,"['Accurate Color Representation', 'Blue/Green Color Cast']_1","['Accurate Color Representation', 'Blue/Green Color Cast']_2","['Backlit Subjects', 'Frontlit Subjects']_1","['Backlit Subjects', 'Frontlit Subjects']_2","['Soft Focus', 'Sharp Detail']_1","['Soft Focus', 'Sharp Detail']_2","['Wide Angle', 'Macro']_1","['Wide Angle', 'Macro']_2","['Underexposed', 'Overexposed']_1","['Underexposed', 'Overexposed']_2","['Shallow Depth of Field', 'Deep Depth of Field']_1","['Shallow Depth of Field', 'Deep Depth of Field']_2","['High ISO Noise', 'Low ISO Clarity']_1","['High ISO Noise', 'Low ISO Clarity']_2","['Filtered Light', 'Direct Light']_1","['Filtered Light', 'Direct Light']_2","['Dynamic Movement', 'Static Calm']_1","['Dynamic Movement', 'Static Calm']_2","['Clarity', 'Murkiness']_1","['Clarity', 'Murkiness']_2","['Textured Surfaces', 'Smooth Surfaces']_1","['Textured Surfaces', 'Smooth Surfaces']_2","['Top-Down View', 'Eye-Level View']_1","['Top-Down View', 'Eye-Level View']_2","['Natural Ambient Light', 'Artificial Light']_1","['Natural Ambient Light', 'Artificial Light']_2","['Unaltered Colors', 'Color Enhanced']_1","['Unaltered Colors', 'Color Enhanced']_2","['Organic Shapes', 'Geometric Structures']_1","['Organic Shapes', 'Geometric Structures']_2","['Silhouetted', 'Illuminated Subjects']_1","['Silhouetted', 'Illuminated Subjects']_2","['Foreground Interest', 'Background Dominance']_1","['Foreground Interest', 'Background Dominance']_2"
./uieb_dataset/reference-890/747_img_.png,0.269,0.731,0.679,0.3208,0.906,0.094,0.8174,0.1824,0.637,0.363,0.11127,0.8887,0.2751,0.725,0.6226,0.3774,0.535,0.4648,0.728,0.272,0.5737,0.4263,0.648,0.3523,0.8057,0.1943,0.5547,0.4456,0.4727,0.5273,0.06097,0.939,0.7905,0.2095
./uieb_dataset/reference-890/223_img_.png,0.1348,0.865,0.363,0.637,0.381,0.6187,0.9707,0.02931,0.8823,0.11755,0.1848,0.8154,0.0379,0.962,0.5273,0.4727,0.0695,0.9307,0.7983,0.2018,0.725,0.2751,0.4688,0.5312,0.867,0.1329,0.808,0.1919,0.2147,0.785,0.5547,0.4456,0.975,0.0248
./uieb_dataset/reference-890/52_img_.png,0.04208,0.958,0.2451,0.755,0.5547,0.4456,0.7773,0.2227,0.7056,0.2942,0.1779,0.8223,0.1312,0.8687,0.596,0.4036,0.1733,0.8267,0.895,0.1052,0.946,0.0542,0.5547,0.4456,0.725,0.2751,0.6514,0.3486,0.4648,0.535,0.04208,0.958,0.997,0.002846
./uieb_dataset/reference-890/8288.png,0.05032,0.9497,0.508,0.4922,0.5547,0.4456,0.893,0.1067,0.7905,0.2095,0.2227,0.7773,0.1192,0.881,0.461,0.539,0.5737,0.4263,0.902,0.0981,0.4263,0.5737,0.8687,0.1312,0.8438,0.1561,0.766,0.2338,0.5117,0.4883,0.5815,0.4187,0.7056,0.2942
./uieb_dataset/reference-890/15704.png,0.899,0.1009,0.272,0.728,0.951,0.04886,0.84,0.1603,0.4187,0.5815,0.07477,0.9253,0.3594,0.6406,0.78,0.22,0.0341,0.966,0.1733,0.8267,0.4688,0.5312,0.7827,0.2173,0.813,0.1871,0.504,0.496,0.865,0.1348,0.2018,0.7983,0.94,0.0601
./uieb_dataset/reference-890/417_img_.png,0.1294,0.8706,0.1366,0.8633,0.0827,0.9175,0.9663,0.0336,0.7607,0.2394,0.04672,0.953,0.2043,0.796,0.1896,0.8105,0.1294,0.8706,0.381,0.6187,0.2069,0.793,0.37,0.63,0.725,0.2751,0.457,0.543,0.01017,0.9897,0.8706,0.1294,0.7056,0.2942
./uieb_dataset/reference-890/534_img_.png,0.3523,0.648,0.3452,0.655,0.8687,0.1312,0.963,0.03732,0.508,0.4922,0.1067,0.893,0.1603,0.84,0.6226,0.3774,0.1688,0.831,0.4922,0.508,0.3242,0.676,0.8267,0.1733,0.907,0.0927,0.562,0.4377,0.4302,0.57,0.1848,0.8154,0.8916,0.1082
./uieb_dataset/reference-890/23_img_.png,0.596,0.4036,0.4148,0.585,0.8633,0.1366,0.3381,0.662,0.3738,0.626,0.1968,0.803,0.05032,0.9497,0.558,0.4417,0.6895,0.3108,0.9854,0.0145,0.4111,0.589,0.693,0.3074,0.911,0.0888,0.8223,0.1779,0.457,0.543,0.03677,0.9634,0.829,0.171
./uieb_dataset/reference-890/162_img_.png,0.00899,0.991,0.4072,0.593,0.05835,0.942,0.05582,0.9443,0.921,0.0792,0.1993,0.801,0.1688,0.831,0.615,0.385,0.1128,0.887,0.4148,0.585,0.987,0.01322,0.74,0.2598,0.655,0.3452,0.7773,0.2227,0.854,0.1461,0.11127,0.8887,0.997,0.003124
./uieb_dataset/reference-890/850_img_.png,0.772,0.2281,0.3242,0.676,0.63,0.37,0.7983,0.2018,0.504,0.496,0.0637,0.9365,0.254,0.746,0.4226,0.5776,0.381,0.6187,0.788,0.212,0.508,0.4922,0.8613,0.1384,0.626,0.3738,0.566,0.434,0.3108,0.6895,0.385,0.615,0.758,0.2422
./uieb_dataset/reference-890/265_img_.png,0.1294,0.8706,0.2422,0.758,0.8965,0.10376,0.755,0.2451,0.637,0.363,0.2069,0.793,0.0346,0.9653,0.5312,0.4688,0.1294,0.8706,0.7905,0.2095,0.8223,0.1779,0.4688,0.5312,0.9136,0.0863,0.78,0.22,0.3557,0.644,0.248,0.752,0.985,0.01495
./uieb_dataset/reference-890/236_img_.png,0.1384,0.8613,0.461,0.539,0.8374,0.1624,0.824,0.1755,0.7217,0.2783,0.18,0.82,0.0901,0.9097,0.686,0.314,0.05835,0.942,0.8916,0.1082,0.7744,0.2255,0.669,0.331,0.8154,0.1848,0.658,0.3416,0.4187,0.5815,0.0981,0.902,0.992,0.007694
./uieb_dataset/reference-890/702_img_.png,0.094,0.906,0.4495,0.551,0.865,0.1348,0.959,0.04083,0.7188,0.2815,0.0716,0.928,0.06464,0.9355,0.4036,0.596,0.248,0.752,0.9365,0.0637,0.1688,0.831,0.3416,0.658,0.852,0.1481,0.4148,0.585,0.1097,0.89,0.8726,0.1277,0.5547,0.4456
./uieb_dataset/reference-890/696_img_.png,0.3887,0.6113,0.5776,0.4226,0.3416,0.658,0.9497,0.05032,0.965,0.03516,0.0876,0.9126,0.0592,0.941,0.3452,0.655,0.1242,0.876,0.8843,0.11597,0.1067,0.893,0.4111,0.589,0.615,0.385,0.5737,0.4263,0.0851,0.915,0.879,0.12085,0.4072,0.593
./uieb_dataset/reference-890/318_img_.png,0.78,0.22,0.381,0.6187,0.0888,0.911,0.2095,0.7905,0.385,0.615,0.0666,0.9336,0.1225,0.8774,0.696,0.304,0.1009,0.899,0.457,0.543,0.5312,0.4688,0.8857,0.1144,0.829,0.171,0.6226,0.3774,0.3923,0.6074,0.543,0.457,0.3774,0.6226
./uieb_dataset/reference-890/384_img_.png,0.363,0.637,0.4148,0.585,0.57,0.4302,0.922,0.07806,0.669,0.331,0.04813,0.9517,0.2338,0.766,0.2751,0.725,0.7373,0.263,0.948,0.05185,0.2422,0.758,0.3416,0.658,0.679,0.3208,0.558,0.4417,0.07056,0.929,0.543,0.457,0.4072,0.593
./uieb_dataset/reference-890/652_img_.png,0.05664,0.9434,0.248,0.752,0.829,0.171,0.731,0.269,0.7983,0.2018,0.2451,0.755,0.01567,0.9844,0.331,0.669,0.1688,0.831,0.9805,0.01971,0.4727,0.5273,0.7983,0.2018,0.8354,0.1646,0.734,0.2659,0.385,0.615,0.3887,0.6113,0.9517,0.04813
./uieb_dataset/reference-890/657_img_.png,0.785,0.2147,0.593,0.4072,0.1733,0.8267,0.8174,0.1824,0.89,0.1097,0.269,0.731,0.04208,0.958,0.434,0.566,0.3667,0.6333,0.755,0.2451,0.4226,0.5776,0.57,0.4302,0.9424,0.0575,0.7373,0.263,0.4417,0.558,0.7773,0.2227,0.94,0.0601
./uieb_dataset/reference-890/182_img_.png,0.1329,0.867,0.5195,0.4805,0.1329,0.867,0.662,0.3381,0.1943,0.8057,0.1404,0.86,0.0967,0.9033,0.4302,0.57,0.6187,0.381,0.958,0.04208,0.793,0.2069,0.2974,0.7026,0.906,0.094,0.7905,0.2095,0.3074,0.693,0.1422,0.858,0.749,0.251
./uieb_dataset/reference-890/634_img_.png,0.2043,0.796,0.363,0.637,0.644,0.3557,0.941,0.0592,0.7124,0.2878,0.0827,0.9175,0.2974,0.7026,0.7637,0.2366,0.251,0.749,0.8726,0.1277,0.648,0.3523,0.3345,0.6655,0.9136,0.0863,0.7026,0.2974,0.4036,0.596,0.1968,0.803,0.9365,0.0637
./uieb_dataset/reference-890/241_img_.png,0.1225,0.8774,0.679,0.3208,0.743,0.2568,0.9526,0.04742,0.758,0.2422,0.1481,0.852,0.04468,0.955,0.7026,0.2974,0.094,0.906,0.8223,0.1779,0.558,0.4417,0.615,0.385,0.803,0.1968,0.662,0.3381,0.4263,0.5737,0.6113,0.3887,0.98,0.02002
./uieb_dataset/reference-890/367_img_.png,0.2227,0.7773,0.5195,0.4805,0.2338,0.766,0.331,0.669,0.3242,0.676,0.055,0.945,0.09534,0.905,0.7773,0.2227,0.251,0.749,0.6333,0.3667,0.7744,0.2255,0.78,0.22,0.9097,0.0901,0.5273,0.4727,0.6074,0.3923,0.731,0.269,0.7373,0.263
./uieb_dataset/reference-890/276_img_.png,0.08154,0.9185,0.2069,0.793,0.5195,0.4805,0.954,0.04602,0.658,0.3416,0.1384,0.8613,0.06464,0.9355,0.6187,0.381,0.03677,0.9634,0.746,0.254,0.856,0.1442,0.5156,0.4844,0.856,0.1442,0.731,0.269,0.1824,0.8174,0.3887,0.6113,0.983,0.01692
./uieb_dataset/reference-890/503_img_.png,0.3416,0.658,0.558,0.4417,0.1067,0.893,0.906,0.094,0.6655,0.3345,0.04147,0.9585,0.2568,0.743,0.2338,0.766,0.755,0.2451,0.2043,0.796,0.4148,0.585,0.37,0.63,0.858,0.1422,0.6655,0.3345,0.4148,0.585,0.7905,0.2095,0.291,0.709
./uieb_dataset/reference-890/808_img_.png,0.2227,0.7773,0.3208,0.679,0.626,0.3738,0.8823,0.11755,0.496,0.504,0.1192,0.881,0.1481,0.852,0.1871,0.813,0.6406,0.3594,0.9316,0.06854,0.18,0.82,0.4688,0.5312,0.7983,0.2018,0.63,0.37,0.05582,0.9443,0.6187,0.381,0.6226,0.3774
./uieb_dataset/reference-890/531_img_.png,0.543,0.457,0.566,0.434,0.0496,0.95,0.5547,0.4456,0.5156,0.4844,0.1404,0.86,0.385,0.615,0.0995,0.9004,0.3738,0.626,0.5776,0.4226,0.3594,0.6406,0.2783,0.7217,0.755,0.2451,0.669,0.331,0.3345,0.6655,0.766,0.2338,0.543,0.457
./uieb_dataset/reference-890/275_img_.png,0.02556,0.9746,0.291,0.709,0.3923,0.6074,0.3667,0.6333,0.8726,0.1277,0.212,0.788,0.094,0.906,0.57,0.4302,0.12085,0.879,0.7744,0.2255,0.8975,0.1023,0.626,0.3738,0.8223,0.1779,0.7373,0.263,0.57,0.4302,0.1312,0.8687,0.992,0.007576
./uieb_dataset/reference-890/228_img_.png,0.679,0.3208,0.4456,0.5547,0.2394,0.7607,0.728,0.272,0.3557,0.644,0.0637,0.9365,0.1871,0.813,0.696,0.304,0.2751,0.725,0.8706,0.1294,0.6406,0.3594,0.7153,0.2847,0.86,0.1404,0.679,0.3208,0.212,0.788,0.1277,0.8726,0.4922,0.508
./uieb_dataset/reference-890/504_img_.png,0.938,0.0619,0.3345,0.6655,0.18,0.82,0.4072,0.593,0.1824,0.8174,0.03906,0.961,0.562,0.4377,0.4688,0.5312,0.9663,0.0336,0.788,0.212,0.2815,0.7188,0.5195,0.4805,0.82,0.18,0.5195,0.4805,0.644,0.3557,0.004757,0.995,0.396,0.604
./uieb_dataset/reference-890/789_img_.png,0.3276,0.6724,0.3242,0.676,0.4111,0.589,0.1624,0.8374,0.725,0.2751,0.1666,0.8335,0.1919,0.808,0.4727,0.5273,0.679,0.3208,0.907,0.0927,0.589,0.4111,0.5737,0.4263,0.8843,0.11597,0.4187,0.5815,0.11597,0.8843,0.596,0.4036,0.434,0.566
./uieb_dataset/reference-890/457_img_.png,0.6895,0.3108,0.1993,0.801,0.4727,0.5273,0.251,0.749,0.11755,0.8823,0.0888,0.911,0.63,0.37,0.7607,0.2394,0.11755,0.8823,0.385,0.615,0.796,0.2043,0.852,0.1481,0.7905,0.2095,0.4417,0.558,0.7744,0.2255,0.2227,0.7773,0.8726,0.1277
./uieb_dataset/reference-890/541_img_.png,0.1082,0.8916,0.2255,0.7744,0.3074,0.693,0.22,0.78,0.3667,0.6333,0.2018,0.7983,0.2095,0.7905,0.793,0.2069,0.2751,0.725,0.4534,0.547,0.9443,0.05582,0.8374,0.1624,0.3774,0.6226,0.749,0.251,0.5737,0.4263,0.2069,0.793,0.8857,0.1144
./uieb_dataset/reference-890/822_img_.png,0.3074,0.693,0.2878,0.7124,0.0321,0.968,0.3174,0.6826,0.5815,0.4187,0.094,0.906,0.4456,0.5547,0.766,0.2338,0.363,0.637,0.4187,0.5815,0.6406,0.3594,0.6333,0.3667,0.5273,0.4727,0.3108,0.6895,0.658,0.3416,0.1067,0.893,0.9004,0.0995
./uieb_dataset/reference-890/229_img_.png,0.3208,0.679,0.18,0.82,0.2281,0.772,0.7324,0.2673,0.4148,0.585,0.06464,0.9355,0.551,0.4495,0.1052,0.895,0.648,0.3523,0.662,0.3381,0.2815,0.7188,0.4377,0.562,0.37,0.63,0.6187,0.381,0.3381,0.662,0.1943,0.8057,0.2394,0.7607
./uieb_dataset/reference-890/573_img_.png,0.0901,0.9097,0.589,0.4111,0.987,0.01302,0.02298,0.977,0.2173,0.7827,0.291,0.709,0.2255,0.7744,0.4072,0.593,0.728,0.272,0.3774,0.6226,0.4648,0.535,0.813,0.1871,0.6514,0.3486,0.856,0.1442,0.709,0.291,0.00986,0.99,0.731,0.269
./uieb_dataset/reference-890/651_img_.png,0.254,0.746,0.2147,0.785,0.02954,0.9707,0.9194,0.0804,0.461,0.539,0.05664,0.9434,0.1733,0.8267,0.1384,0.8613,0.6187,0.381,0.9717,0.02844,0.2366,0.7637,0.4844,0.5156,0.8633,0.1366,0.4805,0.5195,0.1561,0.8438,0.1896,0.8105,0.4302,0.57
./uieb_dataset/reference-890/3947.png,0.6113,0.3887,0.2227,0.7773,0.3008,0.699,0.648,0.3523,0.398,0.602,0.0619,0.938,0.381,0.6187,0.07263,0.9272,0.848,0.152,0.7373,0.263,0.0914,0.9087,0.2281,0.772,0.8438,0.1561,0.6187,0.381,0.3276,0.6724,0.2847,0.7153,0.1943,0.8057
./uieb_dataset/reference-890/608_img_.png,0.381,0.6187,0.3667,0.6333,0.658,0.3416,0.9355,0.06464,0.6,0.4,0.0716,0.928,0.154,0.8457,0.7373,0.263,0.2451,0.755,0.7983,0.2018,0.615,0.385,0.566,0.434,0.8916,0.1082,0.4036,0.596,0.3242,0.676,0.2227,0.7773,0.9316,0.06854
./uieb_dataset/reference-890/502_img_.png,0.686,0.314,0.6333,0.3667,0.4111,0.589,0.84,0.1603,0.4805,0.5195,0.04813,0.9517,0.2942,0.7056,0.4883,0.5117,0.3174,0.6826,0.4648,0.535,0.637,0.363,0.3108,0.6895,0.906,0.094,0.788,0.212,0.824,0.1755,0.22,0.78,0.6724,0.3276
./uieb_dataset/reference-890/432_img_.png,0.15,0.85,0.1733,0.8267,0.5547,0.4456,0.4,0.6,0.547,0.4534,0.3452,0.655,0.0666,0.9336,0.4727,0.5273,0.0542,0.946,0.7026,0.2974,0.854,0.1461,0.8843,0.11597,0.74,0.2598,0.9243,0.07587,0.6655,0.3345,0.04535,0.9546,0.986,0.01406
./uieb_dataset/reference-890/815_img_.png,0.0827,0.9175,0.1943,0.8057,0.808,0.1919,0.734,0.2659,0.831,0.1688,0.09534,0.905,0.0237,0.976,0.4648,0.535,0.04208,0.958,0.972,0.02802,0.772,0.2281,0.3452,0.655,0.8633,0.1366,0.6514,0.3486,0.3074,0.693,0.251,0.749,0.9766,0.02333
./uieb_dataset/reference-890/294_img_.png,0.1384,0.8613,0.3276,0.6724,0.01942,0.9805,0.3923,0.6074,0.2043,0.796,0.01854,0.9814,0.57,0.4302,0.4417,0.558,0.07056,0.929,0.709,0.291,0.7773,0.2227,0.8613,0.1384,0.3923,0.6074,0.3381,0.662,0.1067,0.893,0.1666,0.8335,0.8374,0.1624
./uieb_dataset/reference-890/860_img_.png,0.05835,0.942,0.3174,0.6826,0.03622,0.964,0.843,0.1571,0.231,0.769,0.02315,0.977,0.558,0.4417,0.63,0.37,0.07806,0.922,0.7637,0.2366,0.3557,0.644,0.902,0.0981,0.2255,0.7744,0.504,0.496,0.2069,0.793,0.0753,0.925,0.906,0.094
./uieb_dataset/reference-890/178_img_.png,0.04535,0.9546,0.2974,0.7026,0.788,0.212,0.942,0.05835,0.728,0.272,0.1666,0.8335,0.126,0.874,0.686,0.314,0.0695,0.9307,0.669,0.331,0.893,0.1067,0.655,0.3452,0.772,0.2281,0.696,0.304,0.4688,0.5312,0.22,0.78,0.988,0.012054
./uieb_dataset/reference-890/89_img_.png,0.4883,0.5117,0.363,0.637,0.769,0.231,0.6074,0.3923,0.3074,0.693,0.15,0.85,0.1603,0.84,0.6187,0.381,0.4,0.6,0.978,0.02194,0.4187,0.5815,0.593,0.4072,0.8774,0.1225,0.5776,0.4226,0.2847,0.7153,0.0666,0.9336,0.769,0.231
./uieb_dataset/reference-890/476_img_.png,0.3774,0.6226,0.3074,0.693,0.686,0.314,0.696,0.304,0.4302,0.57,0.10376,0.8965,0.1225,0.8774,0.6,0.4,0.5273,0.4727,0.951,0.04886,0.4534,0.547,0.3416,0.658,0.8057,0.1943,0.626,0.3738,0.3594,0.6406,0.0914,0.9087,0.8916,0.1082
./uieb_dataset/reference-890/442_img_.png,0.2598,0.74,0.496,0.504,0.1097,0.89,0.9673,0.0326,0.3242,0.676,0.07367,0.9263,0.1312,0.8687,0.7744,0.2255,0.2568,0.743,0.8374,0.1624,0.626,0.3738,0.728,0.272,0.679,0.3208,0.4302,0.57,0.1919,0.808,0.126,0.874,0.793,0.2069
./uieb_dataset/reference-890/743_img_.png,0.4766,0.5234,0.6226,0.3774,0.1442,0.856,0.9727,0.02718,0.8438,0.1561,0.0827,0.9175,0.0876,0.9126,0.4727,0.5273,0.3108,0.6895,0.9097,0.0901,0.57,0.4302,0.82,0.18,0.758,0.2422,0.655,0.3452,0.1603,0.84,0.5,0.5,0.9243,0.07587
./uieb_dataset/reference-890/751_img_.png,0.9263,0.07367,0.669,0.331,0.543,0.457,0.0379,0.962,0.9893,0.01065,0.1666,0.8335,0.1348,0.865,0.4648,0.535,0.8374,0.1624,0.85,0.15,0.566,0.434,0.5,0.5,0.865,0.1348,0.4302,0.57,0.746,0.254,0.0888,0.911,0.6895,0.3108
./uieb_dataset/reference-890/758_img_.png,0.2598,0.74,0.6655,0.3345,0.1294,0.8706,0.899,0.1009,0.6655,0.3345,0.12085,0.879,0.1561,0.8438,0.2751,0.725,0.5195,0.4805,0.6826,0.3174,0.0601,0.94,0.6655,0.3345,0.915,0.0851,0.551,0.4495,0.4072,0.593,0.8457,0.154,0.4187,0.5815
./uieb_dataset/reference-890/179_img_.png,0.1128,0.887,0.1848,0.8154,0.6895,0.3108,0.8457,0.154,0.699,0.3008,0.1624,0.8374,0.04742,0.9526,0.4688,0.5312,0.1666,0.8335,0.8267,0.1733,0.893,0.1067,0.626,0.3738,0.895,0.1052,0.852,0.1481,0.3242,0.676,0.0851,0.915,0.995,0.004906
./uieb_dataset/reference-890/41_img_.png,0.2255,0.7744,0.1009,0.899,0.007694,0.992,0.1277,0.8726,0.331,0.669,0.0995,0.9004,0.1384,0.8613,0.4766,0.5234,0.4072,0.593,0.948,0.05185,0.6655,0.3345,0.9844,0.01543,0.4036,0.596,0.3594,0.6406,0.3345,0.6655,0.2069,0.793,0.8105,0.1896
./uieb_dataset/reference-890/543_img_.png,0.1688,0.831,0.2942,0.7056,0.3738,0.626,0.1666,0.8335,0.8457,0.154,0.1646,0.8354,0.2942,0.7056,0.637,0.363,0.4036,0.596,0.4805,0.5195,0.881,0.1192,0.734,0.2659,0.5737,0.4263,0.772,0.2281,0.5737,0.4263,0.0804,0.9194,0.915,0.0851
./uieb_dataset/reference-890/189_img_.png,0.7026,0.2974,0.2147,0.785,0.5117,0.4883,0.854,0.1461,0.4922,0.508,0.0511,0.9487,0.263,0.7373,0.0888,0.911,0.743,0.2568,0.385,0.615,0.1755,0.824,0.842,0.1582,0.74,0.2598,0.4844,0.5156,0.6655,0.3345,0.4688,0.5312,0.3242,0.676
./uieb_dataset/reference-890/394_img_.png,0.1384,0.8613,0.1871,0.813,0.01744,0.9824,0.9785,0.02129,0.3523,0.648,0.0526,0.9473,0.1943,0.8057,0.4377,0.562,0.01942,0.9805,0.848,0.152,0.4263,0.5737,0.963,0.03732,0.551,0.4495,0.504,0.496,0.02975,0.97,0.04434,0.9556,0.7744,0.2255
./uieb_dataset/reference-890/11_img_.png,0.0534,0.947,0.251,0.749,0.3381,0.662,0.8174,0.1824,0.1294,0.8706,0.03516,0.965,0.2227,0.7773,0.6406,0.3594,0.1052,0.895,0.669,0.331,0.824,0.1755,0.1871,0.813,0.874,0.126,0.6895,0.3108,0.731,0.269,0.05835,0.942,0.734,0.2659
./uieb_dataset/reference-890/7_img_.png,0.5547,0.4456,0.5,0.5,0.4495,0.551,0.9004,0.0995,0.8965,0.10376,0.1052,0.895,0.0967,0.9033,0.1688,0.831,0.615,0.385,0.9688,0.03114,0.3416,0.658,0.4111,0.589,0.8374,0.1624,0.7153,0.2847,0.212,0.788,0.3887,0.6113,0.8335,0.1666
./uieb_dataset/reference-890/267_img_.png,0.04208,0.958,0.3416,0.658,0.905,0.09534,0.85,0.15,0.4377,0.562,0.1919,0.808,0.06757,0.9326,0.6187,0.381,0.1294,0.8706,0.5547,0.4456,0.7983,0.2018,0.693,0.3074,0.824,0.1755,0.658,0.3416,0.254,0.746,0.269,0.731,0.856,0.1442
./uieb_dataset/reference-890/800_img_.png,0.4036,0.596,0.4805,0.5195,0.0592,0.941,0.856,0.1442,0.6826,0.3174,0.0656,0.9346,0.0542,0.946,0.3174,0.6826,0.0592,0.941,0.7607,0.2394,0.363,0.637,0.4187,0.5815,0.8267,0.1733,0.686,0.314,0.0792,0.921,0.662,0.3381,0.8105,0.1896
./uieb_dataset/reference-890/788_img_.png,0.593,0.4072,0.6514,0.3486,0.5737,0.4263,0.626,0.3738,0.6333,0.3667,0.1603,0.84,0.0656,0.9346,0.5117,0.4883,0.6113,0.3887,0.508,0.4922,0.7026,0.2974,0.831,0.1688,0.911,0.0888,0.615,0.385,0.8857,0.1144,0.461,0.539,0.85,0.15
./uieb_dataset/reference-890/905_img_.png,0.1023,0.8975,0.3008,0.699,0.669,0.331,0.1144,0.8857,0.1481,0.852,0.171,0.829,0.731,0.269,0.5,0.5,0.434,0.566,0.461,0.539,0.596,0.4036,0.9663,0.0336,0.248,0.752,0.547,0.4534,0.3452,0.655,0.008446,0.9917,0.9033,0.0967
./uieb_dataset/reference-890/913_img_.png,0.82,0.18,0.5117,0.4883,0.37,0.63,0.3208,0.679,0.6,0.4,0.2366,0.7637,0.1824,0.8174,0.496,0.504,0.496,0.504,0.9097,0.0901,0.5273,0.4727,0.9004,0.0995,0.743,0.2568,0.881,0.1192,0.686,0.314,0.04025,0.96,0.906,0.094
./uieb_dataset/reference-890/163_img_.png,0.1779,0.8223,0.3208,0.679,0.74,0.2598,0.2974,0.7026,0.8857,0.1144,0.2974,0.7026,0.05185,0.948,0.4648,0.535,0.3242,0.676,0.96,0.04025,0.8223,0.1779,0.793,0.2069,0.895,0.1052,0.7153,0.2847,0.686,0.314,0.171,0.829,0.9746,0.02518
./uieb_dataset/reference-890/376_img_.png,0.3008,0.699,0.248,0.752,0.1384,0.8613,0.9253,0.07477,0.8438,0.1561,0.03732,0.963,0.1733,0.8267,0.2173,0.7827,0.8438,0.1561,0.94,0.0601,0.1603,0.84,0.596,0.4036,0.8726,0.1277,0.4036,0.596,0.11597,0.8843,0.725,0.2751,0.648,0.3523
./uieb_dataset/reference-890/13_img_.png,0.291,0.709,0.5195,0.4805,0.4377,0.562,0.8335,0.1666,0.8975,0.1023,0.1009,0.899,0.0967,0.9033,0.4844,0.5156,0.5195,0.4805,0.948,0.05185,0.496,0.504,0.363,0.637,0.813,0.1871,0.589,0.4111,0.2227,0.7773,0.5312,0.4688,0.7056,0.2942
./uieb_dataset/reference-890/298_img_.png,0.539,0.461,0.3738,0.626,0.7153,0.2847,0.865,0.1348,0.755,0.2451,0.05664,0.9434,0.4456,0.5547,0.6655,0.3345,0.18,0.82,0.539,0.461,0.6333,0.3667,0.644,0.3557,0.801,0.1993,0.709,0.291,0.4844,0.5156,0.905,0.09534,0.85,0.15
./uieb_dataset/reference-890/647_img_.png,0.10376,0.8965,0.248,0.752,0.8267,0.1733,0.8374,0.1624,0.7124,0.2878,0.2394,0.7607,0.0575,0.9424,0.1192,0.881,0.496,0.504,0.709,0.291,0.0981,0.902,0.766,0.2338,0.796,0.2043,0.8706,0.1294,0.2451,0.755,0.6113,0.3887,0.848,0.152
./uieb_dataset/reference-890/790_img_.png,0.0792,0.921,0.304,0.696,0.269,0.731,0.2255,0.7744,0.8457,0.154,0.1871,0.813,0.212,0.788,0.2878,0.7124,0.363,0.637,0.539,0.461,0.7026,0.2974,0.9316,0.06854,0.655,0.3452,0.4187,0.5815,0.3008,0.699,0.0656,0.9346,0.9434,0.05664
./uieb_dataset/reference-890/614_img_.png,0.2394,0.7607,0.4263,0.5737,0.535,0.4648,0.589,0.4111,0.4263,0.5737,0.4,0.6,0.1919,0.808,0.5547,0.4456,0.86,0.1404,0.9126,0.0876,0.725,0.2751,0.2974,0.7026,0.9175,0.0827,0.8965,0.10376,0.3074,0.693,0.0164,0.9834,0.8438,0.1561
./uieb_dataset/reference-890/411_img_.png,0.269,0.731,0.396,0.604,0.0592,0.941,0.5156,0.4844,0.1067,0.893,0.1968,0.803,0.0775,0.9224,0.3557,0.644,0.879,0.12085,0.938,0.0619,0.731,0.269,0.6514,0.3486,0.9346,0.0656,0.7905,0.2095,0.304,0.696,0.363,0.637,0.6113,0.3887
./uieb_dataset/reference-890/792_img_.png,0.331,0.669,0.4226,0.5776,0.5312,0.4688,0.662,0.3381,0.8374,0.1624,0.269,0.731,0.05835,0.942,0.686,0.314,0.331,0.669,0.899,0.1009,0.7744,0.2255,0.4805,0.5195,0.887,0.1128,0.551,0.4495,0.1348,0.865,0.254,0.746,0.905,0.09534
./uieb_dataset/reference-890/292_img_.png,0.4883,0.5117,0.304,0.696,0.7983,0.2018,0.496,0.504,0.1312,0.8687,0.0511,0.9487,0.212,0.788,0.4263,0.5737,0.254,0.746,0.8726,0.1277,0.269,0.731,0.2878,0.7124,0.937,0.0628,0.3452,0.655,0.1582,0.842,0.1871,0.813,0.95,0.0496
./uieb_dataset/reference-890/251_img_.png,0.1067,0.893,0.5273,0.4727,0.9424,0.0575,0.2173,0.7827,0.921,0.0792,0.272,0.728,0.07263,0.9272,0.3667,0.6333,0.4036,0.596,0.457,0.543,0.686,0.314,0.788,0.212,0.813,0.1871,0.676,0.3242,0.696,0.304,0.2043,0.796,0.977,0.02298
./uieb_dataset/reference-890/733_img_.png,0.04272,0.9575,0.535,0.4648,0.504,0.496,0.1755,0.824,0.7217,0.2783,0.4072,0.593,0.0716,0.928,0.648,0.3523,0.7026,0.2974,0.9727,0.02759,0.263,0.7373,0.991,0.008575,0.734,0.2659,0.2659,0.734,0.4922,0.508,0.1242,0.876,0.9194,0.0804
