,"['Accurate Color Representation', 'Blue/Green Color Cast']_1","['Accurate Color Representation', 'Blue/Green Color Cast']_2","['Backlit Subjects', 'Frontlit Subjects']_1","['Backlit Subjects', 'Frontlit Subjects']_2","['Soft Focus', 'Sharp Detail']_1","['Soft Focus', 'Sharp Detail']_2","['Wide Angle', 'Macro']_1","['Wide Angle', 'Macro']_2","['Underexposed', 'Overexposed']_1","['Underexposed', 'Overexposed']_2","['Shallow Depth of Field', 'Deep Depth of Field']_1","['Shallow Depth of Field', 'Deep Depth of Field']_2","['High ISO Noise', 'Low ISO Clarity']_1","['High ISO Noise', 'Low ISO Clarity']_2","['Filtered Light', 'Direct Light']_1","['Filtered Light', 'Direct Light']_2","['Dynamic Movement', 'Static Calm']_1","['Dynamic Movement', 'Static Calm']_2","['Clarity', 'Murkiness']_1","['Clarity', 'Murkiness']_2","['Textured Surfaces', 'Smooth Surfaces']_1","['Textured Surfaces', 'Smooth Surfaces']_2","['Top-Down View', 'Eye-Level View']_1","['Top-Down View', 'Eye-Level View']_2","['Natural Ambient Light', 'Artificial Light']_1","['Natural Ambient Light', 'Artificial Light']_2","['Unaltered Colors', 'Color Enhanced']_1","['Unaltered Colors', 'Color Enhanced']_2","['Organic Shapes', 'Geometric Structures']_1","['Organic Shapes', 'Geometric Structures']_2","['Silhouetted', 'Illuminated Subjects']_1","['Silhouetted', 'Illuminated Subjects']_2","['Foreground Interest', 'Background Dominance']_1","['Foreground Interest', 'Background Dominance']_2"
./uieb_dataset/raw-890/696_img_.png,0.3486,0.6514,0.63,0.37,0.4495,0.551,0.951,0.04886,0.9443,0.05582,0.0927,0.907,0.04672,0.953,0.3276,0.6724,0.1646,0.8354,0.8354,0.1646,0.11597,0.8843,0.4727,0.5273,0.693,0.3074,0.596,0.4036,0.07806,0.922,0.89,0.1097,0.385,0.615
./uieb_dataset/raw-890/318_img_.png,0.4805,0.5195,0.263,0.7373,0.03906,0.961,0.3008,0.699,0.5,0.5,0.0637,0.9365,0.1329,0.867,0.662,0.3381,0.0695,0.9307,0.3452,0.655,0.6074,0.3923,0.8633,0.1366,0.769,0.231,0.679,0.3208,0.2451,0.755,0.4648,0.535,0.558,0.4417
./uieb_dataset/raw-890/384_img_.png,0.3008,0.699,0.4263,0.5737,0.6406,0.3594,0.951,0.04886,0.728,0.272,0.04337,0.9565,0.2018,0.7983,0.12085,0.879,0.63,0.37,0.921,0.0792,0.1688,0.831,0.3276,0.6724,0.6514,0.3486,0.6187,0.381,0.07056,0.929,0.508,0.4922,0.3208,0.679
./uieb_dataset/raw-890/652_img_.png,0.06097,0.939,0.314,0.686,0.902,0.0981,0.562,0.4377,0.725,0.2751,0.3174,0.6826,0.02333,0.9766,0.381,0.6187,0.154,0.8457,0.9756,0.02443,0.269,0.731,0.7217,0.2783,0.85,0.15,0.78,0.22,0.2043,0.796,0.593,0.4072,0.899,0.1009
./uieb_dataset/raw-890/657_img_.png,0.6,0.4,0.769,0.231,0.4883,0.5117,0.8354,0.1646,0.9087,0.0914,0.0914,0.9087,0.02097,0.979,0.3774,0.6226,0.1422,0.858,0.746,0.254,0.251,0.749,0.457,0.543,0.939,0.06097,0.5737,0.4263,0.7827,0.2173,0.8774,0.1225,0.899,0.1009
./uieb_dataset/raw-890/182_img_.png,0.094,0.906,0.3923,0.6074,0.0666,0.9336,0.796,0.2043,0.3276,0.6724,0.094,0.906,0.1688,0.831,0.3557,0.644,0.686,0.314,0.9307,0.0695,0.788,0.212,0.3108,0.6895,0.8887,0.11127,0.8174,0.1824,0.269,0.731,0.11127,0.8887,0.6187,0.381
./uieb_dataset/raw-890/634_img_.png,0.1779,0.8223,0.3108,0.6895,0.37,0.63,0.604,0.396,0.752,0.248,0.1442,0.856,0.2069,0.793,0.551,0.4495,0.1366,0.8633,0.6226,0.3774,0.604,0.396,0.589,0.4111,0.8857,0.1144,0.881,0.1192,0.22,0.78,0.3242,0.676,0.923,0.07697
./uieb_dataset/raw-890/241_img_.png,0.6,0.4,0.5117,0.4883,0.9136,0.0863,0.981,0.01883,0.6655,0.3345,0.248,0.752,0.0695,0.9307,0.381,0.6187,0.1422,0.858,0.74,0.2598,0.2847,0.7153,0.626,0.3738,0.9263,0.07367,0.907,0.0927,0.2394,0.7607,0.7026,0.2974,0.9087,0.0914
./uieb_dataset/raw-890/367_img_.png,0.1366,0.8633,0.3557,0.644,0.2847,0.7153,0.4226,0.5776,0.4766,0.5234,0.0526,0.9473,0.2018,0.7983,0.8267,0.1733,0.1461,0.854,0.769,0.231,0.604,0.396,0.769,0.231,0.867,0.1329,0.596,0.4036,0.461,0.539,0.7124,0.2878,0.57,0.4302
./uieb_dataset/raw-890/276_img_.png,0.2338,0.766,0.2255,0.7744,0.8823,0.11755,0.9814,0.01854,0.662,0.3381,0.2227,0.7773,0.0927,0.907,0.3923,0.6074,0.02097,0.979,0.655,0.3452,0.5737,0.4263,0.461,0.539,0.9316,0.06854,0.8965,0.10376,0.1329,0.867,0.5273,0.4727,0.9604,0.03964
./uieb_dataset/raw-890/503_img_.png,0.2878,0.7124,0.539,0.461,0.1848,0.8154,0.915,0.0851,0.558,0.4417,0.02887,0.971,0.272,0.728,0.12085,0.879,0.547,0.4534,0.212,0.788,0.2598,0.74,0.331,0.669,0.854,0.1461,0.734,0.2659,0.3008,0.699,0.8223,0.1779,0.272,0.728
./uieb_dataset/raw-890/808_img_.png,0.1404,0.86,0.3008,0.699,0.5776,0.4226,0.907,0.0927,0.6895,0.3108,0.1009,0.899,0.15,0.85,0.1666,0.8335,0.566,0.434,0.899,0.1009,0.1733,0.8267,0.3887,0.6113,0.7607,0.2394,0.658,0.3416,0.04813,0.9517,0.7637,0.2366,0.6187,0.381
./uieb_dataset/raw-890/531_img_.png,0.57,0.4302,0.551,0.4495,0.07806,0.922,0.5776,0.4226,0.2783,0.7217,0.1848,0.8154,0.3774,0.6226,0.11755,0.8823,0.3276,0.6724,0.5312,0.4688,0.4377,0.562,0.272,0.728,0.793,0.2069,0.7056,0.2942,0.2974,0.7026,0.604,0.396,0.644,0.3557
./uieb_dataset/raw-890/275_img_.png,0.03845,0.9614,0.363,0.637,0.5195,0.4805,0.758,0.2422,0.887,0.1128,0.2281,0.772,0.0637,0.9365,0.593,0.4072,0.1404,0.86,0.755,0.2451,0.842,0.1582,0.4922,0.508,0.9004,0.0995,0.8374,0.1624,0.3557,0.644,0.272,0.728,0.991,0.00885
./uieb_dataset/raw-890/228_img_.png,0.3074,0.693,0.3108,0.6895,0.1312,0.8687,0.3667,0.6333,0.4263,0.5737,0.03732,0.963,0.22,0.78,0.728,0.272,0.4187,0.5815,0.8887,0.11127,0.63,0.37,0.7124,0.2878,0.865,0.1348,0.596,0.4036,0.1192,0.881,0.1943,0.8057,0.1779,0.8223
./uieb_dataset/raw-890/504_img_.png,0.9316,0.06854,0.3887,0.6113,0.1277,0.8726,0.7026,0.2974,0.269,0.731,0.0695,0.9307,0.4111,0.589,0.2043,0.796,0.865,0.1348,0.648,0.3523,0.231,0.769,0.4226,0.5776,0.8335,0.1666,0.746,0.254,0.5117,0.4883,0.01343,0.9863,0.363,0.637
./uieb_dataset/raw-890/789_img_.png,0.1312,0.8687,0.254,0.746,0.5776,0.4226,0.2451,0.755,0.648,0.3523,0.1097,0.89,0.0995,0.9004,0.3416,0.658,0.3887,0.6113,0.8774,0.1225,0.4727,0.5273,0.658,0.3416,0.876,0.1242,0.547,0.4534,0.2394,0.7607,0.547,0.4534,0.5,0.5
./uieb_dataset/raw-890/457_img_.png,0.1919,0.808,0.3174,0.6826,0.1277,0.8726,0.6826,0.3174,0.18,0.82,0.06854,0.9316,0.1624,0.8374,0.4148,0.585,0.1404,0.86,0.504,0.496,0.5156,0.4844,0.867,0.1329,0.879,0.12085,0.7607,0.2394,0.3887,0.6113,0.4727,0.5273,0.7373,0.263
./uieb_dataset/raw-890/541_img_.png,0.0628,0.937,0.1733,0.8267,0.269,0.731,0.363,0.637,0.396,0.604,0.1755,0.824,0.11127,0.8887,0.7827,0.2173,0.2422,0.758,0.752,0.248,0.793,0.2069,0.7607,0.2394,0.6406,0.3594,0.8174,0.1824,0.1277,0.8726,0.11597,0.8843,0.893,0.1067
./uieb_dataset/raw-890/822_img_.png,0.272,0.728,0.3208,0.679,0.05582,0.9443,0.731,0.269,0.3923,0.6074,0.04602,0.954,0.1128,0.887,0.4226,0.5776,0.1824,0.8174,0.615,0.385,0.2255,0.7744,0.788,0.212,0.589,0.4111,0.6724,0.3276,0.2018,0.7983,0.3345,0.6655,0.6655,0.3345
./uieb_dataset/raw-890/229_img_.png,0.5815,0.4187,0.2942,0.7056,0.2043,0.796,0.644,0.3557,0.543,0.457,0.10376,0.8965,0.3452,0.655,0.094,0.906,0.6333,0.3667,0.829,0.171,0.2366,0.7637,0.547,0.4534,0.6074,0.3923,0.7188,0.2815,0.2451,0.755,0.254,0.746,0.1993,0.801
./uieb_dataset/raw-890/573_img_.png,0.07697,0.923,0.3774,0.6226,0.979,0.02097,0.01718,0.983,0.6333,0.3667,0.6,0.4,0.3381,0.662,0.37,0.63,0.508,0.4922,0.4688,0.5312,0.539,0.461,0.84,0.1603,0.6655,0.3345,0.9336,0.0666,0.593,0.4072,0.00649,0.9937,0.906,0.094
./uieb_dataset/raw-890/651_img_.png,0.1666,0.8335,0.1848,0.8154,0.02211,0.978,0.9365,0.0637,0.686,0.314,0.05185,0.948,0.2281,0.772,0.1384,0.8613,0.457,0.543,0.96,0.03995,0.2659,0.734,0.5273,0.4727,0.85,0.15,0.5547,0.4456,0.0863,0.9136,0.22,0.78,0.4883,0.5117
./uieb_dataset/raw-890/3947.png,0.693,0.3074,0.1733,0.8267,0.3667,0.6333,0.801,0.1993,0.2861,0.714,0.0526,0.9473,0.4072,0.593,0.0695,0.9307,0.8105,0.1896,0.6226,0.3774,0.0792,0.921,0.2338,0.766,0.8843,0.11597,0.704,0.296,0.2847,0.7153,0.4727,0.5273,0.154,0.8457
./uieb_dataset/raw-890/608_img_.png,0.2815,0.7188,0.3242,0.676,0.626,0.3738,0.9136,0.0863,0.4883,0.5117,0.1919,0.808,0.1144,0.8857,0.3108,0.6895,0.1461,0.854,0.906,0.094,0.2783,0.7217,0.9243,0.07587,0.8687,0.1312,0.803,0.1968,0.1348,0.865,0.2751,0.725,0.82,0.18
./uieb_dataset/raw-890/502_img_.png,0.686,0.314,0.6226,0.3774,0.4036,0.596,0.963,0.03732,0.457,0.543,0.0341,0.966,0.231,0.769,0.269,0.731,0.2394,0.7607,0.212,0.788,0.37,0.63,0.2147,0.785,0.9033,0.0967,0.8438,0.1561,0.84,0.1603,0.3381,0.662,0.508,0.4922
./uieb_dataset/raw-890/432_img_.png,0.1144,0.8857,0.22,0.78,0.8457,0.154,0.82,0.18,0.4922,0.508,0.3208,0.679,0.05835,0.942,0.585,0.4148,0.0248,0.975,0.8354,0.1646,0.6895,0.3108,0.829,0.171,0.801,0.1993,0.937,0.0628,0.6226,0.3774,0.152,0.848,0.9824,0.01744
./uieb_dataset/raw-890/815_img_.png,0.10376,0.8965,0.1968,0.803,0.8223,0.1779,0.7188,0.2815,0.8687,0.1312,0.0995,0.9004,0.02596,0.974,0.504,0.496,0.0601,0.94,0.967,0.03308,0.769,0.231,0.3276,0.6724,0.8613,0.1384,0.6187,0.381,0.2255,0.7744,0.2751,0.725,0.9604,0.03964
./uieb_dataset/raw-890/294_img_.png,0.3887,0.6113,0.254,0.746,0.0379,0.962,0.731,0.269,0.6,0.4,0.02596,0.974,0.396,0.604,0.4187,0.5815,0.03114,0.9688,0.796,0.2043,0.6226,0.3774,0.852,0.1481,0.5,0.5,0.4377,0.562,0.03845,0.9614,0.3667,0.6333,0.749,0.251
./uieb_dataset/raw-890/860_img_.png,0.2281,0.772,0.3008,0.699,0.0336,0.9663,0.948,0.05185,0.01869,0.9814,0.0376,0.9624,0.6333,0.3667,0.547,0.4534,0.0995,0.9004,0.615,0.385,0.4727,0.5273,0.57,0.4302,0.251,0.749,0.746,0.254,0.1242,0.876,0.04813,0.9517,0.829,0.171
./uieb_dataset/raw-890/178_img_.png,0.0981,0.902,0.254,0.746,0.8613,0.1384,0.929,0.07056,0.7188,0.2815,0.254,0.746,0.07056,0.929,0.504,0.496,0.03516,0.965,0.669,0.331,0.7905,0.2095,0.539,0.461,0.928,0.0716,0.9136,0.0863,0.2043,0.796,0.2568,0.743,0.978,0.02194
./uieb_dataset/raw-890/89_img_.png,0.3008,0.699,0.3381,0.662,0.8857,0.1144,0.769,0.231,0.0995,0.9004,0.154,0.8457,0.094,0.906,0.4883,0.5117,0.3345,0.6655,0.964,0.03622,0.3345,0.6655,0.4302,0.57,0.9126,0.0876,0.7188,0.2815,0.3208,0.679,0.06097,0.939,0.808,0.1919
./uieb_dataset/raw-890/476_img_.png,0.254,0.746,0.3174,0.6826,0.946,0.0542,0.626,0.3738,0.693,0.3074,0.269,0.731,0.02194,0.978,0.63,0.37,0.3452,0.655,0.905,0.09534,0.457,0.543,0.2147,0.785,0.893,0.1067,0.8965,0.10376,0.4688,0.5312,0.04742,0.9526,0.9336,0.0666
./uieb_dataset/raw-890/442_img_.png,0.2095,0.7905,0.372,0.628,0.05032,0.9497,0.9497,0.05032,0.4648,0.535,0.0666,0.9336,0.1052,0.895,0.7905,0.2095,0.1582,0.842,0.858,0.1422,0.637,0.363,0.749,0.251,0.7124,0.2878,0.539,0.461,0.1688,0.831,0.11127,0.8887,0.6333,0.3667
./uieb_dataset/raw-890/743_img_.png,0.3108,0.6895,0.6,0.4,0.1824,0.8174,0.9663,0.0336,0.796,0.2043,0.07806,0.922,0.0511,0.9487,0.3486,0.6514,0.1624,0.8374,0.8633,0.1366,0.381,0.6187,0.615,0.385,0.8374,0.1624,0.876,0.1242,0.4187,0.5815,0.7373,0.263,0.8105,0.1896
./uieb_dataset/raw-890/751_img_.png,0.78,0.22,0.7026,0.2974,0.5273,0.4727,0.02129,0.9785,0.9917,0.008316,0.1824,0.8174,0.09534,0.905,0.5312,0.4688,0.842,0.1582,0.82,0.18,0.5815,0.4187,0.4648,0.535,0.8223,0.1779,0.4072,0.593,0.785,0.2147,0.0716,0.928,0.6826,0.3174
./uieb_dataset/raw-890/758_img_.png,0.2366,0.7637,0.7026,0.2974,0.2751,0.725,0.9336,0.0666,0.8174,0.1824,0.1312,0.8687,0.18,0.82,0.152,0.848,0.6187,0.381,0.4377,0.562,0.03677,0.9634,0.6113,0.3887,0.9033,0.0967,0.604,0.396,0.4187,0.5815,0.938,0.0619,0.3667,0.6333
./uieb_dataset/raw-890/179_img_.png,0.1144,0.8857,0.2255,0.7744,0.589,0.4111,0.803,0.1968,0.6,0.4,0.1968,0.803,0.06097,0.939,0.5,0.5,0.11127,0.8887,0.7905,0.2095,0.85,0.15,0.7026,0.2974,0.915,0.0851,0.902,0.0981,0.291,0.709,0.0876,0.9126,0.9897,0.01033
./uieb_dataset/raw-890/41_img_.png,0.37,0.63,0.0637,0.9365,0.01567,0.9844,0.3242,0.676,0.22,0.78,0.0995,0.9004,0.11597,0.8843,0.5234,0.4766,0.4417,0.558,0.923,0.07697,0.604,0.396,0.942,0.05835,0.596,0.4036,0.5547,0.4456,0.154,0.8457,0.4302,0.57,0.5195,0.4805
./uieb_dataset/raw-890/543_img_.png,0.1993,0.801,0.248,0.752,0.6895,0.3108,0.4111,0.589,0.669,0.331,0.2147,0.785,0.2281,0.772,0.7056,0.2942,0.2942,0.7056,0.801,0.1993,0.662,0.3381,0.679,0.3208,0.7188,0.2815,0.82,0.18,0.1993,0.801,0.05582,0.9443,0.8774,0.1225
./uieb_dataset/raw-890/189_img_.png,0.3887,0.6113,0.2659,0.734,0.396,0.604,0.974,0.02596,0.7744,0.2255,0.02676,0.973,0.2281,0.772,0.08386,0.916,0.585,0.4148,0.3486,0.6514,0.1404,0.86,0.644,0.3557,0.752,0.248,0.4766,0.5234,0.304,0.696,0.6226,0.3774,0.381,0.6187
./uieb_dataset/raw-890/394_img_.png,0.696,0.304,0.1871,0.813,0.02518,0.9746,0.85,0.15,0.1779,0.8223,0.009636,0.99,0.1192,0.881,0.4844,0.5156,0.012825,0.9873,0.8965,0.10376,0.331,0.669,0.9087,0.0914,0.551,0.4495,0.539,0.461,0.02844,0.9717,0.2255,0.7744,0.3108,0.6895
./uieb_dataset/raw-890/11_img_.png,0.07806,0.922,0.2878,0.7124,0.3557,0.644,0.7637,0.2366,0.07367,0.9263,0.03308,0.967,0.2227,0.7773,0.655,0.3452,0.11597,0.8843,0.637,0.363,0.796,0.2043,0.1646,0.8354,0.874,0.126,0.676,0.3242,0.758,0.2422,0.04337,0.9565,0.693,0.3074
./uieb_dataset/raw-890/7_img_.png,0.1993,0.801,0.496,0.504,0.4417,0.558,0.9326,0.06757,0.86,0.1404,0.07056,0.929,0.0981,0.902,0.18,0.82,0.547,0.4534,0.9565,0.04337,0.2751,0.725,0.3738,0.626,0.7983,0.2018,0.699,0.3008,0.094,0.906,0.5195,0.4805,0.824,0.1755
./uieb_dataset/raw-890/267_img_.png,0.1067,0.893,0.269,0.731,0.9443,0.05582,0.975,0.0248,0.363,0.637,0.2422,0.758,0.0981,0.902,0.2942,0.7056,0.0534,0.947,0.4111,0.589,0.5273,0.4727,0.551,0.4495,0.907,0.0927,0.9243,0.07587,0.1871,0.813,0.434,0.566,0.902,0.0981
./uieb_dataset/raw-890/800_img_.png,0.37,0.63,0.4302,0.57,0.04147,0.9585,0.8823,0.11755,0.7124,0.2878,0.0526,0.9473,0.04672,0.953,0.2394,0.7607,0.0827,0.9175,0.5737,0.4263,0.3887,0.6113,0.4417,0.558,0.7827,0.2173,0.669,0.331,0.07367,0.9263,0.693,0.3074,0.7607,0.2394
./uieb_dataset/raw-890/788_img_.png,0.543,0.457,0.7217,0.2783,0.6895,0.3108,0.5776,0.4226,0.8223,0.1779,0.154,0.8457,0.0575,0.9424,0.4805,0.5195,0.4727,0.5273,0.6333,0.3667,0.658,0.3416,0.801,0.1993,0.8843,0.11597,0.644,0.3557,0.874,0.126,0.504,0.496,0.852,0.1481
./uieb_dataset/raw-890/905_img_.png,0.231,0.769,0.3667,0.6333,0.801,0.1993,0.1144,0.8857,0.0637,0.9365,0.07263,0.9272,0.648,0.3523,0.535,0.4648,0.3887,0.6113,0.2659,0.734,0.385,0.615,0.9365,0.0637,0.4727,0.5273,0.7637,0.2366,0.496,0.504,0.03568,0.9644,0.6826,0.3174
./uieb_dataset/raw-890/913_img_.png,0.4111,0.589,0.4648,0.535,0.2942,0.7056,0.4456,0.5547,0.314,0.686,0.2598,0.74,0.2147,0.785,0.4844,0.5156,0.385,0.615,0.9136,0.0863,0.5195,0.4805,0.743,0.2568,0.7773,0.2227,0.915,0.0851,0.543,0.457,0.03732,0.963,0.9243,0.07587
./uieb_dataset/raw-890/163_img_.png,0.1422,0.858,0.2659,0.734,0.7983,0.2018,0.3276,0.6724,0.7905,0.2095,0.3008,0.699,0.04272,0.9575,0.3774,0.6226,0.2422,0.758,0.9473,0.0526,0.7773,0.2227,0.766,0.2338,0.9097,0.0901,0.801,0.1993,0.496,0.504,0.1366,0.8633,0.9805,0.01971
./uieb_dataset/raw-890/376_img_.png,0.2018,0.7983,0.2847,0.7153,0.263,0.7373,0.9487,0.0511,0.865,0.1348,0.03067,0.969,0.1442,0.856,0.06854,0.9316,0.893,0.1067,0.8726,0.1277,0.1348,0.865,0.686,0.314,0.8887,0.11127,0.4805,0.5195,0.1329,0.867,0.8174,0.1824,0.585,0.4148
./uieb_dataset/raw-890/13_img_.png,0.10376,0.8965,0.331,0.669,0.4805,0.5195,0.8335,0.1666,0.8374,0.1624,0.0716,0.928,0.07367,0.9263,0.2598,0.74,0.5195,0.4805,0.929,0.07056,0.3452,0.655,0.457,0.543,0.85,0.15,0.6655,0.3345,0.0967,0.9033,0.593,0.4072,0.6074,0.3923
./uieb_dataset/raw-890/298_img_.png,0.4922,0.508,0.504,0.496,0.676,0.3242,0.94,0.0601,0.899,0.1009,0.0901,0.9097,0.1052,0.895,0.6895,0.3108,0.07263,0.9272,0.7607,0.2394,0.658,0.3416,0.3486,0.6514,0.86,0.1404,0.699,0.3008,0.4036,0.596,0.9546,0.04535,0.801,0.1993
./uieb_dataset/raw-890/647_img_.png,0.03677,0.9634,0.1848,0.8154,0.6514,0.3486,0.6187,0.381,0.743,0.2568,0.2783,0.7217,0.06097,0.939,0.1242,0.876,0.547,0.4534,0.4883,0.5117,0.1312,0.8687,0.669,0.331,0.8335,0.1666,0.9307,0.0695,0.2281,0.772,0.5117,0.4883,0.852,0.1481
./uieb_dataset/raw-890/790_img_.png,0.1366,0.8633,0.3242,0.676,0.1968,0.803,0.4226,0.5776,0.8223,0.1779,0.254,0.746,0.1666,0.8335,0.1366,0.8633,0.3074,0.693,0.3557,0.644,0.803,0.1968,0.9004,0.0995,0.63,0.37,0.7056,0.2942,0.3108,0.6895,0.0981,0.902,0.9746,0.02518
./uieb_dataset/raw-890/614_img_.png,0.1312,0.8687,0.593,0.4072,0.4302,0.57,0.734,0.2659,0.3887,0.6113,0.2255,0.7744,0.1848,0.8154,0.5195,0.4805,0.679,0.3208,0.78,0.22,0.63,0.37,0.3174,0.6826,0.923,0.07697,0.8726,0.1277,0.3774,0.6226,0.0496,0.95,0.8154,0.1848
./uieb_dataset/raw-890/411_img_.png,0.1128,0.887,0.2394,0.7607,0.04147,0.9585,0.6226,0.3774,0.231,0.769,0.2173,0.7827,0.0863,0.9136,0.3242,0.676,0.86,0.1404,0.9185,0.08154,0.679,0.3208,0.593,0.4072,0.9316,0.06854,0.8154,0.1848,0.11127,0.8887,0.2783,0.7217,0.626,0.3738
./uieb_dataset/raw-890/792_img_.png,0.3416,0.658,0.4226,0.5776,0.5776,0.4226,0.679,0.3208,0.8154,0.1848,0.2815,0.7188,0.0534,0.947,0.6895,0.3108,0.314,0.686,0.8975,0.1023,0.769,0.231,0.4883,0.5117,0.899,0.1009,0.5737,0.4263,0.15,0.85,0.2598,0.74,0.8975,0.1023
./uieb_dataset/raw-890/292_img_.png,0.154,0.8457,0.2338,0.766,0.676,0.3242,0.615,0.385,0.1329,0.867,0.07697,0.923,0.15,0.85,0.2974,0.7026,0.171,0.829,0.874,0.126,0.363,0.637,0.1023,0.8975,0.9473,0.0526,0.3923,0.6074,0.0542,0.946,0.1871,0.813,0.9263,0.07367
./uieb_dataset/raw-890/251_img_.png,0.314,0.686,0.3276,0.6724,0.9336,0.0666,0.604,0.396,0.769,0.231,0.2227,0.7773,0.03568,0.9644,0.363,0.637,0.3667,0.6333,0.4844,0.5156,0.5273,0.4727,0.7637,0.2366,0.905,0.09534,0.8613,0.1384,0.3486,0.6514,0.11755,0.8823,0.9614,0.03845
./uieb_dataset/raw-890/733_img_.png,0.02194,0.978,0.269,0.731,0.2751,0.725,0.648,0.3523,0.679,0.3208,0.3345,0.6655,0.1603,0.84,0.3174,0.6826,0.508,0.4922,0.7124,0.2878,0.1348,0.865,0.946,0.0542,0.669,0.331,0.655,0.3452,0.4456,0.5547,0.1666,0.8335,0.8887,0.11127
./uieb_dataset/raw-890/914_img_.png,0.6,0.4,0.6655,0.3345,0.01243,0.988,0.669,0.331,0.858,0.1422,0.2783,0.7217,0.381,0.6187,0.171,0.829,0.3667,0.6333,0.676,0.3242,0.06757,0.9326,0.8105,0.1896,0.4688,0.5312,0.566,0.434,0.1312,0.8687,0.6187,0.381,0.874,0.126
./uieb_dataset/raw-890/156_img_.png,0.08154,0.9185,0.4036,0.596,0.858,0.1422,0.363,0.637,0.8633,0.1366,0.2878,0.7124,0.0496,0.95,0.547,0.4534,0.0716,0.928,0.921,0.0792,0.831,0.1688,0.749,0.251,0.8706,0.1294,0.696,0.304,0.4883,0.5117,0.1329,0.867,0.9683,0.03162
./uieb_dataset/raw-890/57_img_.png,0.094,0.906,0.126,0.874,0.025,0.975,0.7744,0.2255,0.6406,0.3594,0.0876,0.9126,0.4727,0.5273,0.6655,0.3345,0.2451,0.755,0.593,0.4072,0.3887,0.6113,0.7983,0.2018,0.7188,0.2815,0.4534,0.547,0.02802,0.972,0.4302,0.57,0.6113,0.3887
./uieb_dataset/raw-890/393_img_.png,0.1561,0.8438,0.1404,0.86,0.03677,0.9634,0.655,0.3452,0.396,0.604,0.0575,0.9424,0.1896,0.8105,0.4187,0.5815,0.06097,0.939,0.78,0.22,0.4805,0.5195,0.758,0.2422,0.755,0.2451,0.593,0.4072,0.01772,0.9824,0.4844,0.5156,0.8374,0.1624
./uieb_dataset/raw-890/688_img_.png,0.1128,0.887,0.4111,0.589,0.3242,0.676,0.4844,0.5156,0.604,0.396,0.248,0.752,0.4226,0.5776,0.4534,0.547,0.4922,0.508,0.758,0.2422,0.3594,0.6406,0.4417,0.558,0.7124,0.2878,0.6724,0.3276,0.331,0.669,0.04337,0.9565,0.696,0.304
./uieb_dataset/raw-890/94_img_.png,0.3486,0.6514,0.3416,0.658,0.3887,0.6113,0.7983,0.2018,0.7056,0.2942,0.0981,0.902,0.06854,0.9316,0.6333,0.3667,0.1348,0.865,0.955,0.04468,0.6406,0.3594,0.5234,0.4766,0.8965,0.10376,0.593,0.4072,0.7217,0.2783,0.3738,0.626,0.796,0.2043
./uieb_dataset/raw-890/359_img_.png,0.291,0.709,0.2255,0.7744,0.272,0.728,0.589,0.4111,0.662,0.3381,0.0656,0.9346,0.887,0.1128,0.231,0.769,0.6514,0.3486,0.769,0.231,0.171,0.829,0.1404,0.86,0.4883,0.5117,0.6187,0.381,0.0716,0.928,0.539,0.461,0.5156,0.4844
./uieb_dataset/raw-890/82_img_.png,0.1646,0.8354,0.2783,0.7217,0.658,0.3416,0.928,0.0716,0.1943,0.8057,0.251,0.749,0.11755,0.8823,0.504,0.496,0.304,0.696,0.769,0.231,0.699,0.3008,0.676,0.3242,0.8687,0.1312,0.8374,0.1624,0.2942,0.7056,0.01971,0.9805,0.9243,0.07587
./uieb_dataset/raw-890/787_img_.png,0.3887,0.6113,0.5,0.5,0.04813,0.9517,0.82,0.18,0.4688,0.5312,0.0575,0.9424,0.1192,0.881,0.2338,0.766,0.0851,0.915,0.4111,0.589,0.4495,0.551,0.876,0.1242,0.8223,0.1779,0.539,0.461,0.1824,0.8174,0.3887,0.6113,0.434,0.566
./uieb_dataset/raw-890/582_img_.png,0.3381,0.662,0.2366,0.7637,0.658,0.3416,0.7153,0.2847,0.8457,0.154,0.331,0.669,0.0804,0.9194,0.4111,0.589,0.2815,0.7188,0.9033,0.0967,0.457,0.543,0.539,0.461,0.8726,0.1277,0.929,0.07056,0.314,0.686,0.1896,0.8105,0.947,0.0534
./uieb_dataset/raw-890/1742.png,0.0526,0.9473,0.3486,0.6514,0.4263,0.5737,0.752,0.248,0.3577,0.6426,0.04147,0.9585,0.3523,0.648,0.4417,0.558,0.1666,0.8335,0.3738,0.626,0.1919,0.808,0.85,0.15,0.7188,0.2815,0.669,0.331,0.6187,0.381,0.3416,0.658,0.686,0.314
./uieb_dataset/raw-890/3650.png,0.5776,0.4226,0.615,0.385,0.848,0.152,0.8354,0.1646,0.2815,0.7188,0.1404,0.86,0.10376,0.8965,0.3174,0.6826,0.626,0.3738,0.396,0.604,0.263,0.7373,0.746,0.254,0.9355,0.06464,0.758,0.2422,0.8887,0.11127,0.07367,0.9263,0.686,0.314
./uieb_dataset/raw-890/682_img_.png,0.8823,0.11755,0.4036,0.596,0.291,0.709,0.57,0.4302,0.699,0.3008,0.1312,0.8687,0.1779,0.8223,0.6,0.4,0.808,0.1919,0.566,0.434,0.637,0.363,0.212,0.788,0.831,0.1688,0.669,0.331,0.2043,0.796,0.3242,0.676,0.4648,0.535
