image,psnr,ssim,Accurate Color Representation,Blue/Green Color Cast,Vibrant and vivid,Dull and washed-out,"Bright, Colorful Underwater Scene","Dim, Desaturated Underwater Colors",Crystal-clear and Unobstructed Scene,Murky and Obscured View,Balanced and Well-Lit view,Underlit scene and Backlit Objects
3601.jpg,18.68492889404297,0.7183188796043396,0.972,0.02802,0.988,0.01224,0.8857,0.1144,0.9336,0.0666,0.2878,0.7124
3602.jpg,20.111915588378906,0.7623234987258911,0.865,0.1348,0.975,0.0248,0.8154,0.1848,0.6,0.4,0.3667,0.6333
3603.jpg,18.536569595336914,0.669100821018219,0.824,0.1755,0.946,0.0542,0.8823,0.11755,0.593,0.4072,0.1144,0.8857
3604.jpg,21.115447998046875,0.832985520362854,0.9526,0.04742,0.8726,0.1277,0.9355,0.06464,0.915,0.0851,0.1824,0.8174
3605.jpg,20.700626373291016,0.7617788910865784,0.8457,0.154,0.858,0.1422,0.921,0.0792,0.9795,0.02034,0.396,0.604
3606.jpg,21.9958438873291,0.7920607328414917,0.8687,0.1312,0.981,0.01883,0.9688,0.03114,0.966,0.0341,0.2255,0.7744
3607.jpg,19.036462783813477,0.7167255878448486,0.37,0.63,0.9365,0.0637,0.8965,0.10376,0.937,0.0628,0.2598,0.74
3608.jpg,18.313844680786133,0.7605646252632141,0.858,0.1422,0.915,0.0851,0.8335,0.1666,0.7983,0.2018,0.1824,0.8174
3609.jpg,17.100759506225586,0.6247443556785583,0.2451,0.755,0.9243,0.07587,0.8857,0.1144,0.5547,0.4456,0.3345,0.6655
3610.jpg,18.45966148376465,0.6564770340919495,0.8857,0.1144,0.7773,0.2227,0.699,0.3008,0.8223,0.1779,0.3774,0.6226
3611.jpg,15.609567642211914,0.42049720883369446,0.693,0.3074,0.6,0.4,0.1871,0.813,0.9785,0.02162,0.381,0.6187
3612.jpg,16.94923210144043,0.7349665760993958,0.658,0.3416,0.9316,0.06854,0.921,0.0792,0.8843,0.11597,0.2847,0.7153
3613.jpg,20.61915397644043,0.8119945526123047,0.8857,0.1144,0.2422,0.758,0.615,0.385,0.907,0.0927,0.1993,0.801
3614.jpg,18.13786506652832,0.6317718625068665,0.504,0.496,0.5,0.5,0.7373,0.263,0.89,0.1097,0.1442,0.856
3615.jpg,20.896930694580078,0.7884255051612854,0.8887,0.11127,0.4727,0.5273,0.4727,0.5273,0.954,0.04602,0.18,0.82
3616.jpg,18.75152587890625,0.7168397903442383,0.396,0.604,0.9663,0.0336,0.842,0.1582,0.8335,0.1666,0.1009,0.899
3617.jpg,20.20890235900879,0.6668583750724792,0.2147,0.785,0.793,0.2069,0.752,0.248,0.865,0.1348,0.1128,0.887
3618.jpg,19.56376838684082,0.7718725204467773,0.734,0.2659,0.7983,0.2018,0.5117,0.4883,0.89,0.1097,0.3594,0.6406
3619.jpg,20.22254753112793,0.7616084218025208,0.8057,0.1943,0.984,0.01616,0.9893,0.01082,0.9907,0.00927,0.154,0.8457
3620.jpg,20.6750545501709,0.8164878487586975,0.1755,0.824,0.731,0.269,0.662,0.3381,0.963,0.03732,0.07263,0.9272
3621.jpg,18.418493270874023,0.735504686832428,0.743,0.2568,0.604,0.396,0.6655,0.3345,0.796,0.2043,0.434,0.566
3622.jpg,17.331201553344727,0.6919553875923157,0.7773,0.2227,0.959,0.04083,0.9854,0.0145,0.9546,0.04535,0.4766,0.5234
3623.jpg,20.35775375366211,0.786421537399292,0.929,0.07056,0.824,0.1755,0.808,0.1919,0.929,0.07056,0.7153,0.2847
3624.jpg,15.372069358825684,0.46760621666908264,0.0876,0.9126,0.899,0.1009,0.4036,0.596,0.2815,0.7188,0.263,0.7373
3625.jpg,19.150840759277344,0.7389727234840393,0.8354,0.1646,0.848,0.152,0.9326,0.06757,0.7373,0.263,0.1312,0.8687
3626.jpg,16.685434341430664,0.7348350882530212,0.8223,0.1779,0.953,0.04672,0.9526,0.04742,0.8374,0.1624,0.1603,0.84
3627.jpg,17.980133056640625,0.7137747406959534,0.858,0.1422,0.543,0.457,0.6826,0.3174,0.8965,0.10376,0.1779,0.8223
3628.jpg,19.449312210083008,0.7768585085868835,0.824,0.1755,0.3345,0.6655,0.596,0.4036,0.9424,0.0575,0.3208,0.679
3629.jpg,20.38928985595703,0.786273717880249,0.728,0.272,0.9824,0.01744,0.9863,0.01363,0.9883,0.01169,0.10376,0.8965
3630.jpg,15.949698448181152,0.6788263320922852,0.585,0.4148,0.7637,0.2366,0.766,0.2338,0.788,0.212,0.4727,0.5273
3631.jpg,18.413015365600586,0.6870765089988708,0.8354,0.1646,0.928,0.0716,0.89,0.1097,0.9487,0.0511,0.2095,0.7905
3632.jpg,19.750343322753906,0.7716690301895142,0.596,0.4036,0.937,0.0628,0.9243,0.07587,0.899,0.1009,0.3276,0.6724
3633.jpg,20.672380447387695,0.8071756362915039,0.18,0.82,0.535,0.4648,0.4036,0.596,0.9087,0.0914,0.57,0.4302
3634.jpg,16.82774543762207,0.7320423126220703,0.7637,0.2366,0.796,0.2043,0.831,0.1688,0.887,0.1128,0.4226,0.5776
3635.jpg,17.49934196472168,0.7470207810401917,0.752,0.248,0.63,0.37,0.7373,0.263,0.9136,0.0863,0.3486,0.6514
3636.jpg,20.70135498046875,0.7599174976348877,0.9688,0.03114,0.9854,0.0145,0.989,0.01133,0.9814,0.01854,0.1461,0.854
3637.jpg,17.811511993408203,0.7032495141029358,0.10376,0.8965,0.749,0.251,0.5312,0.4688,0.785,0.2147,0.06097,0.939
3638.jpg,19.113615036010742,0.7830719947814941,0.7773,0.2227,0.937,0.0628,0.9087,0.0914,0.9443,0.05582,0.1896,0.8105
3639.jpg,16.688304901123047,0.7116609811782837,0.699,0.3008,0.985,0.01495,0.938,0.0619,0.7373,0.263,0.05835,0.942
3640.jpg,20.215946197509766,0.7310716509819031,0.658,0.3416,0.709,0.291,0.0914,0.9087,0.887,0.1128,0.874,0.126
3641.jpg,18.673137664794922,0.7350361347198486,0.948,0.05185,0.915,0.0851,0.7373,0.263,0.9355,0.06464,0.0628,0.937
3642.jpg,18.83730697631836,0.7630805373191833,0.85,0.15,0.8687,0.1312,0.905,0.09534,0.951,0.04886,0.3174,0.6826
3643.jpg,18.760726928710938,0.7342909574508667,0.6226,0.3774,0.8105,0.1896,0.6187,0.381,0.7637,0.2366,0.3008,0.699
3644.jpg,18.6571102142334,0.7279871106147766,0.958,0.04208,0.9785,0.02129,0.9575,0.04272,0.9565,0.04337,0.1733,0.8267
3645.jpg,18.655221939086914,0.7265357971191406,0.9097,0.0901,0.5156,0.4844,0.2422,0.758,0.547,0.4534,0.07263,0.9272
3646.jpg,14.824965476989746,0.69544517993927,0.902,0.0981,0.9824,0.01772,0.986,0.01428,0.976,0.0237,0.2942,0.7056
3647.jpg,22.99236297607422,0.7849377989768982,0.78,0.22,0.993,0.00669,0.9844,0.01543,0.929,0.07056,0.1848,0.8154
3648.jpg,16.59785270690918,0.6605859994888306,0.831,0.1688,0.2751,0.725,0.396,0.604,0.7983,0.2018,0.2173,0.7827
3649.jpg,19.54530143737793,0.7911759614944458,0.9946,0.005386,0.942,0.05835,0.7056,0.2942,0.7905,0.2095,0.852,0.1481
3650.jpg,20.384201049804688,0.7280940413475037,0.7744,0.2255,0.7773,0.2227,0.2422,0.758,0.852,0.1481,0.7056,0.2942
3651.jpg,19.949209213256836,0.7416286468505859,0.263,0.7373,0.461,0.539,0.566,0.434,0.9326,0.06757,0.0321,0.968
3652.jpg,17.96129608154297,0.7921593189239502,0.9487,0.0511,0.9937,0.00639,0.769,0.231,0.6655,0.3345,0.731,0.269
3653.jpg,17.25949478149414,0.7608876824378967,0.6187,0.381,0.8154,0.1848,0.848,0.152,0.951,0.04886,0.2598,0.74
3654.jpg,17.07906150817871,0.6991222500801086,0.848,0.152,0.881,0.1192,0.94,0.0601,0.9946,0.00547,0.2255,0.7744
3655.jpg,18.944137573242188,0.7023452520370483,0.725,0.2751,0.9585,0.04147,0.905,0.09534,0.956,0.044,0.2847,0.7153
3656.jpg,17.696250915527344,0.6914984583854675,0.895,0.1052,0.626,0.3738,0.5312,0.4688,0.9688,0.03114,0.1404,0.86
3657.jpg,19.6494197845459,0.7347437739372253,0.7607,0.2394,0.937,0.0628,0.942,0.05835,0.9434,0.05664,0.1225,0.8774
3658.jpg,16.02512550354004,0.8482806086540222,0.808,0.1919,0.658,0.3416,0.1896,0.8105,0.626,0.3738,0.4922,0.508
3659.jpg,20.915882110595703,0.837644636631012,0.291,0.709,0.743,0.2568,0.4,0.6,0.9443,0.05582,0.0695,0.9307
3660.jpg,18.686426162719727,0.7387913465499878,0.948,0.05185,0.9136,0.0863,0.899,0.1009,0.967,0.03308,0.1896,0.8105
3661.jpg,17.042865753173828,0.7314290404319763,0.746,0.254,0.4302,0.57,0.2281,0.772,0.535,0.4648,0.547,0.4534
3662.jpg,21.767648696899414,0.8027260303497314,0.755,0.2451,0.7905,0.2095,0.876,0.1242,0.9604,0.03964,0.1779,0.8223
3663.jpg,19.66693878173828,0.7654573321342468,0.928,0.0716,0.98,0.02002,0.9346,0.0656,0.8843,0.11597,0.1824,0.8174
3664.jpg,18.139629364013672,0.7493669986724854,0.658,0.3416,0.895,0.1052,0.648,0.3523,0.6406,0.3594,0.1603,0.84
3665.jpg,18.687984466552734,0.7250369191169739,0.8223,0.1779,0.966,0.0341,0.9746,0.02556,0.9355,0.06464,0.4688,0.5312
3666.jpg,20.755481719970703,0.8315151929855347,0.7124,0.2878,0.979,0.02097,0.907,0.0927,0.865,0.1348,0.03622,0.964
3667.jpg,19.508880615234375,0.7665606141090393,0.4263,0.5737,0.7153,0.2847,0.788,0.212,0.9634,0.03677,0.251,0.749
3668.jpg,18.38825225830078,0.772432804107666,0.4377,0.562,0.983,0.01692,0.9805,0.01942,0.9253,0.07477,0.22,0.78
3669.jpg,17.05093002319336,0.6615002751350403,0.801,0.1993,0.983,0.01692,0.9707,0.02931,0.9443,0.05582,0.461,0.539
3670.jpg,18.726043701171875,0.743083119392395,0.942,0.05835,0.731,0.269,0.8105,0.1896,0.9434,0.05664,0.10376,0.8965
3671.jpg,17.368770599365234,0.6975527405738831,0.831,0.1688,0.6,0.4,0.5547,0.4456,0.939,0.06097,0.3108,0.6895
3672.jpg,17.667680740356445,0.7139895558357239,0.5273,0.4727,0.84,0.1603,0.626,0.3738,0.8613,0.1384,0.0851,0.915
3673.jpg,20.308435440063477,0.8273096680641174,0.938,0.0619,0.7124,0.2878,0.2878,0.7124,0.8267,0.1733,0.363,0.637
3674.jpg,14.730182647705078,0.8519723415374756,0.6514,0.3486,0.10376,0.8965,0.11597,0.8843,0.928,0.0716,0.4534,0.547
3675.jpg,20.931825637817383,0.7805665135383606,0.769,0.231,0.9785,0.02162,0.9873,0.012825,0.9785,0.02162,0.1755,0.824
3676.jpg,15.07325267791748,0.6618005037307739,0.876,0.1242,0.558,0.4417,0.1896,0.8105,0.758,0.2422,0.4844,0.5156
3677.jpg,19.87537384033203,0.8264999985694885,0.758,0.2422,0.434,0.566,0.3242,0.676,0.749,0.251,0.1582,0.842
3678.jpg,18.400495529174805,0.712372899055481,0.3923,0.6074,0.9365,0.0637,0.593,0.4072,0.7056,0.2942,0.3452,0.655
3679.jpg,19.913679122924805,0.700368344783783,0.648,0.3523,0.9805,0.01971,0.9644,0.03568,0.9775,0.0223,0.2847,0.7153
3680.jpg,21.395639419555664,0.7266398072242737,0.457,0.543,0.7905,0.2095,0.89,0.1097,0.8965,0.10376,0.2338,0.766
3681.jpg,17.370159149169922,0.8249317407608032,0.7827,0.2173,0.6406,0.3594,0.852,0.1481,0.9316,0.06854,0.254,0.746
3682.jpg,21.617259979248047,0.7855759263038635,0.5117,0.4883,0.648,0.3523,0.8965,0.10376,0.86,0.1404,0.504,0.496
3683.jpg,16.638797760009766,0.7230709195137024,0.4226,0.5776,0.9434,0.05664,0.9707,0.02931,0.9683,0.03162,0.3416,0.658
3684.jpg,18.740346908569336,0.738275945186615,0.679,0.3208,0.655,0.3452,0.8174,0.1824,0.905,0.09534,0.212,0.788
3685.jpg,18.481576919555664,0.7769911885261536,0.4417,0.558,0.879,0.12085,0.854,0.1461,0.916,0.08386,0.2227,0.7773
3686.jpg,17.547101974487305,0.6755014061927795,0.852,0.1481,0.2847,0.7153,0.4111,0.589,0.945,0.055,0.4805,0.5195
3687.jpg,17.787281036376953,0.7443596124649048,0.6406,0.3594,0.986,0.01406,0.9355,0.06464,0.803,0.1968,0.1422,0.858
3688.jpg,17.06746482849121,0.7199445366859436,0.956,0.044,0.9805,0.01971,0.842,0.1582,0.585,0.4148,0.539,0.461
3689.jpg,18.11923599243164,0.7477178573608398,0.7827,0.2173,0.3667,0.6333,0.7373,0.263,0.916,0.08386,0.11597,0.8843
3690.jpg,17.05009651184082,0.716496467590332,0.867,0.1329,0.8687,0.1312,0.9365,0.0637,0.8726,0.1277,0.4456,0.5547
3691.jpg,17.583431243896484,0.6902671456336975,0.3486,0.6514,0.728,0.272,0.381,0.6187,0.728,0.272,0.126,0.874
3692.jpg,20.85437774658203,0.7806996703147888,0.8174,0.1824,0.954,0.04602,0.947,0.0534,0.9546,0.04535,0.3923,0.6074
3693.jpg,19.15340805053711,0.7238369584083557,0.923,0.07697,0.9546,0.04535,0.961,0.03906,0.977,0.02298,0.3594,0.6406
3694.jpg,20.562728881835938,0.7559079527854919,0.946,0.0542,0.9434,0.05664,0.9653,0.0346,0.8726,0.1277,0.2815,0.7188
3695.jpg,19.187267303466797,0.7546967267990112,0.842,0.1582,0.589,0.4111,0.385,0.615,0.796,0.2043,0.6406,0.3594
3696.jpg,18.205015182495117,0.6543377637863159,0.4187,0.5815,0.971,0.02887,0.874,0.126,0.755,0.2451,0.2815,0.7188
3697.jpg,16.235048294067383,0.6247722506523132,0.852,0.1481,0.988,0.01243,0.824,0.1755,0.4,0.6,0.1624,0.8374
3698.jpg,19.495832443237305,0.7372342944145203,0.7905,0.2095,0.9917,0.00819,0.9863,0.01385,0.9746,0.02518,0.1128,0.887
3699.jpg,21.5289249420166,0.6800762414932251,0.796,0.2043,0.801,0.1993,0.1067,0.893,0.5,0.5,0.06097,0.939
3700.jpg,20.03166961669922,0.7350742220878601,0.7905,0.2095,0.8174,0.1824,0.801,0.1993,0.902,0.0981,0.2173,0.7827
3701.jpg,13.977095603942871,0.5933634042739868,0.686,0.314,0.967,0.03308,0.9263,0.07367,0.929,0.07056,0.152,0.848
3702.jpg,20.122934341430664,0.7749747037887573,0.893,0.1067,0.972,0.02802,0.958,0.04208,0.967,0.03308,0.3242,0.676
3703.jpg,20.110044479370117,0.7617738842964172,0.7827,0.2173,0.951,0.04886,0.911,0.0888,0.959,0.04083,0.3008,0.699
3704.jpg,19.257709503173828,0.9248910546302795,0.879,0.12085,0.696,0.304,0.7983,0.2018,0.9175,0.0827,0.0981,0.902
3705.jpg,18.551366806030273,0.7697464227676392,0.3276,0.6724,0.9653,0.0346,0.8174,0.1824,0.535,0.4648,0.055,0.945
3706.jpg,22.006689071655273,0.7629770040512085,0.9033,0.0967,0.997,0.00289,0.963,0.03732,0.842,0.1582,0.385,0.615
3707.jpg,20.74820327758789,0.783342182636261,0.8174,0.1824,0.9565,0.04337,0.94,0.0601,0.942,0.05835,0.1603,0.84
3708.jpg,18.564611434936523,0.7532607316970825,0.84,0.1603,0.8843,0.11597,0.5312,0.4688,0.696,0.304,0.3667,0.6333
3709.jpg,20.828134536743164,0.7725535035133362,0.6226,0.3774,0.9126,0.0876,0.852,0.1481,0.9673,0.0326,0.3345,0.6655
3710.jpg,14.64595890045166,0.6894152164459229,0.7026,0.2974,0.9746,0.02518,0.945,0.055,0.8774,0.1225,0.2338,0.766
3711.jpg,19.104480743408203,0.7402633428573608,0.3242,0.676,0.396,0.604,0.2069,0.793,0.7373,0.263,0.4922,0.508
3712.jpg,18.901561737060547,0.742129385471344,0.696,0.304,0.915,0.0851,0.96,0.04025,0.973,0.02676,0.1993,0.801
3713.jpg,19.44459342956543,0.814240574836731,0.8057,0.1943,0.9795,0.02065,0.995,0.004906,0.998,0.00205,0.03516,0.965
3714.jpg,21.209186553955078,0.8130096793174744,0.899,0.1009,0.9863,0.01385,0.9707,0.02931,0.9863,0.01363,0.1348,0.865
3715.jpg,21.107606887817383,0.7350481152534485,0.9727,0.02759,0.982,0.01826,0.965,0.03516,0.6226,0.3774,0.22,0.78
3716.jpg,19.34934425354004,0.740166425704956,0.973,0.02676,0.9956,0.004467,0.97,0.02975,0.8457,0.154,0.3416,0.658
3717.jpg,15.356517791748047,0.6332348585128784,0.304,0.696,0.1348,0.865,0.4844,0.5156,0.813,0.1871,0.254,0.746
3718.jpg,17.350202560424805,0.7449478507041931,0.699,0.3008,0.4766,0.5234,0.3523,0.648,0.94,0.0601,0.1919,0.808
3719.jpg,21.90743637084961,0.7820824384689331,0.5547,0.4456,0.615,0.385,0.854,0.1461,0.89,0.1097,0.3108,0.6895
3720.jpg,19.490217208862305,0.740800678730011,0.89,0.1097,0.9517,0.04813,0.655,0.3452,0.3008,0.699,0.769,0.231
3721.jpg,14.437410354614258,0.6018859148025513,0.752,0.248,0.8726,0.1277,0.78,0.22,0.824,0.1755,0.3486,0.6514
3722.jpg,19.16980743408203,0.783349335193634,0.879,0.12085,0.9653,0.0346,0.9683,0.03162,0.9795,0.02034,0.04208,0.958
3723.jpg,19.647388458251953,0.8513668179512024,0.7124,0.2878,0.8354,0.1646,0.893,0.1067,0.8174,0.1824,0.1733,0.8267
3724.jpg,18.103059768676758,0.7093265056610107,0.3486,0.6514,0.5312,0.4688,0.752,0.248,0.731,0.269,0.2366,0.7637
3725.jpg,19.3290958404541,0.7616068124771118,0.662,0.3381,0.8965,0.10376,0.854,0.1461,0.8687,0.1312,0.3923,0.6074
3726.jpg,20.207319259643555,0.8201398253440857,0.86,0.1404,0.887,0.1128,0.951,0.04886,0.858,0.1422,0.2366,0.7637
3727.jpg,20.96351432800293,0.7691783905029297,0.966,0.0341,0.7217,0.2783,0.831,0.1688,0.9424,0.0575,0.2815,0.7188
3728.jpg,22.497920989990234,0.8393865823745728,0.6226,0.3774,0.8975,0.1023,0.951,0.04886,0.968,0.0321,0.1688,0.831
3729.jpg,18.891908645629883,0.6530552506446838,0.3208,0.679,0.922,0.07806,0.858,0.1422,0.8105,0.1896,0.381,0.6187
3730.jpg,17.437358856201172,0.6572314500808716,0.9253,0.07477,0.4883,0.5117,0.4766,0.5234,0.9136,0.0863,0.2394,0.7607
3731.jpg,16.355018615722656,0.7475056052207947,0.947,0.0534,0.8154,0.1848,0.8613,0.1384,0.97,0.02975,0.535,0.4648
3732.jpg,17.63863182067871,0.7516382336616516,0.2255,0.7744,0.9634,0.03677,0.967,0.03308,0.9243,0.07587,0.434,0.566
3733.jpg,23.42691993713379,0.8161278963088989,0.8633,0.1366,0.974,0.02596,0.916,0.08386,0.8774,0.1225,0.4534,0.547
3734.jpg,16.798120498657227,0.7464331388473511,0.6406,0.3594,0.929,0.07056,0.9272,0.07263,0.9097,0.0901,0.3667,0.6333
3735.jpg,19.948543548583984,0.7486953735351562,0.848,0.152,0.7188,0.2815,0.644,0.3557,0.57,0.4302,0.251,0.749
3736.jpg,18.276403427124023,0.7221647500991821,0.9336,0.0666,0.8887,0.11127,0.74,0.2598,0.964,0.03622,0.3108,0.6895
3737.jpg,18.185022354125977,0.7349554896354675,0.9194,0.0804,0.8438,0.1561,0.562,0.4377,0.6655,0.3345,0.3667,0.6333
3738.jpg,17.953571319580078,0.7797318696975708,0.902,0.0981,0.82,0.18,0.893,0.1067,0.9775,0.02263,0.4377,0.562
3739.jpg,16.531696319580078,0.6969097256660461,0.8457,0.154,0.5234,0.4766,0.731,0.269,0.867,0.1329,0.22,0.78
3740.jpg,12.881257057189941,0.5849078893661499,0.893,0.1067,0.0981,0.902,0.2043,0.796,0.4263,0.5737,0.3208,0.679
3741.jpg,14.04338550567627,0.6894187331199646,0.8223,0.1779,0.959,0.04083,0.9526,0.04742,0.9688,0.03114,0.2598,0.74
3742.jpg,20.92485809326172,0.7760804891586304,0.8726,0.1277,0.98,0.02002,0.987,0.01322,0.98,0.02002,0.1481,0.852
3743.jpg,15.501087188720703,0.6672370433807373,0.07263,0.9272,0.1277,0.8726,0.231,0.769,0.4844,0.5156,0.504,0.496
3744.jpg,17.34416961669922,0.713422417640686,0.585,0.4148,0.915,0.0851,0.9033,0.0967,0.907,0.0927,0.1023,0.8975
3745.jpg,19.133480072021484,0.7481013536453247,0.566,0.434,0.9517,0.04813,0.4495,0.551,0.626,0.3738,0.3074,0.693
3746.jpg,19.852270126342773,0.7734662890434265,0.5,0.5,0.922,0.07806,0.9336,0.0666,0.9033,0.0967,0.2659,0.734
3747.jpg,16.928253173828125,0.6855899691581726,0.535,0.4648,0.9004,0.0995,0.8154,0.1848,0.4495,0.551,0.0967,0.9033
3748.jpg,17.464008331298828,0.6707242131233215,0.9653,0.0346,0.976,0.0237,0.9844,0.01543,0.986,0.01428,0.3008,0.699
3749.jpg,21.334091186523438,0.7803248167037964,0.7188,0.2815,0.902,0.0981,0.907,0.0927,0.96,0.04025,0.4036,0.596
3750.jpg,19.933757781982422,0.7578573822975159,0.852,0.1481,0.923,0.07697,0.9517,0.04813,0.946,0.0542,0.3381,0.662
3751.jpg,17.50908088684082,0.6766977906227112,0.8975,0.1023,0.9883,0.011505,0.923,0.07697,0.9316,0.06854,0.4036,0.596
3752.jpg,16.220111846923828,0.6731457114219666,0.879,0.12085,0.967,0.03308,0.945,0.055,0.958,0.04208,0.1442,0.856
3753.jpg,21.591552734375,0.7563512921333313,0.989,0.01099,0.9087,0.0914,0.7607,0.2394,0.8057,0.1943,0.0628,0.937
3754.jpg,19.688018798828125,0.8572299480438232,0.6826,0.3174,0.9087,0.0914,0.8965,0.10376,0.9697,0.03021,0.3074,0.693
3755.jpg,18.240602493286133,0.7133809924125671,0.589,0.4111,0.615,0.385,0.4805,0.5195,0.8687,0.1312,0.539,0.461
3756.jpg,17.760112762451172,0.6633515954017639,0.9526,0.04742,0.9795,0.02065,0.948,0.05185,0.9365,0.0637,0.2255,0.7744
3757.jpg,19.39772605895996,0.7115666270256042,0.923,0.07697,0.939,0.06097,0.941,0.0592,0.9775,0.0223,0.3416,0.658
3758.jpg,20.469514846801758,0.8370303511619568,0.852,0.1481,0.942,0.05835,0.769,0.231,0.9517,0.04813,0.1733,0.8267
3759.jpg,12.879195213317871,0.6436956524848938,0.593,0.4072,0.867,0.1329,0.6826,0.3174,0.769,0.231,0.1422,0.858
3760.jpg,20.448305130004883,0.7548104524612427,0.939,0.06097,0.9185,0.08154,0.8706,0.1294,0.963,0.03732,0.3486,0.6514
3761.jpg,16.15235710144043,0.7131650447845459,0.693,0.3074,0.9136,0.0863,0.915,0.0851,0.9307,0.0695,0.3738,0.626
3762.jpg,21.449806213378906,0.7891207933425903,0.6187,0.381,0.9175,0.0827,0.8823,0.11755,0.9775,0.02263,0.2451,0.755
3763.jpg,19.31133460998535,0.8558349609375,0.4883,0.5117,0.4648,0.535,0.596,0.4036,0.796,0.2043,0.07697,0.923
3764.jpg,19.472816467285156,0.7510966062545776,0.589,0.4111,0.8057,0.1943,0.6226,0.3774,0.7217,0.2783,0.11597,0.8843
3765.jpg,19.722061157226562,0.7086721658706665,0.5815,0.4187,0.969,0.03067,0.9473,0.0526,0.928,0.0716,0.604,0.396
3766.jpg,19.751523971557617,0.8059110641479492,0.915,0.0851,0.874,0.126,0.829,0.171,0.8975,0.1023,0.126,0.874
3767.jpg,17.359928131103516,0.6909553408622742,0.752,0.248,0.9136,0.0863,0.8857,0.1144,0.865,0.1348,0.2451,0.755
3768.jpg,18.816368103027344,0.794138491153717,0.696,0.304,0.6724,0.3276,0.746,0.254,0.8916,0.1082,0.3486,0.6514
3769.jpg,18.403343200683594,0.7763952612876892,0.7773,0.2227,0.9834,0.01666,0.9756,0.02443,0.961,0.03906,0.1461,0.854
3770.jpg,19.636133193969727,0.7484436631202698,0.648,0.3523,0.921,0.0792,0.824,0.1755,0.769,0.231,0.1192,0.881
3771.jpg,17.194726943969727,0.7402843236923218,0.8374,0.1624,0.9033,0.0967,0.965,0.03516,0.911,0.0888,0.2598,0.74
3772.jpg,20.284276962280273,0.7229793667793274,0.8223,0.1779,0.728,0.272,0.8057,0.1943,0.808,0.1919,0.2598,0.74
3773.jpg,21.85770034790039,0.768983781337738,0.973,0.02676,0.6655,0.3345,0.535,0.4648,0.874,0.126,0.07697,0.923
3774.jpg,19.43291664123535,0.7540864944458008,0.291,0.709,0.9175,0.0827,0.938,0.0619,0.905,0.09534,0.3008,0.699
3775.jpg,18.598217010498047,0.7170581817626953,0.3108,0.6895,0.9126,0.0876,0.7773,0.2227,0.7744,0.2255,0.08386,0.916
3776.jpg,19.91355323791504,0.7558850049972534,0.82,0.18,0.9863,0.01385,0.9497,0.05032,0.984,0.01616,0.4263,0.5737
3777.jpg,20.85455322265625,0.7275723218917847,0.905,0.09534,0.8374,0.1624,0.648,0.3523,0.7217,0.2783,0.1128,0.887
3778.jpg,18.878589630126953,0.6808613538742065,0.263,0.7373,0.963,0.03732,0.8687,0.1312,0.562,0.4377,0.1646,0.8354
3779.jpg,20.083541870117188,0.7543290257453918,0.848,0.152,0.964,0.03622,0.9565,0.04337,0.916,0.08386,0.1404,0.86
3780.jpg,19.495912551879883,0.7775114178657532,0.731,0.269,0.966,0.0341,0.971,0.02887,0.9775,0.0223,0.1993,0.801
3781.jpg,20.678855895996094,0.7672299146652222,0.793,0.2069,0.9443,0.05582,0.971,0.02887,0.982,0.01799,0.11755,0.8823
3782.jpg,20.343116760253906,0.7552360892295837,0.942,0.05835,0.9795,0.02034,0.8965,0.10376,0.709,0.291,0.3523,0.648
3783.jpg,19.686662673950195,0.7605999708175659,0.6895,0.3108,0.9585,0.04147,0.946,0.0542,0.9565,0.04337,0.152,0.848
3784.jpg,16.846923828125,0.7099359035491943,0.2568,0.743,0.9907,0.00927,0.9316,0.06854,0.596,0.4036,0.1192,0.881
3785.jpg,20.525161743164062,0.7511021494865417,0.696,0.304,0.974,0.02596,0.84,0.1603,0.8975,0.1023,0.4036,0.596
3786.jpg,20.372852325439453,0.7684186697006226,0.867,0.1329,0.9937,0.00629,0.995,0.005062,0.988,0.01243,0.2815,0.7188
3787.jpg,17.851682662963867,0.6931412220001221,0.734,0.2659,0.8174,0.1824,0.788,0.212,0.9473,0.0526,0.1225,0.8774
3788.jpg,20.358158111572266,0.7343469262123108,0.9033,0.0967,0.8965,0.10376,0.829,0.171,0.8774,0.1225,0.4727,0.5273
3789.jpg,18.049468994140625,0.6519864201545715,0.7744,0.2255,0.9243,0.07587,0.551,0.4495,0.626,0.3738,0.3008,0.699
3790.jpg,18.38618278503418,0.7823148965835571,0.662,0.3381,0.699,0.3008,0.6113,0.3887,0.9263,0.07367,0.1779,0.8223
3791.jpg,20.5873966217041,0.7683514952659607,0.461,0.539,0.74,0.2598,0.85,0.15,0.9604,0.03964,0.263,0.7373
3792.jpg,18.270959854125977,0.7947655320167542,0.803,0.1968,0.4187,0.5815,0.785,0.2147,0.9683,0.03162,0.2568,0.743
3793.jpg,14.576356887817383,0.5881628394126892,0.852,0.1481,0.9575,0.04272,0.9473,0.0526,0.893,0.1067,0.0851,0.915
3794.jpg,20.336145401000977,0.7254683971405029,0.9634,0.03677,0.9956,0.00433,0.9346,0.0656,0.658,0.3416,0.3667,0.6333
3795.jpg,19.53434944152832,0.7615668177604675,0.9175,0.0827,0.9756,0.02443,0.9834,0.01666,0.9707,0.02931,0.2147,0.785
3796.jpg,20.417583465576172,0.7596259713172913,0.731,0.269,0.8706,0.1294,0.854,0.1461,0.9795,0.02034,0.03622,0.964
