image,psnr,ssim,Accurate Color Representation,Blue/Green Color Cast,Vibrant and vivid,Dull and washed-out,"Bright, Colorful Underwater Scene","Dim, Desaturated Underwater Colors",Crystal-clear and Unobstructed Scene,Murky and Obscured View,Balanced and Well-Lit view,Underlit scene and Backlit Objects
3728.jpg,,,0.1348,0.865,0.86,0.1404,0.9336,0.0666,0.962,0.0379,0.0628,0.937
3729.jpg,,,0.05185,0.948,0.9644,0.03568,0.9004,0.0995,0.769,0.231,0.2018,0.7983
3730.jpg,,,0.4111,0.589,0.1329,0.867,0.1481,0.852,0.867,0.1329,0.3381,0.662
3731.jpg,,,0.4688,0.5312,0.4302,0.57,0.626,0.3738,0.977,0.02298,0.1688,0.831
3732.jpg,,,0.1023,0.8975,0.604,0.396,0.604,0.396,0.8726,0.1277,0.4072,0.593
3733.jpg,,,0.6333,0.3667,0.982,0.01799,0.9185,0.08154,0.9087,0.0914,0.04025,0.96
3734.jpg,,,0.04535,0.9546,0.793,0.2069,0.8223,0.1779,0.879,0.12085,0.1294,0.8706
3735.jpg,,,0.562,0.4377,0.679,0.3208,0.648,0.3523,0.749,0.251,0.0496,0.95
3736.jpg,,,0.1225,0.8774,0.5815,0.4187,0.551,0.4495,0.9126,0.0876,0.4226,0.5776
3737.jpg,,,0.5,0.5,0.3208,0.679,0.2147,0.785,0.4417,0.558,0.3774,0.6226
3738.jpg,,,0.07806,0.922,0.434,0.566,0.696,0.304,0.9785,0.02129,0.0827,0.9175
3739.jpg,,,0.01343,0.9863,0.7153,0.2847,0.7217,0.2783,0.7773,0.2227,0.251,0.749
3740.jpg,,,0.769,0.231,0.304,0.696,0.154,0.8457,0.2783,0.7217,0.0901,0.9097
3741.jpg,,,0.03964,0.9604,0.7773,0.2227,0.852,0.1481,0.848,0.152,0.1481,0.852
3742.jpg,,,0.272,0.728,0.8843,0.11597,0.963,0.03732,0.951,0.04886,0.2751,0.725
3743.jpg,,,0.009125,0.9907,0.3667,0.6333,0.2173,0.7827,0.2422,0.758,0.655,0.3452
3744.jpg,,,0.0496,0.95,0.981,0.01912,0.953,0.04672,0.803,0.1968,0.07477,0.9253
3745.jpg,,,0.11597,0.8843,0.9585,0.04147,0.589,0.4111,0.8438,0.1561,0.251,0.749
3746.jpg,,,0.1624,0.8374,0.8457,0.154,0.8726,0.1277,0.951,0.04886,0.4377,0.562
3747.jpg,,,0.0851,0.915,0.9917,0.008446,0.941,0.0592,0.539,0.461,0.01263,0.9873
3748.jpg,,,0.11127,0.8887,0.8975,0.1023,0.9487,0.0511,0.9546,0.04535,0.1366,0.8633
3749.jpg,,,0.0542,0.946,0.6826,0.3174,0.758,0.2422,0.9634,0.03677,0.3008,0.699
3750.jpg,,,0.2451,0.755,0.8687,0.1312,0.8633,0.1366,0.881,0.1192,0.1993,0.801
3751.jpg,,,0.6895,0.3108,0.971,0.02887,0.911,0.0888,0.9517,0.04813,0.2394,0.7607
3752.jpg,,,0.1082,0.8916,0.9033,0.0967,0.9775,0.0223,0.8774,0.1225,0.0542,0.946
3753.jpg,,,0.86,0.1404,0.504,0.496,0.2043,0.796,0.5737,0.4263,0.2422,0.758
3754.jpg,,,0.07263,0.9272,0.596,0.4036,0.4883,0.5117,0.965,0.03516,0.291,0.709
3755.jpg,,,0.07477,0.9253,0.8267,0.1733,0.8887,0.11127,0.9697,0.03021,0.1225,0.8774
3756.jpg,,,0.496,0.504,0.9673,0.0326,0.938,0.0619,0.9272,0.07263,0.1023,0.8975
3757.jpg,,,0.05032,0.9497,0.3452,0.655,0.4688,0.5312,0.829,0.171,0.1582,0.842
3758.jpg,,,0.2942,0.7056,0.7744,0.2255,0.593,0.4072,0.9487,0.0511,0.1824,0.8174
3759.jpg,,,0.1242,0.876,0.8438,0.1561,0.4072,0.593,0.457,0.543,0.1968,0.803
3760.jpg,,,0.2878,0.7124,0.9346,0.0656,0.842,0.1582,0.928,0.0716,0.4148,0.585
3761.jpg,,,0.1144,0.8857,0.596,0.4036,0.728,0.272,0.96,0.04025,0.3074,0.693
3762.jpg,,,0.2255,0.7744,0.9097,0.0901,0.9194,0.0804,0.959,0.04083,0.1779,0.8223
3763.jpg,,,0.06097,0.939,0.5234,0.4766,0.508,0.4922,0.593,0.4072,0.1603,0.84
3764.jpg,,,0.314,0.686,0.803,0.1968,0.6514,0.3486,0.8438,0.1561,0.1067,0.893
3765.jpg,,,0.0346,0.9653,0.829,0.171,0.7607,0.2394,0.984,0.0159,0.304,0.696
3766.jpg,,,0.0619,0.938,0.7217,0.2783,0.8057,0.1943,0.9033,0.0967,0.1097,0.89
3767.jpg,,,0.2783,0.7217,0.752,0.248,0.8687,0.1312,0.8613,0.1384,0.1242,0.876
3768.jpg,,,0.07477,0.9253,0.813,0.1871,0.669,0.331,0.755,0.2451,0.1871,0.813
3769.jpg,,,0.63,0.37,0.977,0.02298,0.9697,0.03021,0.8887,0.11127,0.1294,0.8706
3770.jpg,,,0.1144,0.8857,0.803,0.1968,0.734,0.2659,0.876,0.1242,0.0592,0.941
3771.jpg,,,0.0863,0.9136,0.84,0.1603,0.803,0.1968,0.9727,0.02759,0.1688,0.831
3772.jpg,,,0.15,0.85,0.929,0.07056,0.8887,0.11127,0.7217,0.2783,0.331,0.669
3773.jpg,,,0.7026,0.2974,0.3416,0.658,0.2878,0.7124,0.662,0.3381,0.04535,0.9546
3774.jpg,,,0.0851,0.915,0.7373,0.263,0.6333,0.3667,0.9253,0.07477,0.3523,0.648
3775.jpg,,,0.1366,0.8633,0.9424,0.0575,0.8174,0.1824,0.911,0.0888,0.06757,0.9326
3776.jpg,,,0.4,0.6,0.96,0.04025,0.9136,0.0863,0.973,0.02676,0.304,0.696
3777.jpg,,,0.9033,0.0967,0.958,0.04208,0.8633,0.1366,0.785,0.2147,0.0863,0.9136
3778.jpg,,,0.3774,0.6226,0.9746,0.02556,0.867,0.1329,0.6,0.4,0.154,0.8457
3779.jpg,,,0.07697,0.923,0.911,0.0888,0.865,0.1348,0.7827,0.2173,0.0888,0.911
3780.jpg,,,0.07477,0.9253,0.696,0.304,0.686,0.314,0.9614,0.03845,0.1561,0.8438
3781.jpg,,,0.1646,0.8354,0.8223,0.1779,0.905,0.09534,0.941,0.0592,0.126,0.874
3782.jpg,,,0.2751,0.725,0.9917,0.008316,0.929,0.07056,0.3887,0.6113,0.385,0.615
3783.jpg,,,0.2018,0.7983,0.7124,0.2878,0.6826,0.3174,0.95,0.0496,0.2751,0.725
3784.jpg,,,0.2281,0.772,0.9175,0.0827,0.4688,0.5312,0.4766,0.5234,0.1225,0.8774
3785.jpg,,,0.2018,0.7983,0.8633,0.1366,0.755,0.2451,0.895,0.1052,0.1943,0.8057
3786.jpg,,,0.1366,0.8633,0.8354,0.1646,0.899,0.1009,0.9614,0.03845,0.1404,0.86
3787.jpg,,,0.4187,0.5815,0.99,0.00986,0.9575,0.04272,0.9185,0.08154,0.0534,0.947
3788.jpg,,,0.4036,0.596,0.8706,0.1294,0.562,0.4377,0.879,0.12085,0.2942,0.7056
3789.jpg,,,0.02129,0.9785,0.8354,0.1646,0.6826,0.3174,0.2173,0.7827,0.2451,0.755
3790.jpg,,,0.05664,0.9434,0.953,0.04672,0.788,0.212,0.679,0.3208,0.03067,0.969
3791.jpg,,,0.1733,0.8267,0.725,0.2751,0.7607,0.2394,0.968,0.0321,0.3416,0.658
3792.jpg,,,0.1461,0.854,0.04025,0.96,0.434,0.566,0.9834,0.01666,0.1242,0.876
3793.jpg,,,0.593,0.4072,0.858,0.1422,0.829,0.171,0.9263,0.07367,0.1067,0.893
3794.jpg,,,0.856,0.1442,0.974,0.02596,0.785,0.2147,0.5312,0.4688,0.3242,0.676
3795.jpg,,,0.0695,0.9307,0.89,0.1097,0.9473,0.0526,0.958,0.04208,0.1242,0.876
3796.jpg,,,0.1442,0.856,0.755,0.2451,0.7773,0.2227,0.962,0.0379,0.1225,0.8774
3797.jpg,,,0.02887,0.971,0.856,0.1442,0.7124,0.2878,0.7153,0.2847,0.07806,0.922
3798.jpg,,,0.126,0.874,0.854,0.1461,0.899,0.1009,0.9185,0.08154,0.4226,0.5776
3799.jpg,,,0.5234,0.4766,0.04602,0.954,0.3667,0.6333,0.986,0.01406,0.0666,0.9336
3800.jpg,,,0.669,0.331,0.923,0.07697,0.766,0.2338,0.7124,0.2878,0.212,0.788
3801.jpg,,,0.566,0.434,0.976,0.0237,0.7983,0.2018,0.793,0.2069,0.00986,0.99
3802.jpg,,,0.1348,0.865,0.801,0.1993,0.4417,0.558,0.769,0.231,0.03021,0.9697
3803.jpg,,,0.2783,0.7217,0.3523,0.648,0.593,0.4072,0.648,0.3523,0.04208,0.958
3804.jpg,,,0.801,0.1993,0.9883,0.011505,0.985,0.01519,0.967,0.03308,0.1242,0.876
3805.jpg,,,0.2255,0.7744,0.9253,0.07477,0.8774,0.1225,0.9575,0.04272,0.2147,0.785
3806.jpg,,,0.551,0.4495,0.9775,0.02263,0.8965,0.10376,0.9033,0.0967,0.0526,0.9473
3807.jpg,,,0.07367,0.9263,0.363,0.637,0.3381,0.662,0.4111,0.589,0.03568,0.9644
3808.jpg,,,0.3738,0.626,0.9307,0.0695,0.6187,0.381,0.4263,0.5737,0.3667,0.6333
3809.jpg,,,0.9194,0.0804,0.1848,0.8154,0.1404,0.86,0.1646,0.8354,0.3594,0.6406
3810.jpg,,,0.06097,0.939,0.938,0.0619,0.984,0.0159,0.9707,0.02931,0.0526,0.9473
3811.jpg,,,0.251,0.749,0.953,0.04672,0.7637,0.2366,0.743,0.2568,0.2095,0.7905
3812.jpg,,,0.824,0.1755,0.9795,0.02034,0.8774,0.1225,0.813,0.1871,0.4111,0.589
3813.jpg,,,0.01942,0.9805,0.758,0.2422,0.7153,0.2847,0.696,0.304,0.0695,0.9307
3814.jpg,,,0.4456,0.5547,0.9355,0.06464,0.916,0.08386,0.9434,0.05664,0.3074,0.693
3815.jpg,,,0.1023,0.8975,0.126,0.874,0.3381,0.662,0.9785,0.02162,0.2751,0.725
3816.jpg,,,0.07806,0.922,0.801,0.1993,0.6514,0.3486,0.9355,0.06464,0.1294,0.8706
3817.jpg,,,0.396,0.604,0.983,0.01692,0.831,0.1688,0.3774,0.6226,0.1067,0.893
3818.jpg,,,0.263,0.7373,0.9717,0.02844,0.9526,0.04742,0.8887,0.11127,0.3887,0.6113
3819.jpg,,,0.008446,0.9917,0.6074,0.3923,0.4417,0.558,0.6406,0.3594,0.1009,0.899
3820.jpg,,,0.4766,0.5234,0.978,0.02194,0.9653,0.0346,0.8223,0.1779,0.01799,0.982
3821.jpg,,,0.905,0.09534,0.977,0.02298,0.7188,0.2815,0.929,0.07056,0.15,0.85
3822.jpg,,,0.0927,0.907,0.693,0.3074,0.7217,0.2783,0.74,0.2598,0.2043,0.796
3823.jpg,,,0.8267,0.1733,0.9727,0.02759,0.86,0.1404,0.6333,0.3667,0.3381,0.662
3824.jpg,,,0.0666,0.9336,0.314,0.686,0.637,0.363,0.955,0.04468,0.07367,0.9263
3825.jpg,,,0.915,0.0851,0.9893,0.01082,0.8774,0.1225,0.7607,0.2394,0.231,0.769
3826.jpg,,,0.09534,0.905,0.982,0.01799,0.84,0.1603,0.874,0.126,0.02802,0.972
3827.jpg,,,0.11127,0.8887,0.1824,0.8174,0.37,0.63,0.947,0.0534,0.10376,0.8965
3828.jpg,,,0.04602,0.954,0.9517,0.04813,0.8857,0.1144,0.8975,0.1023,0.18,0.82
3829.jpg,,,0.1646,0.8354,0.9604,0.03964,0.946,0.0542,0.9336,0.0666,0.251,0.749
3830.jpg,,,0.7744,0.2255,0.848,0.152,0.6724,0.3276,0.8774,0.1225,0.1023,0.8975
3831.jpg,,,0.03677,0.9634,0.7188,0.2815,0.4417,0.558,0.8174,0.1824,0.1993,0.801
3832.jpg,,,0.3557,0.644,0.962,0.0379,0.852,0.1481,0.881,0.1192,0.02931,0.9707
3833.jpg,,,0.4417,0.558,0.9307,0.0695,0.895,0.1052,0.942,0.05835,0.07367,0.9263
3834.jpg,,,0.535,0.4648,0.9365,0.0637,0.734,0.2659,0.8965,0.10376,0.11597,0.8843
3835.jpg,,,0.1294,0.8706,0.4727,0.5273,0.566,0.434,0.9336,0.0666,0.63,0.37
3836.jpg,,,0.03845,0.9614,0.63,0.37,0.758,0.2422,0.8687,0.1312,0.11755,0.8823
3837.jpg,,,0.1755,0.824,0.3667,0.6333,0.7056,0.2942,0.9663,0.0336,0.2673,0.7324
3838.jpg,,,0.86,0.1404,0.696,0.304,0.1242,0.876,0.461,0.539,0.3774,0.6226
3839.jpg,,,0.1225,0.8774,0.801,0.1993,0.772,0.2281,0.9644,0.03568,0.11597,0.8843
3840.jpg,,,0.4148,0.585,0.8975,0.1023,0.8174,0.1824,0.9517,0.04813,0.3242,0.676
3841.jpg,,,0.2095,0.7905,0.948,0.05185,0.954,0.04602,0.983,0.01692,0.03308,0.967
3842.jpg,,,0.749,0.251,0.9736,0.02635,0.928,0.0716,0.848,0.152,0.2338,0.766
3843.jpg,,,0.551,0.4495,0.1968,0.803,0.3452,0.655,0.6187,0.381,0.1824,0.8174
3844.jpg,,,0.1461,0.854,0.9956,0.0042,0.905,0.09534,0.725,0.2751,0.1329,0.867
3845.jpg,,,0.0695,0.9307,0.5273,0.4727,0.4456,0.5547,0.9346,0.0656,0.2751,0.725
3846.jpg,,,0.63,0.37,0.9688,0.03114,0.9033,0.0967,0.922,0.07806,0.12085,0.879
3847.jpg,,,0.5815,0.4187,0.3074,0.693,0.589,0.4111,0.7373,0.263,0.1242,0.876
3848.jpg,,,0.1943,0.8057,0.9434,0.05664,0.9497,0.05032,0.911,0.0888,0.0628,0.937
3849.jpg,,,0.18,0.82,0.6074,0.3923,0.676,0.3242,0.615,0.385,0.1993,0.801
3850.jpg,,,0.1052,0.895,0.626,0.3738,0.7153,0.2847,0.948,0.05185,0.0914,0.9087
3851.jpg,,,0.2598,0.74,0.566,0.434,0.758,0.2422,0.9863,0.01363,0.171,0.829
3852.jpg,,,0.1461,0.854,0.85,0.15,0.967,0.03308,0.9307,0.0695,0.0792,0.921
3853.jpg,,,0.4226,0.5776,0.808,0.1919,0.89,0.1097,0.963,0.03732,0.1422,0.858
3854.jpg,,,0.7373,0.263,0.7153,0.2847,0.2338,0.766,0.696,0.304,0.0901,0.9097
3855.jpg,,,0.07056,0.929,0.248,0.752,0.2173,0.7827,0.543,0.457,0.04468,0.955
3856.jpg,,,0.0876,0.9126,0.585,0.4148,0.709,0.291,0.9316,0.06854,0.154,0.8457
3857.jpg,,,0.08386,0.916,0.992,0.007812,0.9243,0.07587,0.5234,0.4766,0.01772,0.9824
3858.jpg,,,0.725,0.2751,0.4456,0.5547,0.3523,0.648,0.842,0.1582,0.1646,0.8354
3859.jpg,,,0.0534,0.947,0.7217,0.2783,0.6,0.4,0.7607,0.2394,0.1384,0.8613
3860.jpg,,,0.1646,0.8354,0.3887,0.6113,0.535,0.4648,0.699,0.3008,0.2338,0.766
3861.jpg,,,0.02002,0.98,0.662,0.3381,0.5117,0.4883,0.9565,0.04337,0.04672,0.953
3862.jpg,,,0.1277,0.8726,0.9355,0.06464,0.858,0.1422,0.746,0.254,0.12085,0.879
3863.jpg,,,0.01772,0.9824,0.3381,0.662,0.5312,0.4688,0.905,0.09534,0.07697,0.923
3864.jpg,,,0.07806,0.922,0.1896,0.8105,0.457,0.543,0.947,0.0534,0.1461,0.854
3865.jpg,,,0.22,0.78,0.9033,0.0967,0.8975,0.1023,0.942,0.05835,0.22,0.78
3866.jpg,,,0.4072,0.593,0.7983,0.2018,0.4036,0.596,0.854,0.1461,0.1067,0.893
3867.jpg,,,0.02034,0.9795,0.6,0.4,0.725,0.2751,0.9336,0.0666,0.593,0.4072
3868.jpg,,,0.0876,0.9126,0.955,0.04468,0.84,0.1603,0.686,0.314,0.04025,0.96
3869.jpg,,,0.1384,0.8613,0.8374,0.1624,0.8354,0.1646,0.959,0.04083,0.2281,0.772
3870.jpg,,,0.655,0.3452,0.4148,0.585,0.385,0.615,0.604,0.396,0.171,0.829
3871.jpg,,,0.248,0.752,0.6187,0.381,0.6724,0.3276,0.964,0.03622,0.2783,0.7217
3872.jpg,,,0.212,0.788,0.9766,0.02333,0.902,0.0981,0.801,0.1993,0.1422,0.858
3873.jpg,,,0.08386,0.916,0.1779,0.8223,0.3242,0.676,0.893,0.1067,0.5815,0.4187
3874.jpg,,,0.05835,0.942,0.975,0.0248,0.887,0.1128,0.887,0.1128,0.171,0.829
3875.jpg,,,0.01772,0.9824,0.0914,0.9087,0.1404,0.86,0.8223,0.1779,0.1666,0.8335
3876.jpg,,,0.3242,0.676,0.9434,0.05664,0.948,0.05185,0.9443,0.05582,0.0619,0.938
3877.jpg,,,0.02802,0.972,0.314,0.686,0.434,0.566,0.9424,0.0575,0.152,0.848
3878.jpg,,,0.1461,0.854,0.78,0.22,0.8154,0.1848,0.916,0.08386,0.4,0.6
3879.jpg,,,0.37,0.63,0.693,0.3074,0.749,0.251,0.939,0.06097,0.2069,0.793
3880.jpg,,,0.363,0.637,0.9673,0.0326,0.9805,0.01942,0.9614,0.03845,0.1993,0.801
3881.jpg,,,0.8335,0.1666,0.679,0.3208,0.4766,0.5234,0.813,0.1871,0.04672,0.953
3882.jpg,,,0.2451,0.755,0.74,0.2598,0.9326,0.06757,0.709,0.291,0.0496,0.95
3883.jpg,,,0.4417,0.558,0.9927,0.007233,0.965,0.03516,0.808,0.1919,0.02263,0.9775
3884.jpg,,,0.0575,0.9424,0.937,0.0628,0.508,0.4922,0.504,0.496,0.3486,0.6514
3885.jpg,,,0.05582,0.9443,0.604,0.396,0.676,0.3242,0.686,0.314,0.15,0.85
3886.jpg,,,0.1848,0.8154,0.7773,0.2227,0.9097,0.0901,0.982,0.01799,0.05185,0.948
3887.jpg,,,0.1646,0.8354,0.887,0.1128,0.8613,0.1384,0.9717,0.02844,0.2942,0.7056
3888.jpg,,,0.4456,0.5547,0.848,0.152,0.9033,0.0967,0.9326,0.06757,0.0827,0.9175
3889.jpg,,,0.1733,0.8267,0.947,0.0534,0.9727,0.02759,0.975,0.0248,0.2069,0.793
3890.jpg,,,0.0628,0.937,0.566,0.434,0.803,0.1968,0.9727,0.02759,0.4495,0.551
3891.jpg,,,0.0804,0.9194,0.848,0.152,0.852,0.1481,0.9585,0.04147,0.1871,0.813
3892.jpg,,,0.251,0.749,0.725,0.2751,0.5737,0.4263,0.504,0.496,0.3074,0.693
3893.jpg,,,0.0542,0.946,0.699,0.3008,0.4648,0.535,0.972,0.02802,0.4,0.6
3894.jpg,,,0.4727,0.5273,0.831,0.1688,0.9097,0.0901,0.962,0.0379,0.126,0.874
3895.jpg,,,0.154,0.8457,0.824,0.1755,0.887,0.1128,0.9326,0.06757,0.1294,0.8706
3896.jpg,,,0.07587,0.9243,0.1968,0.803,0.4534,0.547,0.6,0.4,0.1067,0.893
3897.jpg,,,0.0804,0.9194,0.5312,0.4688,0.5815,0.4187,0.728,0.272,0.0967,0.9033
3898.jpg,,,0.15,0.85,0.9727,0.02759,0.948,0.05185,0.7217,0.2783,0.11755,0.8823
3899.jpg,,,0.2847,0.7153,0.852,0.1481,0.902,0.0981,0.9614,0.03845,0.07477,0.9253
3900.jpg,,,0.08154,0.9185,0.9365,0.0637,0.6724,0.3276,0.824,0.1755,0.03516,0.965
3901.jpg,,,0.8438,0.1561,0.8154,0.1848,0.1624,0.8374,0.331,0.669,0.0981,0.902
3902.jpg,,,0.1688,0.831,0.07477,0.9253,0.2751,0.725,0.916,0.08386,0.2173,0.7827
3903.jpg,,,0.1277,0.8726,0.248,0.752,0.6514,0.3486,0.9565,0.04337,0.3433,0.6567
3904.jpg,,,0.686,0.314,0.02097,0.979,0.0248,0.975,0.5312,0.4688,0.3345,0.6655
3905.jpg,,,0.0792,0.921,0.824,0.1755,0.9253,0.07477,0.9717,0.02844,0.363,0.637
3906.jpg,,,0.0496,0.95,0.4922,0.508,0.4456,0.5547,0.746,0.254,0.1968,0.803
3907.jpg,,,0.1646,0.8354,0.9175,0.0827,0.7026,0.2974,0.769,0.231,0.0695,0.9307
3908.jpg,,,0.1384,0.8613,0.5776,0.4226,0.6113,0.3887,0.8374,0.1624,0.152,0.848
3909.jpg,,,0.655,0.3452,0.2847,0.7153,0.1481,0.852,0.4036,0.596,0.3242,0.676
3910.jpg,,,0.1481,0.852,0.902,0.0981,0.9336,0.0666,0.9346,0.0656,0.1128,0.887
3911.jpg,,,0.5776,0.4226,0.796,0.2043,0.865,0.1348,0.9897,0.01017,0.04602,0.954
3912.jpg,,,0.01854,0.9814,0.942,0.05835,0.852,0.1481,0.686,0.314,0.02405,0.976
3913.jpg,,,0.381,0.6187,0.967,0.03308,0.82,0.18,0.8374,0.1624,0.0341,0.966
3914.jpg,,,0.1442,0.856,0.662,0.3381,0.562,0.4377,0.916,0.08386,0.0511,0.9487
3915.jpg,,,0.09534,0.905,0.7744,0.2255,0.7188,0.2815,0.9365,0.0637,0.2338,0.766
3916.jpg,,,0.693,0.3074,0.725,0.2751,0.8613,0.1384,0.947,0.0534,0.1582,0.842
3917.jpg,,,0.7026,0.2974,0.9785,0.02162,0.9805,0.01971,0.953,0.04672,0.04083,0.959
3918.jpg,,,0.504,0.496,0.637,0.363,0.676,0.3242,0.8726,0.1277,0.1074,0.8926
3919.jpg,,,0.154,0.8457,0.6406,0.3594,0.8154,0.1848,0.808,0.1919,0.04535,0.9546
3920.jpg,,,0.008575,0.991,0.915,0.0851,0.709,0.291,0.291,0.709,0.1968,0.803
3921.jpg,,,0.1919,0.808,0.9766,0.02333,0.9263,0.07367,0.945,0.055,0.1993,0.801
3922.jpg,,,0.686,0.314,0.95,0.0496,0.938,0.0619,0.9424,0.0575,0.0637,0.9365
3923.jpg,,,0.648,0.3523,0.9634,0.03677,0.955,0.04468,0.902,0.0981,0.1052,0.895
3924.jpg,,,0.02596,0.974,0.655,0.3452,0.7744,0.2255,0.947,0.0534,0.2366,0.7637
3925.jpg,,,0.2815,0.7188,0.9424,0.0575,0.9316,0.06854,0.928,0.0716,0.055,0.945
3926.jpg,,,0.2095,0.7905,0.6187,0.381,0.813,0.1871,0.9307,0.0695,0.0716,0.928
3927.jpg,,,0.3923,0.6074,0.86,0.1404,0.8457,0.154,0.899,0.1009,0.251,0.749
3928.jpg,,,0.551,0.4495,0.9004,0.0995,0.9253,0.07477,0.8706,0.1294,0.07367,0.9263
3929.jpg,,,0.2847,0.7153,0.9883,0.01187,0.9253,0.07477,0.967,0.03308,0.1779,0.8223
3930.jpg,,,0.0827,0.9175,0.3074,0.693,0.7124,0.2878,0.983,0.01718,0.363,0.637
3931.jpg,,,0.254,0.746,0.644,0.3557,0.5312,0.4688,0.709,0.291,0.2598,0.74
3932.jpg,,,0.2018,0.7983,0.966,0.0341,0.937,0.0628,0.905,0.09534,0.1329,0.867
3933.jpg,,,0.08386,0.916,0.644,0.3557,0.562,0.4377,0.696,0.304,0.291,0.709
3934.jpg,,,0.4187,0.5815,0.856,0.1442,0.9194,0.0804,0.9526,0.04742,0.09534,0.905
3935.jpg,,,0.385,0.615,0.9336,0.0666,0.8613,0.1384,0.921,0.0792,0.2783,0.7217
3936.jpg,,,0.1277,0.8726,0.8843,0.11597,0.8887,0.11127,0.916,0.08386,0.04208,0.958
3937.jpg,,,0.4111,0.589,0.9834,0.0164,0.848,0.152,0.803,0.1968,0.04886,0.951
3938.jpg,,,0.03067,0.969,0.10376,0.8965,0.4534,0.547,0.9717,0.02844,0.3364,0.6636
3939.jpg,,,0.801,0.1993,0.907,0.0927,0.385,0.615,0.363,0.637,0.1097,0.89
3940.jpg,,,0.4226,0.5776,0.879,0.12085,0.788,0.212,0.6,0.4,0.0637,0.9365
3941.jpg,,,0.3486,0.6514,0.9917,0.008446,0.962,0.0379,0.937,0.0628,0.1144,0.8857
3942.jpg,,,0.8223,0.1779,0.9756,0.02443,0.899,0.1009,0.8887,0.11127,0.1582,0.842
3943.jpg,,,0.269,0.731,0.9663,0.0336,0.8374,0.1624,0.9185,0.08154,0.2568,0.743
3944.jpg,,,0.1348,0.865,0.899,0.1009,0.4456,0.5547,0.709,0.291,0.2338,0.766
3945.jpg,,,0.4534,0.547,0.8174,0.1824,0.696,0.304,0.615,0.385,0.0511,0.9487
3946.jpg,,,0.0695,0.9307,0.98,0.02002,0.85,0.15,0.696,0.304,0.10376,0.8965
3947.jpg,,,0.01519,0.985,0.5737,0.4263,0.57,0.4302,0.854,0.1461,0.1733,0.8267
3948.jpg,,,0.2422,0.758,0.535,0.4648,0.831,0.1688,0.939,0.06097,0.171,0.829
3949.jpg,,,0.044,0.956,0.604,0.396,0.5547,0.4456,0.921,0.0792,0.331,0.669
3950.jpg,,,0.08386,0.916,0.2783,0.7217,0.15,0.85,0.899,0.1009,0.2942,0.7056
3951.jpg,,,0.551,0.4495,0.963,0.03732,0.8843,0.11597,0.874,0.126,0.2095,0.7905
3952.jpg,,,0.788,0.212,0.829,0.171,0.9087,0.0914,0.749,0.251,0.07056,0.929
3953.jpg,,,0.07263,0.9272,0.9897,0.01049,0.9707,0.02931,0.9424,0.0575,0.0863,0.9136
3954.jpg,,,0.3074,0.693,0.9746,0.02556,0.8457,0.154,0.893,0.1067,0.3557,0.644
3955.jpg,,,0.212,0.788,0.958,0.04208,0.769,0.231,0.895,0.1052,0.2095,0.7905
3956.jpg,,,0.12085,0.879,0.78,0.22,0.8774,0.1225,0.831,0.1688,0.04468,0.955
3957.jpg,,,0.263,0.7373,0.963,0.03732,0.85,0.15,0.89,0.1097,0.0804,0.9194
3958.jpg,,,0.0716,0.928,0.6895,0.3108,0.686,0.314,0.946,0.0542,0.396,0.604
3959.jpg,,,0.10376,0.8965,0.543,0.457,0.4844,0.5156,0.604,0.396,0.1943,0.8057
3960.jpg,,,0.752,0.248,0.8154,0.1848,0.547,0.4534,0.874,0.126,0.1294,0.8706
3961.jpg,,,0.0804,0.9194,0.6514,0.3486,0.746,0.254,0.947,0.0534,0.254,0.746
3962.jpg,,,0.0995,0.9004,0.566,0.434,0.6826,0.3174,0.895,0.1052,0.152,0.848
3963.jpg,,,0.1755,0.824,0.9585,0.04147,0.6333,0.3667,0.686,0.314,0.01826,0.982
3964.jpg,,,0.04535,0.9546,0.2815,0.7188,0.1646,0.8354,0.6655,0.3345,0.3904,0.6094
3965.jpg,,,0.04742,0.9526,0.4456,0.5547,0.2338,0.766,0.5737,0.4263,0.2095,0.7905
3966.jpg,,,0.2069,0.793,0.972,0.02802,0.922,0.07806,0.8843,0.11597,0.3774,0.6226
3967.jpg,,,0.2227,0.7773,0.3523,0.648,0.3738,0.626,0.951,0.04886,0.4263,0.5737
3968.jpg,,,0.2281,0.772,0.8633,0.1366,0.9336,0.0666,0.964,0.03622,0.0863,0.9136
3969.jpg,,,0.535,0.4648,0.9355,0.06464,0.5,0.5,0.5312,0.4688,0.3486,0.6514
3970.jpg,,,0.4922,0.508,0.983,0.01692,0.9937,0.00629,0.9634,0.03677,0.126,0.874
3971.jpg,,,0.2043,0.796,0.941,0.0592,0.9004,0.0995,0.922,0.07806,0.0637,0.9365
3972.jpg,,,0.593,0.4072,0.254,0.746,0.589,0.4111,0.824,0.1755,0.254,0.746
3973.jpg,,,0.251,0.749,0.758,0.2422,0.6724,0.3276,0.983,0.01718,0.291,0.709
3974.jpg,,,0.3108,0.6895,0.959,0.04083,0.9243,0.07587,0.8687,0.1312,0.152,0.848
3975.jpg,,,0.8438,0.1561,0.4727,0.5273,0.07477,0.9253,0.589,0.4111,0.03516,0.965
3976.jpg,,,0.4495,0.551,0.9526,0.04742,0.945,0.055,0.9175,0.0827,0.1993,0.801
3977.jpg,,,0.37,0.63,0.6724,0.3276,0.535,0.4648,0.669,0.331,0.1097,0.89
