image,psnr,ssim,Accurate Color Representation,Blue/Green Color Cast,Vibrant and vivid,Dull and washed-out,"Bright, Colorful Underwater Scene","Dim, Desaturated Underwater Colors",Crystal-clear and Unobstructed Scene,Murky and Obscured View,Balanced and Well-Lit view,Underlit scene and Backlit Objects
3673.jpg,,,0.291,0.709,0.558,0.4417,0.231,0.769,0.951,0.04886,0.2815,0.7188
3674.jpg,,,0.662,0.3381,0.15,0.85,0.1144,0.8857,0.848,0.152,0.1277,0.8726
3675.jpg,,,0.2878,0.7124,0.9727,0.02759,0.9834,0.01666,0.967,0.03308,0.2255,0.7744
3676.jpg,,,0.11755,0.8823,0.992,0.007576,0.696,0.304,0.4036,0.596,0.3242,0.676
3677.jpg,,,0.08154,0.9185,0.655,0.3452,0.551,0.4495,0.831,0.1688,0.2878,0.7124
3678.jpg,,,0.3523,0.648,0.999,0.001065,0.9565,0.04337,0.8823,0.11755,0.0827,0.9175
3679.jpg,,,0.0637,0.9365,0.956,0.044,0.946,0.0542,0.962,0.0379,0.1312,0.8687
3680.jpg,,,0.1277,0.8726,0.8613,0.1384,0.8335,0.1666,0.734,0.2659,0.5156,0.4844
3681.jpg,,,0.3416,0.658,0.3738,0.626,0.461,0.539,0.8105,0.1896,0.709,0.291
3682.jpg,,,0.03021,0.9697,0.7056,0.2942,0.89,0.1097,0.929,0.07056,0.4,0.6
3683.jpg,,,0.02405,0.976,0.9854,0.01473,0.9355,0.06464,0.955,0.04468,0.10376,0.8965
3684.jpg,,,0.03568,0.9644,0.8706,0.1294,0.86,0.1404,0.8965,0.10376,0.2281,0.772
3685.jpg,,,0.1943,0.8057,0.699,0.3008,0.4844,0.5156,0.9517,0.04813,0.37,0.63
3686.jpg,,,0.02759,0.9727,0.152,0.848,0.2173,0.7827,0.881,0.1192,0.852,0.1481
3687.jpg,,,0.272,0.728,0.998,0.001897,0.969,0.03067,0.9097,0.0901,0.1277,0.8726
3688.jpg,,,0.9126,0.0876,0.9316,0.06854,0.8706,0.1294,0.63,0.37,0.5,0.5
3689.jpg,,,0.012054,0.988,0.9526,0.04742,0.907,0.0927,0.728,0.272,0.2338,0.766
3690.jpg,,,0.8687,0.1312,0.9487,0.0511,0.9673,0.0326,0.9355,0.06464,0.604,0.396
3691.jpg,,,0.2815,0.7188,0.9976,0.002632,0.9736,0.02635,0.899,0.1009,0.02635,0.9736
3692.jpg,,,0.07806,0.922,0.658,0.3416,0.808,0.1919,0.9727,0.02759,0.2255,0.7744
3693.jpg,,,0.8223,0.1779,0.982,0.01799,0.939,0.06097,0.9707,0.02931,0.539,0.461
3694.jpg,,,0.1422,0.858,0.251,0.749,0.5,0.5,0.593,0.4072,0.2815,0.7188
3695.jpg,,,0.539,0.461,0.3486,0.6514,0.2366,0.7637,0.566,0.434,0.7827,0.2173
3696.jpg,,,0.7153,0.2847,0.9985,0.0014105,0.97,0.02975,0.84,0.1603,0.0601,0.94
3697.jpg,,,0.803,0.1968,0.9917,0.00819,0.8438,0.1561,0.543,0.457,0.2394,0.7607
3698.jpg,,,0.3074,0.693,0.9937,0.00619,0.9863,0.01363,0.902,0.0981,0.07697,0.923
3699.jpg,,,0.8374,0.1624,0.9614,0.03845,0.2366,0.7637,0.543,0.457,0.1366,0.8633
3700.jpg,,,0.4688,0.5312,0.8726,0.1277,0.662,0.3381,0.893,0.1067,0.2366,0.7637
3701.jpg,,,0.551,0.4495,0.98,0.02002,0.9194,0.0804,0.7773,0.2227,0.2815,0.7188
3702.jpg,,,0.1919,0.808,0.955,0.04468,0.9185,0.08154,0.9526,0.04742,0.396,0.604
3703.jpg,,,0.648,0.3523,0.923,0.07697,0.8975,0.1023,0.9346,0.0656,0.2598,0.74
3704.jpg,,,0.585,0.4148,0.3074,0.693,0.2815,0.7188,0.7773,0.2227,0.4111,0.589
3705.jpg,,,0.8335,0.1666,0.997,0.002714,0.796,0.2043,0.725,0.2751,0.3523,0.648
3706.jpg,,,0.4648,0.535,0.9956,0.00433,0.961,0.03906,0.829,0.171,0.248,0.752
3707.jpg,,,0.504,0.496,0.921,0.0792,0.922,0.07806,0.9097,0.0901,0.269,0.731
3708.jpg,,,0.0716,0.928,0.9097,0.0901,0.728,0.272,0.881,0.1192,0.434,0.566
3709.jpg,,,0.254,0.746,0.9683,0.03162,0.906,0.094,0.975,0.0248,0.5234,0.4766
3710.jpg,,,0.11127,0.8887,0.984,0.01616,0.899,0.1009,0.6226,0.3774,0.03516,0.965
3711.jpg,,,0.0914,0.9087,0.813,0.1871,0.1896,0.8105,0.4148,0.585,0.637,0.363
3712.jpg,,,0.03516,0.965,0.9365,0.0637,0.9663,0.0336,0.975,0.0248,0.1943,0.8057
3713.jpg,,,0.3557,0.644,0.945,0.055,0.9497,0.05032,0.997,0.003172,0.04535,0.9546
3714.jpg,,,0.5156,0.4844,0.989,0.01133,0.9917,0.008316,0.953,0.04672,0.12085,0.879
3715.jpg,,,0.4534,0.547,0.9946,0.005386,0.9604,0.03964,0.865,0.1348,0.3523,0.648
3716.jpg,,,0.7607,0.2394,0.9937,0.00649,0.9683,0.03162,0.8726,0.1277,0.304,0.696
3717.jpg,,,0.0248,0.975,0.1582,0.842,0.2942,0.7056,0.895,0.1052,0.37,0.63
3718.jpg,,,0.1461,0.854,0.2394,0.7607,0.3557,0.644,0.696,0.304,0.539,0.461
3719.jpg,,,0.4148,0.585,0.2815,0.7188,0.254,0.746,0.954,0.04602,0.1871,0.813
3720.jpg,,,0.942,0.05835,0.948,0.05185,0.74,0.2598,0.6074,0.3923,0.1848,0.8154
3721.jpg,,,0.57,0.4302,0.9473,0.0526,0.766,0.2338,0.8374,0.1624,0.558,0.4417
3722.jpg,,,0.251,0.749,0.9824,0.01772,0.9746,0.02518,0.94,0.0601,0.1348,0.865
3723.jpg,,,0.269,0.731,0.1225,0.8774,0.094,0.906,0.648,0.3523,0.961,0.03906
3724.jpg,,,0.3557,0.644,0.4302,0.57,0.0901,0.9097,0.461,0.539,0.2281,0.772
3725.jpg,,,0.3345,0.6655,0.803,0.1968,0.772,0.2281,0.867,0.1329,0.37,0.63
3726.jpg,,,0.0967,0.9033,0.4495,0.551,0.539,0.461,0.9443,0.05582,0.746,0.254
3727.jpg,,,0.4844,0.5156,0.749,0.251,0.2974,0.7026,0.98,0.02002,0.254,0.746
3728.jpg,,,0.734,0.2659,0.972,0.02802,0.983,0.01692,0.938,0.0619,0.154,0.8457
3729.jpg,,,0.05032,0.9497,0.991,0.00899,0.8174,0.1824,0.457,0.543,0.6514,0.3486
3730.jpg,,,0.604,0.396,0.1242,0.876,0.03964,0.9604,0.6226,0.3774,0.1755,0.824
3731.jpg,,,0.1624,0.8374,0.2847,0.7153,0.37,0.63,0.9756,0.02443,0.4534,0.547
3732.jpg,,,0.0534,0.947,0.8354,0.1646,0.8457,0.154,0.85,0.15,0.4844,0.5156
3733.jpg,,,0.946,0.0542,0.9844,0.01543,0.82,0.18,0.788,0.212,0.4302,0.57
3734.jpg,,,0.1277,0.8726,0.945,0.055,0.937,0.0628,0.9336,0.0666,0.2227,0.7773
3735.jpg,,,0.7744,0.2255,0.9316,0.06854,0.6514,0.3486,0.7637,0.2366,0.18,0.82
3736.jpg,,,0.11755,0.8823,0.78,0.22,0.6406,0.3594,0.8823,0.11755,0.551,0.4495
3737.jpg,,,0.8267,0.1733,0.752,0.248,0.304,0.696,0.4456,0.5547,0.5273,0.4727
3738.jpg,,,0.1666,0.8335,0.589,0.4111,0.7056,0.2942,0.992,0.007812,0.248,0.752
3739.jpg,,,0.01495,0.985,0.251,0.749,0.385,0.615,0.5,0.5,0.331,0.669
3740.jpg,,,0.6826,0.3174,0.02931,0.9707,0.0326,0.9673,0.2043,0.796,0.1384,0.8613
3741.jpg,,,0.03964,0.9604,0.8857,0.1144,0.902,0.0981,0.865,0.1348,0.2255,0.7744
3742.jpg,,,0.755,0.2451,0.9717,0.02844,0.9907,0.00927,0.9424,0.0575,0.5195,0.4805
3743.jpg,,,0.03677,0.9634,0.1404,0.86,0.07367,0.9263,0.1442,0.856,0.758,0.2422
3744.jpg,,,0.1294,0.8706,0.993,0.00669,0.915,0.0851,0.9487,0.0511,0.0888,0.911
3745.jpg,,,0.0901,0.9097,0.985,0.01519,0.6895,0.3108,0.669,0.331,0.655,0.3452
3746.jpg,,,0.2974,0.7026,0.874,0.126,0.86,0.1404,0.824,0.1755,0.251,0.749
3747.jpg,,,0.1442,0.856,0.9995,0.0005703,0.993,0.00701,0.57,0.4302,0.05582,0.9443
3748.jpg,,,0.2751,0.725,0.8057,0.1943,0.9253,0.07477,0.9136,0.0863,0.15,0.85
3749.jpg,,,0.04208,0.958,0.7983,0.2018,0.785,0.2147,0.9136,0.0863,0.2878,0.7124
3750.jpg,,,0.5312,0.4688,0.9653,0.0346,0.9604,0.03964,0.928,0.0716,0.2018,0.7983
3751.jpg,,,0.772,0.2281,0.998,0.001782,0.99,0.00971,0.95,0.0496,0.4072,0.593
3752.jpg,,,0.1582,0.842,0.9766,0.02333,0.9854,0.0145,0.9272,0.07263,0.0666,0.9336
3753.jpg,,,0.9897,0.01033,0.7026,0.2974,0.4688,0.5312,0.4036,0.596,0.5117,0.4883
3754.jpg,,,0.543,0.457,0.728,0.272,0.4187,0.5815,0.9194,0.0804,0.126,0.874
3755.jpg,,,0.0379,0.962,0.796,0.2043,0.937,0.0628,0.972,0.02802,0.1067,0.893
3756.jpg,,,0.57,0.4302,0.9863,0.01385,0.976,0.02405,0.89,0.1097,0.2659,0.734
3757.jpg,,,0.0695,0.9307,0.5117,0.4883,0.4883,0.5117,0.8633,0.1366,0.263,0.7373
3758.jpg,,,0.6826,0.3174,0.8965,0.10376,0.5776,0.4226,0.9634,0.03677,0.0851,0.915
3759.jpg,,,0.7124,0.2878,0.8823,0.11755,0.4111,0.589,0.5234,0.4766,0.1943,0.8057
3760.jpg,,,0.304,0.696,0.895,0.1052,0.856,0.1442,0.947,0.0534,0.3208,0.679
3761.jpg,,,0.0542,0.946,0.831,0.1688,0.8633,0.1366,0.9575,0.04272,0.4648,0.535
3762.jpg,,,0.263,0.7373,0.9087,0.0914,0.899,0.1009,0.9546,0.04535,0.2751,0.725
3763.jpg,,,0.07263,0.9272,0.676,0.3242,0.669,0.331,0.7124,0.2878,0.2783,0.7217
3764.jpg,,,0.5156,0.4844,0.982,0.01799,0.9253,0.07477,0.785,0.2147,0.254,0.746
3765.jpg,,,0.1666,0.8335,0.969,0.03067,0.9243,0.07587,0.9785,0.02129,0.263,0.7373
3766.jpg,,,0.1824,0.8174,0.842,0.1582,0.803,0.1968,0.963,0.03732,0.3774,0.6226
3767.jpg,,,0.1192,0.881,0.8965,0.10376,0.8887,0.11127,0.874,0.126,0.3557,0.644
3768.jpg,,,0.03677,0.9634,0.9746,0.02556,0.85,0.15,0.9194,0.0804,0.154,0.8457
3769.jpg,,,0.5195,0.4805,0.989,0.01133,0.989,0.01116,0.9004,0.0995,0.212,0.788
3770.jpg,,,0.6113,0.3887,0.974,0.02596,0.923,0.07697,0.874,0.126,0.1666,0.8335
3771.jpg,,,0.05835,0.942,0.9683,0.03162,0.9673,0.0326,0.951,0.04886,0.1366,0.8633
3772.jpg,,,0.4727,0.5273,0.982,0.01826,0.9253,0.07477,0.6514,0.3486,0.434,0.566
3773.jpg,,,0.9736,0.02635,0.6514,0.3486,0.3774,0.6226,0.5195,0.4805,0.2815,0.7188
3774.jpg,,,0.212,0.788,0.842,0.1582,0.796,0.2043,0.887,0.1128,0.2394,0.7607
3775.jpg,,,0.06757,0.9326,0.9863,0.01385,0.876,0.1242,0.856,0.1442,0.4148,0.585
3776.jpg,,,0.4844,0.5156,0.991,0.008575,0.9673,0.0326,0.9634,0.03677,0.4766,0.5234
3777.jpg,,,0.9424,0.0575,0.987,0.01302,0.955,0.04468,0.8975,0.1023,0.1097,0.89
3778.jpg,,,0.508,0.4922,0.9966,0.003273,0.9575,0.04272,0.743,0.2568,0.1422,0.858
3779.jpg,,,0.1582,0.842,0.9175,0.0827,0.867,0.1329,0.746,0.254,0.2974,0.7026
3780.jpg,,,0.2598,0.74,0.6074,0.3923,0.4766,0.5234,0.954,0.04602,0.3486,0.6514
3781.jpg,,,0.2783,0.7217,0.9185,0.08154,0.9565,0.04337,0.9546,0.04535,0.1442,0.856
3782.jpg,,,0.3738,0.626,0.9966,0.003538,0.965,0.03516,0.881,0.1192,0.15,0.85
3783.jpg,,,0.4688,0.5312,0.9136,0.0863,0.905,0.09534,0.9526,0.04742,0.3008,0.699
3784.jpg,,,0.304,0.696,0.954,0.04602,0.4036,0.596,0.57,0.4302,0.1603,0.84
3785.jpg,,,0.3557,0.644,0.9614,0.03845,0.9175,0.0827,0.8975,0.1023,0.2847,0.7153
3786.jpg,,,0.2338,0.766,0.9424,0.0575,0.9805,0.01942,0.9653,0.0346,0.263,0.7373
3787.jpg,,,0.785,0.2147,0.9937,0.006588,0.9497,0.05032,0.9365,0.0637,0.152,0.848
3788.jpg,,,0.385,0.615,0.9346,0.0656,0.693,0.3074,0.7983,0.2018,0.1779,0.8223
3789.jpg,,,0.1082,0.8916,0.74,0.2598,0.3416,0.658,0.269,0.731,0.6333,0.3667
3790.jpg,,,0.1242,0.876,0.974,0.02596,0.655,0.3452,0.793,0.2069,0.05185,0.948
3791.jpg,,,0.1646,0.8354,0.958,0.04208,0.951,0.04886,0.9727,0.02718,0.291,0.709
3792.jpg,,,0.08386,0.916,0.0863,0.9136,0.2173,0.7827,0.982,0.01826,0.1144,0.8857
3793.jpg,,,0.693,0.3074,0.9526,0.04742,0.893,0.1067,0.848,0.152,0.1603,0.84
3794.jpg,,,0.829,0.171,0.9946,0.005554,0.902,0.0981,0.7905,0.2095,0.1082,0.8916
3795.jpg,,,0.18,0.82,0.9243,0.07587,0.9756,0.02443,0.9434,0.05664,0.1294,0.8706
3796.jpg,,,0.4377,0.562,0.858,0.1422,0.84,0.1603,0.9766,0.02333,0.4226,0.5776
3797.jpg,,,0.769,0.231,0.916,0.08386,0.696,0.304,0.7124,0.2878,0.12085,0.879
3798.jpg,,,0.1082,0.8916,0.8223,0.1779,0.874,0.126,0.911,0.0888,0.4148,0.585
3799.jpg,,,0.248,0.752,0.2281,0.772,0.3242,0.676,0.9805,0.01971,0.4805,0.5195
3800.jpg,,,0.693,0.3074,0.973,0.02676,0.8457,0.154,0.696,0.304,0.3416,0.658
3801.jpg,,,0.85,0.15,0.9956,0.00433,0.928,0.0716,0.879,0.12085,0.0159,0.984
3802.jpg,,,0.679,0.3208,0.5195,0.4805,0.231,0.769,0.669,0.331,0.126,0.874
3803.jpg,,,0.4,0.6,0.923,0.07697,0.78,0.22,0.658,0.3416,0.1422,0.858
3804.jpg,,,0.848,0.152,0.997,0.003027,0.9956,0.00454,0.9517,0.04813,0.1755,0.824
3805.jpg,,,0.539,0.461,0.994,0.006004,0.9814,0.01854,0.9346,0.0656,0.4072,0.593
3806.jpg,,,0.734,0.2659,0.9937,0.006588,0.947,0.0534,0.9087,0.0914,0.1779,0.8223
3807.jpg,,,0.396,0.604,0.1461,0.854,0.18,0.82,0.1968,0.803,0.272,0.728
3808.jpg,,,0.854,0.1461,0.939,0.06097,0.3594,0.6406,0.5737,0.4263,0.3486,0.6514
3809.jpg,,,0.941,0.0592,0.1871,0.813,0.0592,0.941,0.248,0.752,0.4226,0.5776
3810.jpg,,,0.396,0.604,0.9614,0.03845,0.9814,0.01854,0.94,0.0601,0.1871,0.813
3811.jpg,,,0.094,0.906,0.9653,0.0346,0.693,0.3074,0.746,0.254,0.331,0.669
3812.jpg,,,0.813,0.1871,0.984,0.01616,0.905,0.09534,0.8335,0.1666,0.4766,0.5234
3813.jpg,,,0.00514,0.9946,0.9473,0.0526,0.9263,0.07367,0.8726,0.1277,0.07806,0.922
3814.jpg,,,0.669,0.331,0.9795,0.02034,0.9424,0.0575,0.848,0.152,0.3667,0.6333
3815.jpg,,,0.1384,0.8613,0.3242,0.676,0.504,0.496,0.961,0.03906,0.3108,0.6895
3816.jpg,,,0.3523,0.648,0.9355,0.06464,0.808,0.1919,0.84,0.1603,0.291,0.709
3817.jpg,,,0.4727,0.5273,0.9546,0.04535,0.6724,0.3276,0.4766,0.5234,0.06757,0.9326
3818.jpg,,,0.648,0.3523,0.9937,0.00649,0.96,0.04025,0.686,0.314,0.658,0.3416
3819.jpg,,,0.01799,0.982,0.7056,0.2942,0.231,0.769,0.6655,0.3345,0.3557,0.644
3820.jpg,,,0.4377,0.562,0.984,0.01616,0.9785,0.02162,0.8774,0.1225,0.02802,0.972
3821.jpg,,,0.9775,0.02263,0.9937,0.00639,0.876,0.1242,0.9336,0.0666,0.2942,0.7056
3822.jpg,,,0.03568,0.9644,0.9634,0.03677,0.9097,0.0901,0.808,0.1919,0.1422,0.858
3823.jpg,,,0.946,0.0542,0.989,0.01133,0.942,0.05835,0.9175,0.0827,0.1277,0.8726
3824.jpg,,,0.314,0.686,0.1896,0.8105,0.4,0.6,0.89,0.1097,0.1896,0.8105
3825.jpg,,,0.8975,0.1023,0.998,0.001782,0.9727,0.02718,0.854,0.1461,0.3074,0.693
3826.jpg,,,0.1422,0.858,0.99,0.00956,0.867,0.1329,0.769,0.231,0.2018,0.7983
3827.jpg,,,0.044,0.956,0.4302,0.57,0.604,0.396,0.9336,0.0666,0.3345,0.6655
3828.jpg,,,0.0656,0.9346,0.9746,0.02518,0.9526,0.04742,0.865,0.1348,0.3738,0.626
3829.jpg,,,0.1312,0.8687,0.9766,0.02333,0.9653,0.0346,0.856,0.1442,0.457,0.543
3830.jpg,,,0.854,0.1461,0.953,0.04672,0.758,0.2422,0.755,0.2451,0.3557,0.644
3831.jpg,,,0.1779,0.8223,0.693,0.3074,0.496,0.504,0.535,0.4648,0.1422,0.858
3832.jpg,,,0.679,0.3208,0.9844,0.01567,0.899,0.1009,0.89,0.1097,0.212,0.788
3833.jpg,,,0.4688,0.5312,0.972,0.02802,0.9097,0.0901,0.9365,0.0637,0.0827,0.9175
3834.jpg,,,0.793,0.2069,0.9746,0.02556,0.7373,0.263,0.728,0.272,0.4226,0.5776
3835.jpg,,,0.08154,0.9185,0.2043,0.796,0.3557,0.644,0.9365,0.0637,0.637,0.363
3836.jpg,,,0.08154,0.9185,0.881,0.1192,0.8613,0.1384,0.731,0.269,0.212,0.788
3837.jpg,,,0.0716,0.928,0.679,0.3208,0.85,0.15,0.9434,0.05664,0.2598,0.74
3838.jpg,,,0.9097,0.0901,0.9434,0.05664,0.4036,0.596,0.231,0.769,0.589,0.4111
3839.jpg,,,0.2069,0.793,0.895,0.1052,0.881,0.1192,0.946,0.0542,0.2394,0.7607
3840.jpg,,,0.865,0.1348,0.9707,0.02931,0.8687,0.1312,0.8887,0.11127,0.5737,0.4263
3841.jpg,,,0.4456,0.5547,0.9736,0.02635,0.9727,0.02718,0.9087,0.0914,0.1646,0.8354
3842.jpg,,,0.8857,0.1144,0.96,0.04025,0.8887,0.11127,0.893,0.1067,0.4226,0.5776
3843.jpg,,,0.3108,0.6895,0.7217,0.2783,0.725,0.2751,0.887,0.1128,0.1481,0.852
3844.jpg,,,0.2847,0.7153,0.998,0.001987,0.9097,0.0901,0.644,0.3557,0.3208,0.679
3845.jpg,,,0.0927,0.907,0.772,0.2281,0.769,0.231,0.939,0.06097,0.551,0.4495
3846.jpg,,,0.788,0.212,0.9907,0.009415,0.942,0.05835,0.9243,0.07587,0.4072,0.593
3847.jpg,,,0.7056,0.2942,0.331,0.669,0.496,0.504,0.8335,0.1666,0.2815,0.7188
3848.jpg,,,0.615,0.385,0.9917,0.00819,0.9697,0.03021,0.801,0.1993,0.3174,0.6826
3849.jpg,,,0.4,0.6,0.808,0.1919,0.796,0.2043,0.669,0.331,0.5156,0.4844
3850.jpg,,,0.1192,0.881,0.8057,0.1943,0.8174,0.1824,0.928,0.0716,0.1442,0.856
3851.jpg,,,0.2173,0.7827,0.562,0.4377,0.8374,0.1624,0.991,0.00871,0.1824,0.8174
3852.jpg,,,0.3416,0.658,0.902,0.0981,0.9424,0.0575,0.655,0.3452,0.3774,0.6226
3853.jpg,,,0.644,0.3557,0.7744,0.2255,0.8354,0.1646,0.928,0.0716,0.2847,0.7153
3854.jpg,,,0.879,0.12085,0.813,0.1871,0.2974,0.7026,0.3208,0.679,0.535,0.4648
3855.jpg,,,0.37,0.63,0.18,0.82,0.1225,0.8774,0.1422,0.858,0.4072,0.593
3856.jpg,,,0.126,0.874,0.658,0.3416,0.7773,0.2227,0.879,0.12085,0.2173,0.7827
3857.jpg,,,0.1461,0.854,0.9995,0.0005193,0.99,0.00971,0.4495,0.551,0.055,0.945
3858.jpg,,,0.6406,0.3594,0.893,0.1067,0.842,0.1582,0.9526,0.04742,0.18,0.82
3859.jpg,,,0.01428,0.986,0.9473,0.0526,0.755,0.2451,0.699,0.3008,0.1461,0.854
3860.jpg,,,0.3923,0.6074,0.9097,0.0901,0.8916,0.1082,0.8174,0.1824,0.4688,0.5312
3861.jpg,,,0.1871,0.813,0.865,0.1348,0.57,0.4302,0.963,0.03732,0.1009,0.899
3862.jpg,,,0.03162,0.9683,0.9844,0.01567,0.746,0.254,0.508,0.4922,0.2751,0.725
3863.jpg,,,0.0159,0.984,0.2783,0.7217,0.6,0.4,0.9546,0.04535,0.1294,0.8706
3864.jpg,,,0.1733,0.8267,0.254,0.746,0.2018,0.7983,0.976,0.0237,0.254,0.746
3865.jpg,,,0.4648,0.535,0.962,0.0379,0.9487,0.0511,0.921,0.0792,0.2878,0.7124
3866.jpg,,,0.693,0.3074,0.9336,0.0666,0.4727,0.5273,0.8965,0.10376,0.1968,0.803
3867.jpg,,,0.02676,0.973,0.7026,0.2974,0.769,0.231,0.876,0.1242,0.4805,0.5195
3868.jpg,,,0.07056,0.929,0.9873,0.01263,0.922,0.07806,0.589,0.4111,0.1755,0.824
3869.jpg,,,0.272,0.728,0.9243,0.07587,0.858,0.1422,0.9316,0.06854,0.3108,0.6895
3870.jpg,,,0.6226,0.3774,0.4456,0.5547,0.314,0.686,0.2878,0.7124,0.4648,0.535
3871.jpg,,,0.1404,0.86,0.5273,0.4727,0.746,0.254,0.9697,0.03021,0.2974,0.7026
3872.jpg,,,0.593,0.4072,0.9937,0.00619,0.9683,0.03162,0.852,0.1481,0.1225,0.8774
3873.jpg,,,0.3276,0.6724,0.22,0.78,0.314,0.686,0.5,0.5,0.669,0.331
3874.jpg,,,0.566,0.434,0.9746,0.02556,0.902,0.0981,0.8174,0.1824,0.2338,0.766
3875.jpg,,,0.1144,0.8857,0.094,0.906,0.231,0.769,0.2043,0.796,0.3486,0.6514
3876.jpg,,,0.5273,0.4727,0.9937,0.00619,0.9517,0.04813,0.8965,0.10376,0.551,0.4495
3877.jpg,,,0.00885,0.991,0.829,0.171,0.615,0.385,0.8457,0.154,0.2281,0.772
3878.jpg,,,0.09534,0.905,0.8374,0.1624,0.8887,0.11127,0.953,0.04672,0.4766,0.5234
3879.jpg,,,0.7217,0.2783,0.865,0.1348,0.867,0.1329,0.895,0.1052,0.272,0.728
3880.jpg,,,0.9185,0.08154,0.865,0.1348,0.893,0.1067,0.9307,0.0695,0.272,0.728
3881.jpg,,,0.916,0.08386,0.923,0.07697,0.749,0.251,0.86,0.1404,0.1688,0.831
3882.jpg,,,0.263,0.7373,0.5312,0.4688,0.6406,0.3594,0.947,0.0534,0.269,0.731
3883.jpg,,,0.6113,0.3887,0.9985,0.001525,0.989,0.01099,0.9443,0.05582,0.05664,0.9434
3884.jpg,,,0.381,0.6187,0.979,0.02097,0.457,0.543,0.539,0.461,0.788,0.212
3885.jpg,,,0.1366,0.8633,0.8105,0.1896,0.7026,0.2974,0.7056,0.2942,0.4688,0.5312
3886.jpg,,,0.1481,0.852,0.785,0.2147,0.9136,0.0863,0.9727,0.02759,0.1052,0.895
3887.jpg,,,0.1871,0.813,0.972,0.02802,0.9575,0.04272,0.9785,0.02129,0.363,0.637
3888.jpg,,,0.5195,0.4805,0.9087,0.0914,0.84,0.1603,0.9316,0.06854,0.22,0.78
3889.jpg,,,0.6724,0.3276,0.9185,0.08154,0.929,0.07056,0.9663,0.0336,0.2783,0.7217
3890.jpg,,,0.171,0.829,0.728,0.272,0.7744,0.2255,0.9497,0.05032,0.6895,0.3108
3891.jpg,,,0.3108,0.6895,0.942,0.05835,0.902,0.0981,0.9644,0.03568,0.2255,0.7744
3892.jpg,,,0.4187,0.5815,0.7983,0.2018,0.4148,0.585,0.269,0.731,0.6226,0.3774
3893.jpg,,,0.2338,0.766,0.96,0.04025,0.637,0.363,0.974,0.02596,0.6226,0.3774
3894.jpg,,,0.5,0.5,0.963,0.03732,0.9727,0.02718,0.9497,0.05032,0.2018,0.7983
3895.jpg,,,0.4534,0.547,0.899,0.1009,0.906,0.094,0.948,0.05185,0.37,0.63
3896.jpg,,,0.2847,0.7153,0.648,0.3523,0.725,0.2751,0.4844,0.5156,0.2255,0.7744
3897.jpg,,,0.434,0.566,0.9746,0.02518,0.9355,0.06464,0.8223,0.1779,0.126,0.874
3898.jpg,,,0.5815,0.4187,0.9775,0.02263,0.9424,0.0575,0.788,0.212,0.1993,0.801
3899.jpg,,,0.755,0.2451,0.937,0.0628,0.8706,0.1294,0.881,0.1192,0.0827,0.9175
3900.jpg,,,0.37,0.63,0.879,0.12085,0.4377,0.562,0.644,0.3557,0.03067,0.969
3901.jpg,,,0.915,0.0851,0.929,0.07056,0.231,0.769,0.171,0.829,0.1329,0.867
3902.jpg,,,0.1366,0.8633,0.0981,0.902,0.1871,0.813,0.9424,0.0575,0.2394,0.7607
3903.jpg,,,0.0666,0.9336,0.5234,0.4766,0.8335,0.1666,0.922,0.07806,0.231,0.769
3904.jpg,,,0.953,0.04672,0.04468,0.955,0.01854,0.9814,0.1561,0.8438,0.385,0.615
3905.jpg,,,0.1582,0.842,0.5815,0.4187,0.8267,0.1733,0.9736,0.02635,0.385,0.615
3906.jpg,,,0.0995,0.9004,0.8154,0.1848,0.655,0.3452,0.8174,0.1824,0.1442,0.856
3907.jpg,,,0.094,0.906,0.9634,0.03677,0.6895,0.3108,0.8354,0.1646,0.2878,0.7124
3908.jpg,,,0.05032,0.9497,0.686,0.314,0.626,0.3738,0.9307,0.0695,0.2255,0.7744
3909.jpg,,,0.93,0.07007,0.3738,0.626,0.1052,0.895,0.752,0.248,0.4648,0.535
3910.jpg,,,0.2173,0.7827,0.9736,0.02635,0.9775,0.02263,0.8887,0.11127,0.212,0.788
3911.jpg,,,0.4805,0.5195,0.9565,0.04337,0.9727,0.02759,0.983,0.01718,0.2942,0.7056
3912.jpg,,,0.1312,0.8687,0.985,0.01519,0.867,0.1329,0.74,0.2598,0.05032,0.9497
3913.jpg,,,0.793,0.2069,0.9883,0.01187,0.923,0.07697,0.803,0.1968,0.0628,0.937
3914.jpg,,,0.1097,0.89,0.74,0.2598,0.5,0.5,0.965,0.03516,0.0851,0.915
3915.jpg,,,0.0888,0.911,0.86,0.1404,0.874,0.126,0.953,0.04672,0.263,0.7373
3916.jpg,,,0.8857,0.1144,0.8267,0.1733,0.9194,0.0804,0.9136,0.0863,0.15,0.85
3917.jpg,,,0.895,0.1052,0.997,0.002846,0.9746,0.02556,0.8965,0.10376,0.2394,0.7607
3918.jpg,,,0.596,0.4036,0.803,0.1968,0.5156,0.4844,0.895,0.1052,0.3887,0.6113
3919.jpg,,,0.1993,0.801,0.928,0.0716,0.9688,0.03114,0.8823,0.11755,0.0981,0.902
3920.jpg,,,0.00669,0.993,0.984,0.01616,0.9033,0.0967,0.3242,0.676,0.558,0.4417
3921.jpg,,,0.0888,0.911,0.976,0.02405,0.867,0.1329,0.8975,0.1023,0.2069,0.793
3922.jpg,,,0.82,0.18,0.9355,0.06464,0.8823,0.11755,0.831,0.1688,0.314,0.686
