image,psnr,ssim,Accurate Color Representation,Blue/Green Color Cast,Vibrant and vivid,Dull and washed-out,"Bright, Colorful Underwater Scene","Dim, Desaturated Underwater Colors",Crystal-clear and Unobstructed Scene,Murky and Obscured View,Balanced and Well-Lit view,Underlit scene and Backlit Objects
3498.jpg,19.879865646362305,0.6302862763404846,0.4263,0.5737,0.1312,0.8687,0.06464,0.9355,0.3557,0.644,0.18,0.82
3499.jpg,20.58204460144043,0.7620438933372498,0.5234,0.4766,0.9727,0.02718,0.975,0.0248,0.98,0.02002,0.2847,0.7153
3500.jpg,15.798914909362793,0.5836095213890076,0.813,0.1871,0.9546,0.04535,0.906,0.094,0.769,0.231,0.2227,0.7773
3501.jpg,15.871512413024902,0.5487264394760132,0.785,0.2147,0.831,0.1688,0.699,0.3008,0.8335,0.1666,0.05664,0.9434
3502.jpg,18.492631912231445,0.7287233471870422,0.4263,0.5737,0.604,0.396,0.644,0.3557,0.856,0.1442,0.1848,0.8154
3503.jpg,21.603069305419922,0.7804687023162842,0.854,0.1461,0.988,0.01224,0.989,0.01116,0.981,0.01883,0.1624,0.8374
3504.jpg,19.913175582885742,0.7876059412956238,0.6187,0.381,0.696,0.304,0.829,0.171,0.975,0.0248,0.254,0.746
3505.jpg,17.17388916015625,0.7214885950088501,0.4417,0.558,0.4111,0.589,0.5815,0.4187,0.596,0.4036,0.604,0.396
3506.jpg,17.482646942138672,0.6767495274543762,0.758,0.2422,0.7983,0.2018,0.808,0.1919,0.964,0.03622,0.1348,0.865
3507.jpg,19.37287139892578,0.7601221799850464,0.848,0.152,0.9766,0.02333,0.991,0.008575,0.9795,0.02034,0.2018,0.7983
3508.jpg,16.539745330810547,0.7451849579811096,0.4,0.6,0.905,0.09534,0.9326,0.06757,0.928,0.0716,0.12085,0.879
3509.jpg,12.55063533782959,0.37713396549224854,0.725,0.2751,0.7983,0.2018,0.3774,0.6226,0.7744,0.2255,0.0901,0.9097
3510.jpg,18.614240646362305,0.6646333336830139,0.596,0.4036,0.9424,0.0575,0.7827,0.2173,0.4727,0.5273,0.1422,0.858
3511.jpg,17.623092651367188,0.6429236531257629,0.988,0.01243,0.887,0.1128,0.89,0.1097,0.9785,0.02162,0.7056,0.2942
3512.jpg,20.05037498474121,0.8204894661903381,0.543,0.457,0.5,0.5,0.1404,0.86,0.858,0.1422,0.1442,0.856
3513.jpg,18.641460418701172,0.7152916193008423,0.8687,0.1312,0.8105,0.1896,0.893,0.1067,0.962,0.0379,0.03677,0.9634
3514.jpg,18.86003303527832,0.8955221772193909,0.7217,0.2783,0.9263,0.07367,0.9766,0.02333,0.772,0.2281,0.3887,0.6113
3515.jpg,14.130955696105957,0.6223272085189819,0.923,0.07697,0.686,0.314,0.381,0.6187,0.801,0.1993,0.0927,0.907
3516.jpg,16.240556716918945,0.4757671058177948,0.9355,0.06464,0.956,0.044,0.752,0.248,0.923,0.07697,0.2281,0.772
3517.jpg,12.798351287841797,0.6357506513595581,0.3887,0.6113,0.7637,0.2366,0.551,0.4495,0.788,0.212,0.291,0.709
3518.jpg,20.14556312561035,0.798889696598053,0.8374,0.1624,0.9814,0.01854,0.9644,0.03568,0.9243,0.07587,0.1688,0.831
3519.jpg,16.892839431762695,0.6646197438240051,0.947,0.0534,0.8438,0.1561,0.755,0.2451,0.899,0.1009,0.15,0.85
3520.jpg,17.946245193481445,0.7113719582557678,0.854,0.1461,0.9863,0.01363,0.984,0.0159,0.962,0.0379,0.10376,0.8965
3521.jpg,18.92090606689453,0.7068719863891602,0.731,0.269,0.6895,0.3108,0.6826,0.3174,0.9805,0.01971,0.269,0.731
3522.jpg,19.49225425720215,0.7729304432868958,0.7607,0.2394,0.986,0.01428,0.962,0.0379,0.9517,0.04813,0.396,0.604
3523.jpg,20.497114181518555,0.7433948516845703,0.8438,0.1561,0.939,0.06097,0.852,0.1481,0.906,0.094,0.4495,0.551
3524.jpg,18.59091567993164,0.7315864562988281,0.8374,0.1624,0.9824,0.01772,0.939,0.06097,0.9707,0.02931,0.2659,0.734
3525.jpg,15.632210731506348,0.7188110947608948,0.922,0.07806,0.966,0.0341,0.973,0.02676,0.953,0.04672,0.18,0.82
3526.jpg,19.53746223449707,0.7741402983665466,0.539,0.461,0.9307,0.0695,0.9175,0.0827,0.959,0.04083,0.3887,0.6113
3527.jpg,21.94122886657715,0.7479234933853149,0.593,0.4072,0.5273,0.4727,0.604,0.396,0.8887,0.11127,0.12085,0.879
3528.jpg,17.569808959960938,0.7185781002044678,0.874,0.126,0.962,0.0379,0.9644,0.03568,0.984,0.01616,0.5547,0.4456
3529.jpg,21.146432876586914,0.7493276000022888,0.921,0.0792,0.929,0.07056,0.854,0.1461,0.8354,0.1646,0.4844,0.5156
3530.jpg,20.556001663208008,0.8195752501487732,0.63,0.37,0.9434,0.05664,0.9316,0.06854,0.9673,0.0326,0.2847,0.7153
3531.jpg,18.01691246032715,0.7741890549659729,0.8174,0.1824,0.89,0.1097,0.9517,0.04813,0.911,0.0888,0.3887,0.6113
3532.jpg,19.229585647583008,0.7217277884483337,0.9272,0.07263,0.644,0.3557,0.6333,0.3667,0.86,0.1404,0.0851,0.915
3533.jpg,18.48893928527832,0.7651491761207581,0.9004,0.0995,0.9805,0.01971,0.992,0.007576,0.9644,0.03568,0.0656,0.9346
3534.jpg,14.635337829589844,0.6295176148414612,0.9697,0.03021,0.9883,0.011505,0.9795,0.02034,0.987,0.01322,0.304,0.696
3535.jpg,18.71647834777832,0.7817844748497009,0.813,0.1871,0.923,0.07697,0.923,0.07697,0.955,0.04468,0.2255,0.7744
3536.jpg,19.702552795410156,0.7363070249557495,0.248,0.752,0.874,0.126,0.9434,0.05664,0.958,0.04208,0.1329,0.867
3537.jpg,20.88780975341797,0.7355680465698242,0.803,0.1968,0.86,0.1404,0.9185,0.08154,0.954,0.04602,0.2394,0.7607
3538.jpg,19.16094970703125,0.7254023551940918,0.8706,0.1294,0.9194,0.0804,0.9727,0.02759,0.911,0.0888,0.094,0.906
3539.jpg,20.47772789001465,0.7500458359718323,0.876,0.1242,0.8633,0.1366,0.854,0.1461,0.785,0.2147,0.1312,0.8687
3540.jpg,21.018688201904297,0.729386031627655,0.2281,0.772,0.2751,0.725,0.4922,0.508,0.8633,0.1366,0.2568,0.743
3541.jpg,17.090707778930664,0.7613703608512878,0.4148,0.585,0.9336,0.0666,0.8633,0.1366,0.881,0.1192,0.263,0.7373
3542.jpg,18.042797088623047,0.6980507969856262,0.9033,0.0967,0.8706,0.1294,0.7905,0.2095,0.848,0.152,0.3381,0.662
3543.jpg,19.33835220336914,0.7630177736282349,0.171,0.829,0.07697,0.923,0.314,0.686,0.6895,0.3108,0.06097,0.939
3544.jpg,18.203702926635742,0.6756722927093506,0.6724,0.3276,0.9517,0.04813,0.865,0.1348,0.922,0.07806,0.1968,0.803
3545.jpg,20.371328353881836,0.7319270372390747,0.824,0.1755,0.78,0.22,0.3074,0.693,0.922,0.07806,0.7905,0.2095
3546.jpg,19.09697723388672,0.7718299031257629,0.922,0.07806,0.9917,0.00819,0.987,0.01322,0.9585,0.04147,0.1993,0.801
3547.jpg,20.9864559173584,0.8066604733467102,0.9307,0.0695,0.9966,0.003273,0.9946,0.00522,0.9844,0.01543,0.1666,0.8335
3548.jpg,16.5483341217041,0.6856991052627563,0.8105,0.1896,0.9185,0.08154,0.9272,0.07263,0.9824,0.01772,0.04535,0.9546
3549.jpg,20.84859848022461,0.7392216324806213,0.895,0.1052,0.994,0.005642,0.9756,0.02443,0.7744,0.2255,0.304,0.696
3550.jpg,19.844310760498047,0.7608874440193176,0.686,0.314,0.993,0.00669,0.9927,0.007233,0.959,0.04083,0.1348,0.865
3551.jpg,16.844585418701172,0.6891408562660217,0.865,0.1348,0.8457,0.154,0.796,0.2043,0.8965,0.10376,0.1779,0.8223
3552.jpg,18.989315032958984,0.7689591646194458,0.9175,0.0827,0.3416,0.658,0.2942,0.7056,0.929,0.07056,0.18,0.82
3553.jpg,18.802078247070312,0.7415693998336792,0.95,0.0496,0.986,0.01428,0.96,0.04025,0.964,0.03622,0.604,0.396
3554.jpg,15.51563549041748,0.6251313090324402,0.769,0.231,0.4263,0.5737,0.596,0.4036,0.7153,0.2847,0.1461,0.854
3555.jpg,18.897247314453125,0.7649738788604736,0.535,0.4648,0.562,0.4377,0.658,0.3416,0.7188,0.2815,0.1848,0.8154
3556.jpg,19.527015686035156,0.7034549117088318,0.8975,0.1023,0.964,0.03622,0.9307,0.0695,0.9834,0.01666,0.2255,0.7744
3557.jpg,19.86445426940918,0.8481470942497253,0.842,0.1582,0.7373,0.263,0.829,0.171,0.8105,0.1896,0.1442,0.856
3558.jpg,21.12058448791504,0.7796932458877563,0.7744,0.2255,0.922,0.07806,0.9526,0.04742,0.9775,0.0223,0.3074,0.693
3559.jpg,16.30797004699707,0.655174970626831,0.939,0.06097,0.3887,0.6113,0.4377,0.562,0.8633,0.1366,0.5117,0.4883
3560.jpg,19.42611312866211,0.7511471509933472,0.5547,0.4456,0.3242,0.676,0.593,0.4072,0.969,0.03067,0.2847,0.7153
3561.jpg,19.279193878173828,0.7671331167221069,0.979,0.02097,0.979,0.02097,0.929,0.07056,0.7827,0.2173,0.5156,0.4844
3562.jpg,20.8416748046875,0.842391312122345,0.7026,0.2974,0.981,0.01912,0.968,0.0321,0.9365,0.0637,0.1461,0.854
3563.jpg,20.074705123901367,0.7483277320861816,0.3486,0.6514,0.6226,0.3774,0.4844,0.5156,0.842,0.1582,0.2422,0.758
3564.jpg,18.004709243774414,0.7407550811767578,0.945,0.055,0.808,0.1919,0.7637,0.2366,0.9272,0.07263,0.5312,0.4688
3565.jpg,22.308332443237305,0.8416638970375061,0.5312,0.4688,0.954,0.04602,0.9336,0.0666,0.94,0.0601,0.1023,0.8975
3566.jpg,17.798845291137695,0.7737404704093933,0.6187,0.381,0.9097,0.0901,0.916,0.08386,0.9307,0.0695,0.3923,0.6074
3567.jpg,18.3375301361084,0.7743896245956421,0.876,0.1242,0.699,0.3008,0.8633,0.1366,0.9497,0.05032,0.1603,0.84
3568.jpg,18.7373104095459,0.7447547912597656,0.37,0.63,0.954,0.04602,0.947,0.0534,0.929,0.07056,0.04535,0.9546
3569.jpg,17.21285057067871,0.733634889125824,0.9717,0.02844,0.9316,0.06854,0.824,0.1755,0.9604,0.03964,0.4495,0.551
3570.jpg,16.974233627319336,0.7379109859466553,0.5815,0.4187,0.982,0.01826,0.7773,0.2227,0.9585,0.04147,0.2451,0.755
3571.jpg,16.457616806030273,0.7058320641517639,0.8687,0.1312,0.0888,0.911,0.152,0.848,0.874,0.126,0.4805,0.5195
3572.jpg,20.136507034301758,0.7447969317436218,0.5312,0.4688,0.9004,0.0995,0.8887,0.11127,0.9272,0.07263,0.2147,0.785
3573.jpg,19.555727005004883,0.7462430000305176,0.9487,0.0511,0.637,0.363,0.3887,0.6113,0.728,0.272,0.2018,0.7983
3574.jpg,20.81587791442871,0.7408090829849243,0.85,0.15,0.971,0.02887,0.9565,0.04337,0.9795,0.02034,0.1919,0.808
3575.jpg,19.010353088378906,0.7856037020683289,0.874,0.126,0.965,0.03516,0.981,0.01883,0.974,0.02596,0.1733,0.8267
3576.jpg,18.17597770690918,0.7171556949615479,0.976,0.0237,0.9614,0.03845,0.8457,0.154,0.941,0.0592,0.2568,0.743
3577.jpg,19.78017807006836,0.7292718291282654,0.9175,0.0827,0.997,0.00289,0.988,0.01243,0.85,0.15,0.304,0.696
3578.jpg,17.828529357910156,0.7577343583106995,0.9663,0.0336,0.7827,0.2173,0.7773,0.2227,0.8965,0.10376,0.2974,0.7026
3579.jpg,21.629240036010742,0.7393566966056824,0.743,0.2568,0.848,0.152,0.8706,0.1294,0.956,0.044,0.2338,0.766
3580.jpg,21.17167091369629,0.7257717251777649,0.9526,0.04742,0.679,0.3208,0.7827,0.2173,0.8887,0.11127,0.1461,0.854
3581.jpg,18.19673728942871,0.7216864824295044,0.867,0.1329,0.8267,0.1733,0.6724,0.3276,0.9253,0.07477,0.4263,0.5737
3582.jpg,17.58964729309082,0.7929264307022095,0.1993,0.801,0.9004,0.0995,0.8726,0.1277,0.8354,0.1646,0.2751,0.725
3583.jpg,16.969152450561523,0.7032271027565002,0.915,0.0851,0.955,0.04468,0.9517,0.04813,0.9727,0.02759,0.4111,0.589
3584.jpg,19.444740295410156,0.7063325643539429,0.8354,0.1646,0.992,0.007576,0.9854,0.01473,0.9746,0.02518,0.1097,0.89
3585.jpg,17.562780380249023,0.6992954015731812,0.06757,0.9326,0.615,0.385,0.4187,0.5815,0.8335,0.1666,0.08386,0.916
3586.jpg,19.560474395751953,0.77536541223526,0.921,0.0792,0.8843,0.11597,0.8354,0.1646,0.902,0.0981,0.2255,0.7744
3587.jpg,17.054147720336914,0.7195817232131958,0.962,0.0379,0.9087,0.0914,0.893,0.1067,0.947,0.0534,0.15,0.85
3588.jpg,15.099335670471191,0.6229365468025208,0.7744,0.2255,0.9673,0.0326,0.963,0.03732,0.94,0.0601,0.1052,0.895
3589.jpg,21.02915382385254,0.7298740744590759,0.4111,0.589,0.4766,0.5234,0.558,0.4417,0.8438,0.1561,0.2018,0.7983
3590.jpg,19.296831130981445,0.8119778633117676,0.923,0.07697,0.82,0.18,0.9443,0.05582,0.842,0.1582,0.1896,0.8105
3591.jpg,21.334609985351562,0.8338428735733032,0.7827,0.2173,0.731,0.269,0.693,0.3074,0.551,0.4495,0.3074,0.693
3592.jpg,16.195051193237305,0.4752011299133301,0.867,0.1329,0.906,0.094,0.1384,0.8613,0.9194,0.0804,0.1871,0.813
3593.jpg,18.805526733398438,0.7061312198638916,0.766,0.2338,0.905,0.09534,0.865,0.1348,0.9272,0.07263,0.2422,0.758
3594.jpg,20.022035598754883,0.726611316204071,0.5234,0.4766,0.4844,0.5156,0.4648,0.535,0.881,0.1192,0.01799,0.982
3595.jpg,19.01025390625,0.6875928044319153,0.86,0.1404,0.9814,0.01854,0.937,0.0628,0.9126,0.0876,0.331,0.669
3596.jpg,19.49890899658203,0.7293981313705444,0.969,0.03067,0.962,0.0379,0.962,0.0379,0.9346,0.0656,0.0326,0.9673
3597.jpg,20.907203674316406,0.7906936407089233,0.867,0.1329,0.8613,0.1384,0.648,0.3523,0.212,0.788,0.3557,0.644
3598.jpg,22.35549545288086,0.8308311700820923,0.7773,0.2227,0.8774,0.1225,0.808,0.1919,0.906,0.094,0.2147,0.785
3599.jpg,20.794214248657227,0.7634711861610413,0.9126,0.0876,0.9824,0.01772,0.9785,0.02129,0.9805,0.01971,0.2598,0.74
3600.jpg,18.457460403442383,0.7475564479827881,0.593,0.4072,0.9634,0.03677,0.946,0.0542,0.955,0.04468,0.2394,0.7607
3601.jpg,18.65013313293457,0.7123996615409851,0.981,0.01883,0.9863,0.01385,0.858,0.1422,0.9355,0.06464,0.3074,0.693
3602.jpg,20.02618980407715,0.7543200254440308,0.874,0.126,0.9663,0.0336,0.788,0.212,0.6333,0.3667,0.3242,0.676
3603.jpg,18.8647403717041,0.6708754897117615,0.879,0.12085,0.954,0.04602,0.902,0.0981,0.615,0.385,0.1225,0.8774
3604.jpg,20.6459903717041,0.8270843625068665,0.964,0.03622,0.8726,0.1277,0.9263,0.07367,0.9272,0.07263,0.2043,0.796
3605.jpg,21.0246524810791,0.7607921361923218,0.865,0.1348,0.8916,0.1082,0.915,0.0851,0.977,0.02298,0.4036,0.596
3606.jpg,21.752986907958984,0.7858553528785706,0.911,0.0888,0.9785,0.02129,0.9683,0.03162,0.9746,0.02518,0.1755,0.824
3607.jpg,19.322275161743164,0.718844473361969,0.331,0.669,0.9473,0.0526,0.902,0.0981,0.9253,0.07477,0.2847,0.7153
3608.jpg,18.541723251342773,0.7599294185638428,0.852,0.1481,0.876,0.1242,0.758,0.2422,0.8105,0.1896,0.2281,0.772
3609.jpg,17.140432357788086,0.6228309273719788,0.3208,0.679,0.8975,0.1023,0.8174,0.1824,0.5273,0.4727,0.3523,0.648
3610.jpg,18.538835525512695,0.6524809002876282,0.9033,0.0967,0.82,0.18,0.746,0.254,0.848,0.152,0.3345,0.6655
3611.jpg,15.768933296203613,0.42442625761032104,0.788,0.212,0.6406,0.3594,0.171,0.829,0.9863,0.01363,0.2659,0.734
3612.jpg,17.19038963317871,0.7360392212867737,0.658,0.3416,0.9565,0.04337,0.94,0.0601,0.8774,0.1225,0.3174,0.6826
3613.jpg,20.48847007751465,0.8096010684967041,0.887,0.1128,0.1666,0.8335,0.4456,0.5547,0.9194,0.0804,0.2394,0.7607
3614.jpg,18.263568878173828,0.6322487592697144,0.558,0.4417,0.4922,0.508,0.7373,0.263,0.881,0.1192,0.11127,0.8887
3615.jpg,21.050554275512695,0.782333493232727,0.9126,0.0876,0.4727,0.5273,0.4417,0.558,0.962,0.0379,0.152,0.848
3616.jpg,18.90863609313965,0.7174394726753235,0.3774,0.6226,0.958,0.04208,0.831,0.1688,0.8354,0.1646,0.0967,0.9033
3617.jpg,20.123075485229492,0.6630173325538635,0.304,0.696,0.803,0.1968,0.7026,0.2974,0.879,0.12085,0.1603,0.84
3618.jpg,19.522668838500977,0.7666677236557007,0.728,0.272,0.803,0.1968,0.539,0.461,0.9087,0.0914,0.3416,0.658
3619.jpg,20.404611587524414,0.7605040669441223,0.856,0.1442,0.9785,0.02162,0.988,0.012054,0.9907,0.00927,0.1779,0.8223
3620.jpg,20.68345069885254,0.8147135376930237,0.212,0.788,0.796,0.2043,0.7056,0.2942,0.96,0.04025,0.06757,0.9326
3621.jpg,18.548063278198242,0.7326699495315552,0.803,0.1968,0.7056,0.2942,0.731,0.269,0.8438,0.1561,0.3208,0.679
3622.jpg,17.360713958740234,0.6903062462806702,0.793,0.2069,0.947,0.0534,0.9766,0.02333,0.9614,0.03845,0.57,0.4302
3623.jpg,20.115520477294922,0.7823444604873657,0.94,0.0601,0.829,0.171,0.785,0.2147,0.9194,0.0804,0.686,0.314
3624.jpg,15.502480506896973,0.4675528407096863,0.1023,0.8975,0.929,0.07056,0.4727,0.5273,0.2942,0.7056,0.3208,0.679
3625.jpg,19.298612594604492,0.7384520173072815,0.8374,0.1624,0.876,0.1242,0.9336,0.0666,0.7056,0.2942,0.15,0.85
3626.jpg,16.9365177154541,0.7377763390541077,0.831,0.1688,0.974,0.02596,0.96,0.04025,0.788,0.212,0.1312,0.8687
3627.jpg,18.24598503112793,0.7110577821731567,0.829,0.171,0.5776,0.4226,0.6514,0.3486,0.9346,0.0656,0.1348,0.865
3628.jpg,19.615102767944336,0.772368311882019,0.808,0.1919,0.4844,0.5156,0.6724,0.3276,0.94,0.0601,0.2942,0.7056
3629.jpg,19.979366302490234,0.7769884467124939,0.7744,0.2255,0.9805,0.01971,0.984,0.0159,0.9897,0.01001,0.0695,0.9307
3630.jpg,16.237428665161133,0.6790658831596375,0.5737,0.4263,0.7744,0.2255,0.758,0.2422,0.7827,0.2173,0.4805,0.5195
3631.jpg,18.405115127563477,0.6807477474212646,0.8633,0.1366,0.9517,0.04813,0.921,0.0792,0.9517,0.04813,0.1871,0.813
3632.jpg,19.955062866210938,0.7702536582946777,0.669,0.331,0.961,0.03906,0.939,0.06097,0.906,0.094,0.3108,0.6895
3633.jpg,21.028770446777344,0.8112139701843262,0.2069,0.793,0.604,0.396,0.4263,0.5737,0.9243,0.07587,0.593,0.4072
3634.jpg,17.044282913208008,0.7334991097450256,0.7744,0.2255,0.796,0.2043,0.8374,0.1624,0.8916,0.1082,0.3557,0.644
3635.jpg,17.811267852783203,0.7422985434532166,0.7905,0.2095,0.5737,0.4263,0.696,0.304,0.956,0.044,0.331,0.669
3636.jpg,20.36113929748535,0.7537814378738403,0.9688,0.03114,0.9873,0.012825,0.9883,0.011505,0.981,0.01912,0.1896,0.8105
3637.jpg,17.88624382019043,0.7008155584335327,0.1067,0.893,0.8057,0.1943,0.593,0.4072,0.731,0.269,0.0619,0.938
3638.jpg,19.377017974853516,0.7886699438095093,0.7983,0.2018,0.922,0.07806,0.8843,0.11597,0.946,0.0542,0.1461,0.854
3639.jpg,16.8100528717041,0.7124648690223694,0.686,0.314,0.9863,0.01363,0.946,0.0542,0.7188,0.2815,0.0637,0.9365
3640.jpg,20.153371810913086,0.7259869575500488,0.63,0.37,0.766,0.2338,0.1242,0.876,0.874,0.126,0.86,0.1404
3641.jpg,18.831600189208984,0.7332726120948792,0.947,0.0534,0.9126,0.0876,0.725,0.2751,0.9355,0.06464,0.0628,0.937
3642.jpg,18.85100746154785,0.7583973407745361,0.8726,0.1277,0.854,0.1461,0.8887,0.11127,0.937,0.0628,0.2069,0.793
3643.jpg,18.927263259887695,0.734096109867096,0.6514,0.3486,0.766,0.2338,0.6226,0.3774,0.758,0.2422,0.2173,0.7827
3644.jpg,18.904834747314453,0.7249212861061096,0.956,0.044,0.974,0.02596,0.9473,0.0526,0.9683,0.03162,0.1481,0.852
3645.jpg,19.009706497192383,0.7326595783233643,0.879,0.12085,0.6187,0.381,0.3208,0.679,0.304,0.696,0.04813,0.9517
3646.jpg,15.0831298828125,0.6962648034095764,0.906,0.094,0.9844,0.01543,0.9844,0.01543,0.9805,0.01971,0.304,0.696
3647.jpg,22.72899627685547,0.7836471796035767,0.8267,0.1733,0.993,0.006798,0.985,0.01495,0.9126,0.0876,0.2227,0.7773
3648.jpg,16.90464973449707,0.6571062207221985,0.8857,0.1144,0.3208,0.679,0.4111,0.589,0.824,0.1755,0.254,0.746
3649.jpg,19.696683883666992,0.7944737076759338,0.9956,0.00454,0.9634,0.03677,0.82,0.18,0.8706,0.1294,0.796,0.2043
3650.jpg,20.196929931640625,0.7206604480743408,0.731,0.269,0.7773,0.2227,0.1943,0.8057,0.848,0.152,0.709,0.291
3651.jpg,20.108407974243164,0.7400190234184265,0.3381,0.662,0.5273,0.4727,0.5273,0.4727,0.9434,0.05664,0.044,0.956
3652.jpg,17.865867614746094,0.7851455211639404,0.95,0.0496,0.9917,0.008064,0.82,0.18,0.699,0.3008,0.5273,0.4727
3653.jpg,17.51884651184082,0.7611927390098572,0.676,0.3242,0.788,0.212,0.808,0.1919,0.963,0.03732,0.2815,0.7188
3654.jpg,17.333148956298828,0.7042326331138611,0.858,0.1422,0.8916,0.1082,0.953,0.04672,0.9956,0.00461,0.1624,0.8374
3655.jpg,18.93768310546875,0.6943780183792114,0.749,0.251,0.9673,0.0326,0.922,0.07806,0.96,0.04025,0.2878,0.7124
3656.jpg,17.82360076904297,0.6903788447380066,0.9355,0.06464,0.6514,0.3486,0.4688,0.5312,0.9736,0.02635,0.12085,0.879
3657.jpg,19.915876388549805,0.7319501042366028,0.7744,0.2255,0.937,0.0628,0.9263,0.07367,0.9526,0.04742,0.1242,0.876
3658.jpg,16.47264862060547,0.8520762920379639,0.82,0.18,0.679,0.3208,0.1603,0.84,0.709,0.291,0.457,0.543
3659.jpg,20.775814056396484,0.835952639579773,0.3381,0.662,0.796,0.2043,0.4534,0.547,0.9424,0.0575,0.0592,0.941
3660.jpg,18.771459579467773,0.7346122860908508,0.942,0.05835,0.9194,0.0804,0.9004,0.0995,0.965,0.03516,0.1348,0.865
3661.jpg,17.137622833251953,0.7267261743545532,0.648,0.3523,0.5117,0.4883,0.3008,0.699,0.57,0.4302,0.5195,0.4805
3662.jpg,21.95061492919922,0.805121898651123,0.755,0.2451,0.78,0.22,0.867,0.1329,0.967,0.03308,0.1688,0.831
3663.jpg,19.70480728149414,0.7633837461471558,0.9346,0.0656,0.9824,0.01772,0.9473,0.0526,0.895,0.1052,0.1144,0.8857
3664.jpg,18.36349105834961,0.7503684759140015,0.743,0.2568,0.879,0.12085,0.596,0.4036,0.679,0.3208,0.1366,0.8633
3665.jpg,18.933347702026367,0.7205625176429749,0.788,0.212,0.9634,0.03677,0.9717,0.02844,0.9326,0.06757,0.4111,0.589
3666.jpg,20.897499084472656,0.8313207626342773,0.7607,0.2394,0.9824,0.01772,0.899,0.1009,0.9194,0.0804,0.0592,0.941
3667.jpg,19.566347122192383,0.7606971859931946,0.4148,0.585,0.755,0.2451,0.8223,0.1779,0.9644,0.03568,0.22,0.78
3668.jpg,18.59964370727539,0.7666268348693848,0.4883,0.5117,0.986,0.01428,0.9814,0.01854,0.937,0.0628,0.212,0.788
3669.jpg,17.236255645751953,0.6623287200927734,0.829,0.171,0.989,0.01116,0.9805,0.01971,0.953,0.04672,0.434,0.566
3670.jpg,19.042192459106445,0.7411722540855408,0.955,0.04468,0.74,0.2598,0.8105,0.1896,0.9487,0.0511,0.1144,0.8857
3671.jpg,17.736289978027344,0.6998032331466675,0.874,0.126,0.679,0.3208,0.6406,0.3594,0.928,0.0716,0.363,0.637
3672.jpg,17.913026809692383,0.7133647203445435,0.539,0.461,0.854,0.1461,0.6655,0.3345,0.881,0.1192,0.0792,0.921
3673.jpg,19.995031356811523,0.8236228823661804,0.916,0.08386,0.7124,0.2878,0.2422,0.758,0.867,0.1329,0.3594,0.6406
3674.jpg,15.219191551208496,0.8572133779525757,0.699,0.3008,0.1009,0.899,0.1366,0.8633,0.9355,0.06464,0.4495,0.551
3675.jpg,21.10634994506836,0.7784357666969299,0.8057,0.1943,0.9785,0.02129,0.9863,0.01343,0.9805,0.01942,0.1666,0.8335
3676.jpg,15.313431739807129,0.6656543612480164,0.879,0.12085,0.6187,0.381,0.2394,0.7607,0.8154,0.1848,0.3923,0.6074
3677.jpg,20.002485275268555,0.8245558738708496,0.801,0.1993,0.434,0.566,0.2878,0.7124,0.7773,0.2227,0.1624,0.8374
3678.jpg,18.69759178161621,0.7157620787620544,0.4302,0.57,0.9365,0.0637,0.6226,0.3774,0.648,0.3523,0.269,0.731
3679.jpg,20.2023868560791,0.6982749104499817,0.655,0.3452,0.977,0.02298,0.9546,0.04535,0.9785,0.02129,0.331,0.669
3680.jpg,21.231365203857422,0.7190361618995667,0.6187,0.381,0.8457,0.154,0.899,0.1009,0.8916,0.1082,0.2255,0.7744
3681.jpg,16.881959915161133,0.8186277747154236,0.793,0.2069,0.6,0.4,0.8857,0.1144,0.9097,0.0901,0.269,0.731
3682.jpg,21.86267852783203,0.7819128632545471,0.5547,0.4456,0.766,0.2338,0.9263,0.07367,0.8916,0.1082,0.4844,0.5156
3683.jpg,16.85189437866211,0.7209266424179077,0.4456,0.5547,0.9575,0.04272,0.975,0.0248,0.9546,0.04535,0.3738,0.626
3684.jpg,18.976713180541992,0.7357904314994812,0.7607,0.2394,0.7124,0.2878,0.8354,0.1646,0.921,0.0792,0.2018,0.7983
3685.jpg,18.63330841064453,0.7757754325866699,0.37,0.63,0.9097,0.0901,0.867,0.1329,0.893,0.1067,0.2394,0.7607
3686.jpg,17.583961486816406,0.6715884804725647,0.86,0.1404,0.2338,0.766,0.331,0.669,0.9473,0.0526,0.4534,0.547
3687.jpg,18.03934669494629,0.7421173453330994,0.679,0.3208,0.986,0.01406,0.937,0.0628,0.867,0.1329,0.1052,0.895
3688.jpg,17.40631866455078,0.7257136106491089,0.941,0.0592,0.9795,0.02065,0.829,0.171,0.57,0.4302,0.457,0.543
3689.jpg,18.324317932128906,0.742246687412262,0.831,0.1688,0.4072,0.593,0.7637,0.2366,0.9194,0.0804,0.0967,0.9033
3690.jpg,17.362510681152344,0.7160114645957947,0.8613,0.1384,0.921,0.0792,0.955,0.04468,0.881,0.1192,0.4766,0.5234
3691.jpg,17.85077476501465,0.6900388598442078,0.4,0.6,0.8057,0.1943,0.5,0.5,0.7983,0.2018,0.1128,0.887
3692.jpg,20.94890594482422,0.7779127359390259,0.854,0.1461,0.9365,0.0637,0.9263,0.07367,0.9644,0.03568,0.381,0.6187
3693.jpg,19.405105590820312,0.7198160886764526,0.94,0.0601,0.929,0.07056,0.9473,0.0526,0.982,0.01826,0.3074,0.693
