image,psnr,ssim,Accurate Color Representation,Blue/Green Color Cast,Accurate and Natural Color Representation,"Inaccurate, Artifact and uncomfortable Color Cast","Harmonious, Suitable, and Aesthetically Pleasing Color Representation","Distorted, Unfitting, and Visually Displeasing Color Cast",Vibrant and vivid,Dull and washed-out,"Bright, Colorful Underwater Scene","Dim, Desaturated Underwater Colors",Crystal-clear and Unobstructed Scene,Murky and Obscured View,Balanced and Well-Lit view,Underlit scene and Backlit Objects,Richly detailed, Blurry and indistinct,Sharp Aquatic Details,Blurred Movement,Natural Ambient Light,Artificial Light
3326.jpg,18.421693801879883,0.8344016075134277,0.637,0.363,0.6074,0.3923,0.5156,0.4844,0.0542,0.946,0.2173,0.7827,0.994,0.005913,0.01744,0.9824,0.1329,0.867,0.7373,0.263,0.7744,0.2255
3327.jpg,15.159788131713867,0.6752309799194336,0.543,0.457,0.508,0.4922,0.858,0.1422,0.854,0.1461,0.5273,0.4727,0.7056,0.2942,0.291,0.709,0.626,0.3738,0.923,0.07697,0.8687,0.1312
3328.jpg,21.06261444091797,0.8262390494346619,0.662,0.3381,0.922,0.07806,0.8374,0.1624,0.8223,0.1779,0.7373,0.263,0.9346,0.0656,0.3774,0.6226,0.304,0.696,0.9546,0.04535,0.9033,0.0967
3329.jpg,18.752634048461914,0.7653988003730774,0.2338,0.766,0.831,0.1688,0.4187,0.5815,0.2069,0.793,0.2847,0.7153,0.929,0.07056,0.3208,0.679,0.02975,0.97,0.785,0.2147,0.85,0.15
3330.jpg,18.13068199157715,0.6966387629508972,0.1442,0.856,0.2659,0.734,0.4302,0.57,0.002323,0.9976,0.003944,0.996,0.8438,0.1561,0.1422,0.858,0.06464,0.9355,0.4844,0.5156,0.3108,0.6895
3331.jpg,18.07558822631836,0.6951775550842285,0.0927,0.907,0.585,0.4148,0.7124,0.2878,0.558,0.4417,0.508,0.4922,0.929,0.07056,0.3923,0.6074,0.0827,0.9175,0.752,0.248,0.788,0.212
3332.jpg,17.75083351135254,0.7506102919578552,0.1294,0.8706,0.731,0.269,0.4534,0.547,0.1943,0.8057,0.4072,0.593,0.9434,0.05664,0.22,0.78,0.05835,0.942,0.9097,0.0901,0.8613,0.1384
3333.jpg,16.85020637512207,0.5805670022964478,0.5156,0.4844,0.9517,0.04813,0.848,0.152,0.856,0.1442,0.8975,0.1023,0.95,0.0496,0.08154,0.9185,0.05185,0.948,0.6895,0.3108,0.766,0.2338
3334.jpg,18.38104248046875,0.6684362888336182,0.658,0.3416,0.8687,0.1312,0.5776,0.4226,0.648,0.3523,0.772,0.2281,0.9365,0.0637,0.2815,0.7188,0.11127,0.8887,0.854,0.1461,0.788,0.212
3335.jpg,22.475954055786133,0.8547062277793884,0.887,0.1128,0.978,0.02194,0.755,0.2451,0.785,0.2147,0.4766,0.5234,0.946,0.0542,0.3486,0.6514,0.3108,0.6895,0.772,0.2281,0.772,0.2281
3336.jpg,16.869007110595703,0.6092959046363831,0.902,0.0981,0.829,0.171,0.7637,0.2366,0.772,0.2281,0.4263,0.5737,0.6113,0.3887,0.37,0.63,0.615,0.385,0.9097,0.0901,0.648,0.3523
3337.jpg,17.864700317382812,0.7371858954429626,0.314,0.686,0.693,0.3074,0.434,0.566,0.06464,0.9355,0.22,0.78,0.945,0.055,0.669,0.331,0.0145,0.9854,0.8154,0.1848,0.831,0.1688
3338.jpg,16.055801391601562,0.6035650372505188,0.154,0.8457,0.669,0.331,0.7637,0.2366,0.3416,0.658,0.547,0.4534,0.9434,0.05664,0.1896,0.8105,0.1097,0.89,0.769,0.231,0.793,0.2069
3339.jpg,18.788576126098633,0.8023542165756226,0.5547,0.4456,0.9087,0.0914,0.8438,0.1561,0.596,0.4036,0.6406,0.3594,0.78,0.22,0.4,0.6,0.05032,0.9497,0.648,0.3523,0.7373,0.263
3340.jpg,20.058618545532227,0.7168605327606201,0.248,0.752,0.923,0.07697,0.5737,0.4263,0.11127,0.8887,0.3416,0.658,0.905,0.09534,0.269,0.731,0.0656,0.9346,0.8687,0.1312,0.793,0.2069
3341.jpg,18.750755310058594,0.7964544892311096,0.5234,0.4766,0.788,0.212,0.693,0.3074,0.11127,0.8887,0.2422,0.758,0.981,0.01883,0.11597,0.8843,0.07477,0.9253,0.824,0.1755,0.865,0.1348
3342.jpg,18.92985725402832,0.7785186767578125,0.4111,0.589,0.6514,0.3486,0.728,0.272,0.269,0.731,0.09534,0.905,0.967,0.03308,0.4187,0.5815,0.2974,0.7026,0.803,0.1968,0.6514,0.3486
3343.jpg,18.03545570373535,0.7023640275001526,0.1404,0.86,0.772,0.2281,0.6226,0.3774,0.7026,0.2974,0.5195,0.4805,0.9727,0.02759,0.3887,0.6113,0.2568,0.743,0.893,0.1067,0.9097,0.0901
3344.jpg,13.774894714355469,0.7031659483909607,0.3074,0.693,0.8633,0.1366,0.94,0.0601,0.9673,0.0326,0.9263,0.07367,0.8613,0.1384,0.0995,0.9004,0.3074,0.693,0.899,0.1009,0.731,0.269
3345.jpg,22.553165435791016,0.8478987216949463,0.5156,0.4844,0.8965,0.10376,0.8374,0.1624,0.1824,0.8174,0.1666,0.8335,0.8916,0.1082,0.3923,0.6074,0.07477,0.9253,0.585,0.4148,0.84,0.1603
3346.jpg,18.567089080810547,0.7627012133598328,0.7773,0.2227,0.972,0.02802,0.842,0.1582,0.2974,0.7026,0.626,0.3738,0.9775,0.02263,0.2751,0.725,0.1242,0.876,0.9326,0.06757,0.7827,0.2173
3347.jpg,19.37725830078125,0.7155327796936035,0.6113,0.3887,0.593,0.4072,0.655,0.3452,0.4495,0.551,0.4844,0.5156,0.848,0.152,0.248,0.752,0.01243,0.988,0.693,0.3074,0.7153,0.2847
3348.jpg,16.111085891723633,0.6283476948738098,0.5,0.5,0.902,0.0981,0.8774,0.1225,0.961,0.03906,0.829,0.171,0.938,0.0619,0.4263,0.5737,0.4883,0.5117,0.9614,0.03845,0.8154,0.1848
3349.jpg,20.020824432373047,0.7546185851097107,0.585,0.4148,0.3345,0.6655,0.3008,0.699,0.00971,0.99,0.0379,0.962,0.8916,0.1082,0.2751,0.725,0.02931,0.9707,0.874,0.126,0.696,0.304
3350.jpg,13.912321090698242,0.5696918368339539,0.1329,0.867,0.9185,0.08154,0.8706,0.1294,0.6895,0.3108,0.63,0.37,0.8916,0.1082,0.3108,0.6895,0.304,0.696,0.907,0.0927,0.7773,0.2227
3351.jpg,19.98182487487793,0.7547578811645508,0.8706,0.1294,0.9517,0.04813,0.867,0.1329,0.7153,0.2847,0.3208,0.679,0.958,0.04208,0.1779,0.8223,0.3276,0.6724,0.9795,0.02034,0.8335,0.1666
3352.jpg,22.526397705078125,0.7589366436004639,0.2366,0.7637,0.304,0.696,0.585,0.4148,0.05835,0.942,0.02759,0.9727,0.7744,0.2255,0.154,0.8457,0.3208,0.679,0.9355,0.06464,0.752,0.248
3353.jpg,19.419328689575195,0.686299204826355,0.1624,0.8374,0.6724,0.3276,0.637,0.363,0.152,0.848,0.2227,0.7773,0.9307,0.0695,0.2394,0.7607,0.0981,0.902,0.743,0.2568,0.8706,0.1294
3354.jpg,19.686363220214844,0.7168094515800476,0.644,0.3557,0.562,0.4377,0.6226,0.3774,0.4263,0.5737,0.4883,0.5117,0.648,0.3523,0.7153,0.2847,0.4456,0.5547,0.963,0.03732,0.749,0.251
3355.jpg,21.568845748901367,0.6984249353408813,0.6113,0.3887,0.8374,0.1624,0.9487,0.0511,0.248,0.752,0.06097,0.939,0.8975,0.1023,0.9004,0.0995,0.879,0.12085,0.9946,0.005554,0.396,0.604
3356.jpg,20.9148006439209,0.735723614692688,0.755,0.2451,0.808,0.1919,0.801,0.1993,0.0804,0.9194,0.044,0.956,0.865,0.1348,0.4263,0.5737,0.1871,0.813,0.89,0.1097,0.644,0.3557
3357.jpg,17.177658081054688,0.7627809643745422,0.3557,0.644,0.9243,0.07587,0.785,0.2147,0.04208,0.958,0.254,0.746,0.979,0.02097,0.4495,0.551,0.05032,0.9497,0.752,0.248,0.85,0.15
3358.jpg,18.88532257080078,0.6968280673027039,0.5815,0.4187,0.848,0.152,0.879,0.12085,0.6826,0.3174,0.596,0.4036,0.907,0.0927,0.2783,0.7217,0.709,0.291,0.808,0.1919,0.8154,0.1848
3359.jpg,17.055400848388672,0.7225794196128845,0.5815,0.4187,0.4495,0.551,0.1097,0.89,0.04272,0.9575,0.1128,0.887,0.8174,0.1824,0.0981,0.902,0.1755,0.824,0.9307,0.0695,0.755,0.2451
3360.jpg,20.474977493286133,0.7691155672073364,0.801,0.1993,0.915,0.0851,0.9346,0.0656,0.06097,0.939,0.3557,0.644,0.8457,0.154,0.547,0.4534,0.2451,0.755,0.9434,0.05664,0.709,0.291
3361.jpg,19.780378341674805,0.7295634746551514,0.9824,0.01744,0.874,0.126,0.858,0.1422,0.96,0.04025,0.3276,0.6724,0.976,0.0237,0.496,0.504,0.2598,0.74,0.964,0.03622,0.699,0.3008
3362.jpg,18.765310287475586,0.7026280760765076,0.1144,0.8857,0.22,0.78,0.4922,0.508,0.1277,0.8726,0.10376,0.8965,0.921,0.0792,0.6514,0.3486,0.1277,0.8726,0.9756,0.02443,0.74,0.2598
3363.jpg,22.482181549072266,0.7568070888519287,0.4844,0.5156,0.785,0.2147,0.4844,0.5156,0.1582,0.842,0.269,0.731,0.874,0.126,0.3416,0.658,0.154,0.8457,0.8916,0.1082,0.731,0.269
3364.jpg,21.386756896972656,0.7993713617324829,0.363,0.637,0.887,0.1128,0.566,0.434,0.1067,0.893,0.3887,0.6113,0.9565,0.04337,0.37,0.63,0.0534,0.947,0.676,0.3242,0.9136,0.0863
3365.jpg,23.187335968017578,0.8122650980949402,0.4226,0.5776,0.788,0.212,0.5273,0.4727,0.2095,0.7905,0.231,0.769,0.9243,0.07587,0.1404,0.86,0.02802,0.972,0.766,0.2338,0.829,0.171
3366.jpg,19.779186248779297,0.6483823657035828,0.626,0.3738,0.9434,0.05664,0.7373,0.263,0.4187,0.5815,0.4688,0.5312,0.644,0.3557,0.2394,0.7607,0.04742,0.9526,0.7744,0.2255,0.813,0.1871
3367.jpg,22.349435806274414,0.8032392263412476,0.4263,0.5737,0.3381,0.662,0.3452,0.655,0.0804,0.9194,0.1461,0.854,0.907,0.0927,0.63,0.37,0.248,0.752,0.9487,0.0511,0.785,0.2147
3368.jpg,22.45696449279785,0.7721198201179504,0.1404,0.86,0.8916,0.1082,0.7983,0.2018,0.3738,0.626,0.4377,0.562,0.938,0.0619,0.4187,0.5815,0.0637,0.9365,0.858,0.1422,0.842,0.1582
3369.jpg,22.41446876525879,0.8677523136138916,0.693,0.3074,0.9683,0.03162,0.808,0.1919,0.9526,0.04742,0.915,0.0851,0.976,0.02405,0.2783,0.7217,0.11597,0.8843,0.728,0.272,0.8726,0.1277
3370.jpg,21.114938735961914,0.8258550763130188,0.5776,0.4226,0.9565,0.04337,0.9443,0.05582,0.4922,0.508,0.4072,0.593,0.86,0.1404,0.2847,0.7153,0.496,0.504,0.9917,0.008064,0.8843,0.11597
3371.jpg,19.630149841308594,0.8273505568504333,0.9653,0.0346,0.5234,0.4766,0.304,0.696,0.11597,0.8843,0.12085,0.879,0.508,0.4922,0.03622,0.964,0.626,0.3738,0.986,0.01428,0.558,0.4417
3372.jpg,16.51624870300293,0.7309091687202454,0.2815,0.7188,0.824,0.1755,0.5737,0.4263,0.644,0.3557,0.6,0.4,0.887,0.1128,0.04886,0.951,0.0888,0.911,0.899,0.1009,0.755,0.2451
3373.jpg,17.69286346435547,0.7423665523529053,0.8223,0.1779,0.585,0.4148,0.2173,0.7827,0.2043,0.796,0.18,0.82,0.686,0.314,0.2942,0.7056,0.126,0.874,0.879,0.12085,0.8457,0.154
3374.jpg,17.696250915527344,0.8391380906105042,0.2598,0.74,0.769,0.231,0.725,0.2751,0.4805,0.5195,0.676,0.3242,0.9854,0.0145,0.3345,0.6655,0.11755,0.8823,0.7827,0.2173,0.876,0.1242
3375.jpg,25.432697296142578,0.9520161747932434,0.9434,0.05664,0.8633,0.1366,0.0637,0.9365,0.02097,0.979,0.04468,0.955,0.921,0.0792,0.11597,0.8843,0.02002,0.98,0.2974,0.7026,0.793,0.2069
3376.jpg,21.394142150878906,0.8203052878379822,0.4844,0.5156,0.3486,0.6514,0.3557,0.644,0.01942,0.9805,0.02556,0.9746,0.693,0.3074,0.0656,0.9346,0.1896,0.8105,0.9805,0.01942,0.4766,0.5234
3377.jpg,18.602895736694336,0.5803176164627075,0.9243,0.07587,0.596,0.4036,0.6333,0.3667,0.0888,0.911,0.02931,0.9707,0.1688,0.831,0.396,0.604,0.2751,0.725,0.7217,0.2783,0.725,0.2751
3378.jpg,18.044570922851562,0.8042267560958862,0.615,0.385,0.829,0.171,0.4766,0.5234,0.1624,0.8374,0.3738,0.626,0.9424,0.0575,0.1848,0.8154,0.0792,0.921,0.8057,0.1943,0.709,0.291
3379.jpg,17.823196411132812,0.7431317567825317,0.7373,0.263,0.5,0.5,0.2878,0.7124,0.693,0.3074,0.644,0.3557,0.987,0.01302,0.1225,0.8774,0.551,0.4495,0.963,0.03732,0.8267,0.1733
3380.jpg,20.459003448486328,0.8187620043754578,0.728,0.272,0.937,0.0628,0.842,0.1582,0.906,0.094,0.769,0.231,0.856,0.1442,0.18,0.82,0.263,0.7373,0.958,0.04208,0.8057,0.1943
3381.jpg,17.224374771118164,0.8233087658882141,0.1329,0.867,0.902,0.0981,0.7373,0.263,0.171,0.829,0.3074,0.693,0.96,0.04025,0.4036,0.596,0.1312,0.8687,0.9097,0.0901,0.801,0.1993
3382.jpg,19.950279235839844,0.8131885528564453,0.396,0.604,0.893,0.1067,0.363,0.637,0.709,0.291,0.766,0.2338,0.9697,0.03021,0.272,0.728,0.5273,0.4727,0.9863,0.01385,0.9424,0.0575
3383.jpg,20.530166625976562,0.8526816368103027,0.755,0.2451,0.9775,0.02263,0.9126,0.0876,0.9424,0.0575,0.881,0.1192,0.9844,0.01567,0.2422,0.758,0.1848,0.8154,0.84,0.1603,0.746,0.254
3384.jpg,12.832386016845703,0.6091934442520142,0.658,0.3416,0.655,0.3452,0.725,0.2751,0.7607,0.2394,0.84,0.1603,0.893,0.1067,0.2598,0.74,0.1646,0.8354,0.915,0.0851,0.831,0.1688
3385.jpg,18.536802291870117,0.8015007972717285,0.3738,0.626,0.881,0.1192,0.637,0.363,0.7124,0.2878,0.6074,0.3923,0.96,0.04025,0.1733,0.8267,0.1277,0.8726,0.8687,0.1312,0.8174,0.1824
3386.jpg,16.1015567779541,0.7763783931732178,0.5547,0.4456,0.4727,0.5273,0.3074,0.693,0.2366,0.7637,0.551,0.4495,0.979,0.02097,0.03516,0.965,0.02759,0.9727,0.929,0.07056,0.7827,0.2173
3387.jpg,19.320053100585938,0.7483368515968323,0.9272,0.07263,0.881,0.1192,0.728,0.272,0.938,0.0619,0.5776,0.4226,0.899,0.1009,0.4302,0.57,0.331,0.669,0.8857,0.1144,0.793,0.2069
3388.jpg,20.903120040893555,0.8161375522613525,0.7026,0.2974,0.604,0.396,0.662,0.3381,0.9863,0.01343,0.939,0.06097,0.752,0.248,0.1666,0.8335,0.06854,0.9316,0.9614,0.03845,0.7373,0.263
3389.jpg,22.48794937133789,0.9056274890899658,0.314,0.686,0.662,0.3381,0.5547,0.4456,0.0981,0.902,0.1968,0.803,0.9688,0.03114,0.2568,0.743,0.01942,0.9805,0.8354,0.1646,0.8633,0.1366
3390.jpg,17.89229393005371,0.7704052925109863,0.1481,0.852,0.829,0.171,0.696,0.304,0.558,0.4417,0.504,0.496,0.9424,0.0575,0.1824,0.8174,0.1481,0.852,0.907,0.0927,0.82,0.18
3391.jpg,21.293437957763672,0.8755186200141907,0.0901,0.9097,0.248,0.752,0.4036,0.596,0.2783,0.7217,0.0914,0.9087,0.899,0.1009,0.37,0.63,0.4534,0.547,0.996,0.003765,0.4302,0.57
3392.jpg,19.424022674560547,0.7923736572265625,0.2878,0.7124,0.709,0.291,0.662,0.3381,0.2018,0.7983,0.248,0.752,0.9326,0.06757,0.03114,0.9688,0.04272,0.9575,0.887,0.1128,0.78,0.22
3393.jpg,20.48057746887207,0.8379063010215759,0.856,0.1442,0.876,0.1242,0.263,0.7373,0.1144,0.8857,0.1294,0.8706,0.9844,0.01543,0.11597,0.8843,0.1968,0.803,0.842,0.1582,0.662,0.3381
3394.jpg,21.411916732788086,0.7740605473518372,0.1277,0.8726,0.551,0.4495,0.63,0.37,0.5273,0.4727,0.1312,0.8687,0.9307,0.0695,0.126,0.874,0.2069,0.793,0.543,0.457,0.6333,0.3667
3395.jpg,22.653413772583008,0.9046961069107056,0.4805,0.5195,0.4648,0.535,0.3345,0.6655,0.2847,0.7153,0.1755,0.824,0.9336,0.0666,0.1242,0.876,0.1404,0.86,0.788,0.212,0.8267,0.1733
3396.jpg,22.52134132385254,0.7939875721931458,0.2568,0.743,0.766,0.2338,0.3108,0.6895,0.07263,0.9272,0.1561,0.8438,0.915,0.0851,0.1052,0.895,0.02097,0.979,0.4456,0.5547,0.769,0.231
3397.jpg,20.983882904052734,0.8346356749534607,0.3738,0.626,0.852,0.1481,0.5815,0.4187,0.2659,0.734,0.543,0.457,0.9775,0.02263,0.0914,0.9087,0.0863,0.9136,0.972,0.02802,0.856,0.1442
3398.jpg,23.228954315185547,0.8992691040039062,0.693,0.3074,0.4495,0.551,0.4688,0.5312,0.1442,0.856,0.1968,0.803,0.7905,0.2095,0.7124,0.2878,0.3774,0.6226,0.9473,0.0526,0.4922,0.508
3399.jpg,20.32979965209961,0.7963235378265381,0.63,0.37,0.57,0.4302,0.4036,0.596,0.8267,0.1733,0.2281,0.772,0.3774,0.6226,0.508,0.4922,0.248,0.752,0.954,0.04602,0.5312,0.4688
3400.jpg,19.423734664916992,0.7713255882263184,0.78,0.22,0.2018,0.7983,0.02162,0.9785,0.01363,0.9863,0.04083,0.959,0.9917,0.008064,0.1993,0.801,0.07056,0.929,0.5312,0.4688,0.7773,0.2227
3401.jpg,17.375038146972656,0.829461932182312,0.1404,0.86,0.615,0.385,0.5776,0.4226,0.2815,0.7188,0.4688,0.5312,0.9424,0.0575,0.6,0.4,0.1384,0.8613,0.9604,0.03964,0.758,0.2422
3402.jpg,19.711746215820312,0.8888881206512451,0.648,0.3523,0.831,0.1688,0.4648,0.535,0.543,0.457,0.543,0.457,0.9434,0.05664,0.1733,0.8267,0.272,0.728,0.9873,0.012825,0.874,0.126
3403.jpg,20.898218154907227,0.8439788818359375,0.7124,0.2878,0.637,0.363,0.2173,0.7827,0.396,0.604,0.4263,0.5737,0.922,0.07806,0.1384,0.8613,0.01567,0.9844,0.8687,0.1312,0.85,0.15
3404.jpg,18.56534767150879,0.8519048094749451,0.547,0.4534,0.803,0.1968,0.4,0.6,0.0695,0.9307,0.1067,0.893,0.4456,0.5547,0.4456,0.5547,0.3594,0.6406,0.9956,0.00433,0.74,0.2598
3405.jpg,19.896297454833984,0.7780011892318726,0.2281,0.772,0.6187,0.381,0.769,0.231,0.0326,0.9673,0.04535,0.9546,0.9526,0.04742,0.648,0.3523,0.5815,0.4187,0.9653,0.0346,0.699,0.3008
3406.jpg,19.808666229248047,0.8311810493469238,0.2878,0.7124,0.9316,0.06854,0.6826,0.3174,0.596,0.4036,0.734,0.2659,0.94,0.0601,0.248,0.752,0.6406,0.3594,0.9844,0.01543,0.906,0.094
3407.jpg,16.633211135864258,0.7489963173866272,0.7217,0.2783,0.8174,0.1824,0.6187,0.381,0.808,0.1919,0.5776,0.4226,0.968,0.0321,0.2783,0.7217,0.2255,0.7744,0.8857,0.1144,0.881,0.1192
3408.jpg,22.12760353088379,0.8881175518035889,0.953,0.04672,0.9365,0.0637,0.8457,0.154,0.9585,0.04147,0.593,0.4072,0.74,0.2598,0.7373,0.263,0.504,0.496,0.942,0.05835,0.752,0.248
3409.jpg,24.12478256225586,0.9156665205955505,0.4648,0.535,0.314,0.686,0.2281,0.772,0.2451,0.755,0.1561,0.8438,0.9585,0.04147,0.2394,0.7607,0.0914,0.9087,0.728,0.272,0.7773,0.2227
3410.jpg,21.899742126464844,0.8671500086784363,0.5312,0.4688,0.9326,0.06757,0.766,0.2338,0.788,0.212,0.585,0.4148,0.968,0.0321,0.3557,0.644,0.22,0.78,0.982,0.01799,0.824,0.1755
3411.jpg,23.787630081176758,0.8793364763259888,0.858,0.1422,0.9854,0.01473,0.7773,0.2227,0.734,0.2659,0.813,0.1871,0.9644,0.03568,0.1384,0.8613,0.1052,0.895,0.8613,0.1384,0.813,0.1871
3412.jpg,24.000940322875977,0.887220561504364,0.2598,0.74,0.78,0.22,0.504,0.496,0.1943,0.8057,0.2451,0.755,0.96,0.04025,0.1582,0.842,0.01302,0.987,0.291,0.709,0.854,0.1461
3413.jpg,23.314374923706055,0.8667482137680054,0.5195,0.4805,0.772,0.2281,0.8823,0.11755,0.396,0.604,0.03906,0.961,0.8335,0.1666,0.858,0.1422,0.5737,0.4263,0.954,0.04602,0.74,0.2598
3414.jpg,17.98869514465332,0.7976441383361816,0.7905,0.2095,0.755,0.2451,0.4072,0.593,0.1329,0.867,0.231,0.769,0.5234,0.4766,0.1082,0.8916,0.03906,0.961,0.731,0.269,0.604,0.396
3415.jpg,17.865816116333008,0.8219277858734131,0.1225,0.8774,0.923,0.07697,0.7188,0.2815,0.3523,0.648,0.3074,0.693,0.906,0.094,0.154,0.8457,0.094,0.906,0.9814,0.01854,0.848,0.152
3416.jpg,16.135000228881836,0.848583459854126,0.9355,0.06464,0.976,0.02405,0.8706,0.1294,0.856,0.1442,0.8354,0.1646,0.911,0.0888,0.2659,0.734,0.1824,0.8174,0.543,0.457,0.7188,0.2815
3417.jpg,19.811443328857422,0.8373676538467407,0.4263,0.5737,0.829,0.171,0.6406,0.3594,0.1144,0.8857,0.2255,0.7744,0.922,0.07806,0.1067,0.893,0.05185,0.948,0.8438,0.1561,0.766,0.2338
3418.jpg,24.48284912109375,0.885672926902771,0.4036,0.596,0.824,0.1755,0.829,0.171,0.63,0.37,0.615,0.385,0.947,0.0534,0.1943,0.8057,0.272,0.728,0.8975,0.1023,0.728,0.272
3419.jpg,16.846195220947266,0.7871055006980896,0.504,0.496,0.94,0.0601,0.7217,0.2783,0.4377,0.562,0.772,0.2281,0.9844,0.01567,0.1442,0.856,0.1067,0.893,0.876,0.1242,0.758,0.2422
3420.jpg,18.370084762573242,0.8277371525764465,0.939,0.06097,0.9775,0.0223,0.9775,0.0223,0.749,0.251,0.396,0.604,0.7124,0.2878,0.5815,0.4187,0.7373,0.263,0.9937,0.00619,0.8706,0.1294
3421.jpg,17.3026180267334,0.6885207295417786,0.508,0.4922,0.941,0.0592,0.881,0.1192,0.7153,0.2847,0.3774,0.6226,0.5195,0.4805,0.5547,0.4456,0.331,0.669,0.848,0.152,0.8057,0.1943
3422.jpg,12.337116241455078,0.7954419255256653,0.8267,0.1733,0.9326,0.06757,0.769,0.231,0.1277,0.8726,0.3276,0.6724,0.951,0.04886,0.231,0.769,0.1312,0.8687,0.9673,0.0326,0.7217,0.2783
3423.jpg,18.647417068481445,0.7463393211364746,0.5195,0.4805,0.82,0.18,0.9194,0.0804,0.946,0.0542,0.78,0.22,0.8105,0.1896,0.4883,0.5117,0.1128,0.887,0.824,0.1755,0.7026,0.2974
3424.jpg,21.677528381347656,0.826316237449646,0.585,0.4148,0.2783,0.7217,0.396,0.604,0.04208,0.958,0.07367,0.9263,0.961,0.03906,0.1582,0.842,0.2338,0.766,0.967,0.03308,0.6333,0.3667
3425.jpg,17.864112854003906,0.8125276565551758,0.3276,0.6724,0.879,0.12085,0.5156,0.4844,0.1624,0.8374,0.648,0.3523,0.988,0.01224,0.2043,0.796,0.094,0.906,0.7607,0.2394,0.854,0.1461
3426.jpg,21.87417984008789,0.8330227732658386,0.4495,0.551,0.6895,0.3108,0.3774,0.6226,0.02759,0.9727,0.0656,0.9346,0.895,0.1052,0.4417,0.558,0.0967,0.9033,0.9863,0.01363,0.8457,0.154
3427.jpg,17.01709747314453,0.8530239462852478,0.4883,0.5117,0.78,0.22,0.662,0.3381,0.2147,0.785,0.589,0.4111,0.3452,0.655,0.1896,0.8105,0.11597,0.8843,0.86,0.1404,0.5737,0.4263
3428.jpg,18.520105361938477,0.8034386038780212,0.3416,0.658,0.82,0.18,0.7056,0.2942,0.4727,0.5273,0.4688,0.5312,0.551,0.4495,0.1624,0.8374,0.2018,0.7983,0.9727,0.02759,0.6724,0.3276
3429.jpg,19.964750289916992,0.8116006851196289,0.648,0.3523,0.7773,0.2227,0.734,0.2659,0.04272,0.9575,0.304,0.696,0.941,0.0592,0.12085,0.879,0.07367,0.9263,0.881,0.1192,0.752,0.248
3430.jpg,14.815313339233398,0.7457242012023926,0.4187,0.5815,0.676,0.3242,0.758,0.2422,0.7983,0.2018,0.396,0.604,0.7637,0.2366,0.272,0.728,0.725,0.2751,0.955,0.04468,0.852,0.1481
3431.jpg,23.775497436523438,0.7667949795722961,0.4688,0.5312,0.504,0.496,0.3381,0.662,0.04602,0.954,0.154,0.8457,0.9497,0.05032,0.2227,0.7773,0.05582,0.9443,0.831,0.1688,0.693,0.3074
3432.jpg,21.11474609375,0.8893381953239441,0.3416,0.658,0.769,0.231,0.6226,0.3774,0.04742,0.9526,0.1646,0.8354,0.94,0.0601,0.3074,0.693,0.02759,0.9727,0.7637,0.2366,0.8223,0.1779
3433.jpg,19.16743278503418,0.8246603608131409,0.899,0.1009,0.937,0.0628,0.824,0.1755,0.8335,0.1666,0.734,0.2659,0.942,0.05835,0.566,0.434,0.693,0.3074,0.9766,0.02333,0.8774,0.1225
3434.jpg,19.26763916015625,0.8291133642196655,0.4263,0.5737,0.788,0.212,0.1896,0.8105,0.2598,0.74,0.1067,0.893,0.916,0.08386,0.655,0.3452,0.1052,0.895,0.9683,0.03162,0.82,0.18
3435.jpg,22.1441707611084,0.8505362868309021,0.658,0.3416,0.8774,0.1225,0.731,0.269,0.662,0.3381,0.731,0.269,0.9614,0.03845,0.37,0.63,0.1067,0.893,0.9487,0.0511,0.893,0.1067
3436.jpg,16.96095085144043,0.794524073600769,0.3276,0.6724,0.63,0.37,0.508,0.4922,0.1242,0.876,0.1242,0.876,0.899,0.1009,0.434,0.566,0.18,0.82,0.997,0.003075,0.7637,0.2366
3437.jpg,19.982316970825195,0.7303655743598938,0.6074,0.3923,0.78,0.22,0.8857,0.1144,0.796,0.2043,0.15,0.85,0.644,0.3557,0.2422,0.758,0.4,0.6,0.976,0.0237,0.8335,0.1666
3438.jpg,19.072898864746094,0.8103373646736145,0.991,0.00871,0.9175,0.0827,0.535,0.4648,0.8887,0.11127,0.396,0.604,0.887,0.1128,0.562,0.4377,0.1968,0.803,0.8916,0.1082,0.7827,0.2173
3439.jpg,21.81230354309082,0.8515089154243469,0.566,0.434,0.758,0.2422,0.589,0.4111,0.37,0.63,0.5,0.5,0.923,0.07697,0.22,0.78,0.01519,0.985,0.8335,0.1666,0.8335,0.1666
3440.jpg,18.65740966796875,0.8170149326324463,0.3486,0.6514,0.7056,0.2942,0.644,0.3557,0.6187,0.381,0.4727,0.5273,0.9365,0.0637,0.291,0.709,0.212,0.788,0.831,0.1688,0.8438,0.1561
3441.jpg,21.48122787475586,0.8447648286819458,0.1848,0.8154,0.9243,0.07587,0.655,0.3452,0.1624,0.8374,0.2815,0.7188,0.879,0.12085,0.1666,0.8335,0.272,0.728,0.9263,0.07367,0.7773,0.2227
3442.jpg,16.74664306640625,0.7810519337654114,0.0656,0.9346,0.734,0.2659,0.803,0.1968,0.1968,0.803,0.248,0.752,0.96,0.04025,0.154,0.8457,0.1646,0.8354,0.9033,0.0967,0.796,0.2043
