image,psnr,ssim,Accurate Color Representation,Blue/Green Color Cast,Accurate and Natural Color Representation,"Inaccurate, Artifact and uncomfortable Color Cast","Harmonious, Suitable, and Aesthetically Pleasing Color Representation","Distorted, Unfitting, and Visually Displeasing Color Cast",Vibrant and vivid,Dull and washed-out,"Bright, Colorful Underwater Scene","Dim, Desaturated Underwater Colors",Crystal-clear and Unobstructed Scene,Murky and Obscured View,Balanced and Well-Lit view,Underlit scene and Backlit Objects,Richly detailed, Blurry and indistinct,Sharp Aquatic Details,Blurred Movement,Natural Ambient Light,Artificial Light
3650.jpg,20.75191879272461,0.7556494474411011,0.07056,0.929,0.648,0.3523,0.686,0.314,0.9097,0.0901,0.2942,0.7056,0.766,0.2338,0.6333,0.3667,0.558,0.4417,0.9185,0.08154,0.615,0.385
3651.jpg,20.098392486572266,0.7918543815612793,0.2598,0.74,0.543,0.457,0.5117,0.4883,0.743,0.2568,0.746,0.254,0.766,0.2338,0.0237,0.976,0.02975,0.97,0.8687,0.1312,0.5234,0.4766
3652.jpg,20.382997512817383,0.8236601948738098,0.693,0.3074,0.9683,0.03162,0.874,0.126,0.998,0.00181,0.9688,0.03114,0.865,0.1348,0.331,0.669,0.6187,0.381,0.9756,0.02443,0.86,0.1404
3653.jpg,17.46366310119629,0.8061356544494629,0.02931,0.9707,0.7637,0.2366,0.8823,0.11755,0.755,0.2451,0.8613,0.1384,0.966,0.0341,0.3774,0.6226,0.314,0.686,0.8057,0.1943,0.801,0.1993
3654.jpg,17.659374237060547,0.723259449005127,0.1461,0.854,0.85,0.15,0.4844,0.5156,0.7983,0.2018,0.942,0.05835,0.998,0.002115,0.434,0.566,0.551,0.4495,0.9253,0.07477,0.648,0.3523
3655.jpg,19.728193283081055,0.7724957466125488,0.0888,0.911,0.946,0.0542,0.95,0.0496,0.9927,0.00746,0.9814,0.01854,0.8223,0.1779,0.2847,0.7153,0.363,0.637,0.8857,0.1144,0.8267,0.1733
3656.jpg,19.39278221130371,0.7920979857444763,0.4688,0.5312,0.6895,0.3108,0.693,0.3074,0.969,0.03067,0.8965,0.10376,0.906,0.094,0.11597,0.8843,0.1422,0.858,0.96,0.04025,0.755,0.2451
3657.jpg,21.056575775146484,0.815735936164856,0.1442,0.856,0.905,0.09534,0.796,0.2043,0.9614,0.03845,0.94,0.0601,0.9663,0.0336,0.385,0.615,0.2227,0.7773,0.801,0.1993,0.86,0.1404
3658.jpg,14.707396507263184,0.8348131775856018,0.04886,0.951,0.626,0.3738,0.3523,0.648,0.2878,0.7124,0.1582,0.842,0.63,0.37,0.363,0.637,0.3774,0.6226,0.9746,0.02556,0.5234,0.4766
3659.jpg,20.87063217163086,0.8244007229804993,0.1688,0.831,0.9126,0.0876,0.5312,0.4688,0.911,0.0888,0.4377,0.562,0.9087,0.0914,0.1225,0.8774,0.3174,0.6826,0.922,0.07806,0.535,0.4648
3660.jpg,21.110267639160156,0.8053371906280518,0.04602,0.954,0.937,0.0628,0.7373,0.263,0.993,0.006905,0.983,0.01718,0.966,0.0341,0.2173,0.7827,0.3242,0.676,0.7637,0.2366,0.6724,0.3276
3661.jpg,18.838768005371094,0.7345088720321655,0.154,0.8457,0.848,0.152,0.6074,0.3923,0.6187,0.381,0.4727,0.5273,0.535,0.4648,0.4187,0.5815,0.2847,0.7153,0.9497,0.05032,0.543,0.457
3662.jpg,24.108041763305664,0.8355093002319336,0.1097,0.89,0.9316,0.06854,0.551,0.4495,0.644,0.3557,0.8857,0.1144,0.971,0.02887,0.0695,0.9307,0.044,0.956,0.604,0.396,0.662,0.3381
3663.jpg,21.776342391967773,0.8309901356697083,0.07806,0.922,0.8887,0.11127,0.615,0.385,0.9326,0.06757,0.965,0.03516,0.9644,0.03568,0.08154,0.9185,0.1896,0.8105,0.824,0.1755,0.6333,0.3667
3664.jpg,20.25615692138672,0.7894831895828247,0.4648,0.535,0.6826,0.3174,0.2173,0.7827,0.9897,0.01001,0.9653,0.0346,0.9644,0.03568,0.0526,0.9473,0.5117,0.4883,0.9243,0.07587,0.6724,0.3276
3665.jpg,18.006853103637695,0.8003737330436707,0.1442,0.856,0.9727,0.02718,0.923,0.07697,0.9316,0.06854,0.9766,0.02333,0.978,0.02194,0.539,0.461,0.1366,0.8633,0.755,0.2451,0.8857,0.1144
3666.jpg,22.175437927246094,0.8427882790565491,0.8438,0.1561,0.2366,0.7637,0.2255,0.7744,0.99,0.00986,0.9517,0.04813,0.974,0.02596,0.02975,0.97,0.3486,0.6514,0.876,0.1242,0.5,0.5
3667.jpg,20.667808532714844,0.800602376461029,0.0379,0.962,0.743,0.2568,0.813,0.1871,0.9355,0.06464,0.9097,0.0901,0.906,0.094,0.15,0.85,0.07806,0.922,0.929,0.07056,0.7607,0.2394
3668.jpg,20.576478958129883,0.8395298719406128,0.2815,0.7188,0.951,0.04886,0.9517,0.04813,0.9927,0.00746,0.987,0.01322,0.9473,0.0526,0.269,0.731,0.4377,0.562,0.8774,0.1225,0.8726,0.1277
3669.jpg,18.79960823059082,0.77360999584198,0.1294,0.8706,0.755,0.2451,0.772,0.2281,0.941,0.0592,0.9307,0.0695,0.945,0.055,0.2281,0.772,0.381,0.6187,0.8843,0.11597,0.8774,0.1225
3670.jpg,20.270437240600586,0.823009192943573,0.848,0.152,0.8374,0.1624,0.4766,0.5234,0.9355,0.06464,0.676,0.3242,0.9746,0.02518,0.272,0.728,0.2255,0.7744,0.9004,0.0995,0.8706,0.1294
3671.jpg,16.851303100585938,0.7552476525306702,0.2043,0.796,0.5815,0.4187,0.5776,0.4226,0.8774,0.1225,0.824,0.1755,0.96,0.04025,0.152,0.848,0.696,0.304,0.899,0.1009,0.63,0.37
3672.jpg,20.126300811767578,0.8064780235290527,0.0534,0.947,0.785,0.2147,0.543,0.457,0.992,0.007812,0.9697,0.03021,0.8774,0.1225,0.055,0.945,0.2659,0.734,0.8057,0.1943,0.734,0.2659
3673.jpg,23.336572647094727,0.8471728563308716,0.4187,0.5815,0.4417,0.558,0.2451,0.755,0.7373,0.263,0.4534,0.547,0.976,0.02405,0.1225,0.8774,0.02129,0.9785,0.2974,0.7026,0.7188,0.2815
3674.jpg,12.912364959716797,0.8345252275466919,0.0851,0.915,0.3174,0.6826,0.743,0.2568,0.2451,0.755,0.231,0.769,0.8916,0.1082,0.0666,0.9336,0.08154,0.9185,0.746,0.254,0.7056,0.2942
3675.jpg,22.61533546447754,0.7993537187576294,0.314,0.686,0.879,0.12085,0.852,0.1481,0.9907,0.009125,0.995,0.004982,0.9814,0.01854,0.1481,0.852,0.248,0.752,0.788,0.212,0.824,0.1755
3676.jpg,16.00313949584961,0.733299732208252,0.1366,0.8633,0.2942,0.7056,0.3345,0.6655,0.8354,0.1646,0.7188,0.2815,0.752,0.248,0.1666,0.8335,0.3452,0.655,0.9443,0.05582,0.4727,0.5273
3677.jpg,20.978055953979492,0.8070629239082336,0.10376,0.8965,0.902,0.0981,0.8726,0.1277,0.381,0.6187,0.566,0.434,0.9033,0.0967,0.6113,0.3887,0.2173,0.7827,0.9136,0.0863,0.865,0.1348
3678.jpg,19.892885208129883,0.7297055125236511,0.2366,0.7637,0.7607,0.2394,0.585,0.4148,0.995,0.00468,0.9185,0.08154,0.749,0.251,0.1461,0.854,0.6,0.4,0.8633,0.1366,0.6074,0.3923
3679.jpg,20.672449111938477,0.7496143579483032,0.1225,0.8774,0.734,0.2659,0.8057,0.1943,0.964,0.03622,0.9517,0.04813,0.9746,0.02518,0.3774,0.6226,0.248,0.752,0.7637,0.2366,0.8105,0.1896
3680.jpg,20.18828582763672,0.7871761918067932,0.06757,0.9326,0.921,0.0792,0.788,0.212,0.921,0.0792,0.906,0.094,0.907,0.0927,0.2281,0.772,0.648,0.3523,0.9614,0.03845,0.8174,0.1824
3681.jpg,18.79100799560547,0.8664549589157104,0.154,0.8457,0.8843,0.11597,0.7153,0.2847,0.3242,0.676,0.4844,0.5156,0.9307,0.0695,0.508,0.4922,0.01912,0.981,0.6226,0.3774,0.842,0.1582
3682.jpg,22.158674240112305,0.8159307837486267,0.0914,0.9087,0.6333,0.3667,0.566,0.434,0.8105,0.1896,0.893,0.1067,0.97,0.02975,0.3557,0.644,0.3667,0.6333,0.8457,0.154,0.746,0.254
3683.jpg,17.585603713989258,0.7543197274208069,0.02518,0.9746,0.6724,0.3276,0.63,0.37,0.986,0.01406,0.978,0.02194,0.865,0.1348,0.4417,0.558,0.1943,0.8057,0.6406,0.3594,0.8774,0.1225
3684.jpg,19.810359954833984,0.7833916544914246,0.04742,0.9526,0.915,0.0851,0.766,0.2338,0.842,0.1582,0.9004,0.0995,0.9497,0.05032,0.434,0.566,0.3667,0.6333,0.9126,0.0876,0.876,0.1242
3685.jpg,17.33234214782715,0.785811722278595,0.1023,0.8975,0.8374,0.1624,0.5737,0.4263,0.793,0.2069,0.876,0.1242,0.9746,0.02556,0.4766,0.5234,0.2815,0.7188,0.8887,0.11127,0.7983,0.2018
3686.jpg,18.10870361328125,0.7391122579574585,0.02065,0.9795,0.461,0.539,0.37,0.63,0.4766,0.5234,0.676,0.3242,0.669,0.331,0.662,0.3381,0.4417,0.558,0.788,0.212,0.637,0.363
3687.jpg,18.235450744628906,0.7923216223716736,0.2974,0.7026,0.743,0.2568,0.63,0.37,0.9966,0.00343,0.976,0.0237,0.848,0.152,0.0967,0.9033,0.4844,0.5156,0.749,0.251,0.693,0.3074
3688.jpg,20.645185470581055,0.8154021501541138,0.867,0.1329,0.9126,0.0876,0.4534,0.547,0.959,0.04083,0.8057,0.1943,0.57,0.4302,0.3887,0.6113,0.7153,0.2847,0.947,0.0534,0.4883,0.5117
3689.jpg,18.760404586791992,0.7891798615455627,0.1294,0.8706,0.858,0.1422,0.842,0.1582,0.7026,0.2974,0.813,0.1871,0.9365,0.0637,0.4226,0.5776,0.11597,0.8843,0.9707,0.02931,0.6514,0.3486
3690.jpg,16.70451545715332,0.7350865006446838,0.755,0.2451,0.9736,0.02635,0.6187,0.381,0.9844,0.01543,0.9897,0.01049,0.9575,0.04272,0.3242,0.676,0.212,0.788,0.644,0.3557,0.6655,0.3345
3691.jpg,19.25806427001953,0.7127172946929932,0.3923,0.6074,0.4805,0.5195,0.2069,0.793,0.983,0.01692,0.895,0.1052,0.5737,0.4263,0.04813,0.9517,0.457,0.543,0.852,0.1481,0.558,0.4417
3692.jpg,22.904966354370117,0.8327500224113464,0.263,0.7373,0.937,0.0628,0.758,0.2422,0.848,0.152,0.922,0.07806,0.9824,0.01772,0.269,0.731,0.1422,0.858,0.9136,0.0863,0.858,0.1422
3693.jpg,19.516902923583984,0.8002610802650452,0.593,0.4072,0.9307,0.0695,0.928,0.0716,0.9927,0.00746,0.9893,0.01082,0.9893,0.01065,0.461,0.539,0.3416,0.658,0.8916,0.1082,0.858,0.1422
3694.jpg,20.19108009338379,0.8105254173278809,0.3416,0.658,0.983,0.01692,0.867,0.1329,0.758,0.2422,0.867,0.1329,0.8726,0.1277,0.2281,0.772,0.07263,0.9272,0.803,0.1968,0.6895,0.3108
3695.jpg,18.73358917236328,0.7947849631309509,0.496,0.504,0.874,0.126,0.7773,0.2227,0.562,0.4377,0.4377,0.562,0.74,0.2598,0.7773,0.2227,0.3381,0.662,0.8965,0.10376,0.676,0.3242
3696.jpg,18.46358299255371,0.7267263531684875,0.731,0.269,0.9424,0.0575,0.9316,0.06854,0.9985,0.001432,0.9907,0.00927,0.874,0.126,0.0967,0.9033,0.4883,0.5117,0.9727,0.02718,0.8374,0.1624
3697.jpg,17.916961669921875,0.7414591908454895,0.7056,0.2942,0.865,0.1348,0.813,0.1871,0.9956,0.004467,0.902,0.0981,0.6113,0.3887,0.10376,0.8965,0.593,0.4072,0.964,0.03622,0.758,0.2422
3698.jpg,20.378173828125,0.8046203255653381,0.07367,0.9263,0.893,0.1067,0.8706,0.1294,0.991,0.008575,0.992,0.007694,0.988,0.012054,0.0666,0.9336,0.1442,0.856,0.824,0.1755,0.752,0.248
3699.jpg,22.41208839416504,0.6653190851211548,0.626,0.3738,0.5547,0.4456,0.5815,0.4187,0.911,0.0888,0.1097,0.89,0.644,0.3557,0.05032,0.9497,0.1582,0.842,0.3242,0.676,0.0967,0.9033
3700.jpg,22.31108856201172,0.7871175408363342,0.1225,0.8774,0.7373,0.263,0.887,0.1128,0.941,0.0592,0.813,0.1871,0.9307,0.0695,0.1779,0.8223,0.1993,0.801,0.856,0.1442,0.7827,0.2173
3701.jpg,14.061562538146973,0.6235619783401489,0.37,0.63,0.887,0.1128,0.9087,0.0914,0.9917,0.008064,0.973,0.02676,0.939,0.06097,0.15,0.85,0.5117,0.4883,0.9194,0.0804,0.8154,0.1848
3702.jpg,20.791908264160156,0.852532148361206,0.2043,0.796,0.9546,0.04535,0.8887,0.11127,0.9785,0.02162,0.963,0.03732,0.977,0.02298,0.2815,0.7188,0.4263,0.5737,0.8633,0.1366,0.7827,0.2173
3703.jpg,19.521677017211914,0.8030067086219788,0.801,0.1993,0.9443,0.05582,0.8857,0.1144,0.9717,0.02844,0.8706,0.1294,0.955,0.04468,0.2227,0.7773,0.4072,0.593,0.9272,0.07263,0.746,0.254
3704.jpg,16.520044326782227,0.9031171202659607,0.2018,0.7983,0.626,0.3738,0.5,0.5,0.5815,0.4187,0.842,0.1582,0.9604,0.03964,0.02034,0.9795,0.01616,0.984,0.593,0.4072,0.693,0.3074
3705.jpg,20.041967391967773,0.8074144721031189,0.1688,0.831,0.7124,0.2878,0.86,0.1404,0.9976,0.002323,0.911,0.0888,0.7744,0.2255,0.1277,0.8726,0.2568,0.743,0.938,0.0619,0.669,0.331
3706.jpg,20.677507400512695,0.7952337861061096,0.3887,0.6113,0.9517,0.04813,0.8887,0.11127,0.996,0.003944,0.9775,0.0223,0.945,0.055,0.2227,0.7773,0.3208,0.679,0.8965,0.10376,0.879,0.12085
3707.jpg,22.24597930908203,0.8382496237754822,0.5312,0.4688,0.969,0.03067,0.8633,0.1366,0.9644,0.03568,0.966,0.0341,0.9697,0.03021,0.248,0.752,0.4766,0.5234,0.94,0.0601,0.8267,0.1733
3708.jpg,20.452613830566406,0.8384252786636353,0.06097,0.939,0.9004,0.0995,0.948,0.05185,0.921,0.0792,0.604,0.396,0.788,0.212,0.4302,0.57,0.3774,0.6226,0.8354,0.1646,0.89,0.1097
3709.jpg,21.425922393798828,0.8240972757339478,0.291,0.709,0.9443,0.05582,0.906,0.094,0.9355,0.06464,0.8267,0.1733,0.9795,0.02034,0.655,0.3452,0.3381,0.662,0.953,0.04672,0.803,0.1968
3710.jpg,18.37482261657715,0.7948753833770752,0.1067,0.893,0.8613,0.1384,0.772,0.2281,0.9683,0.03162,0.939,0.06097,0.887,0.1128,0.1461,0.854,0.4844,0.5156,0.9336,0.0666,0.644,0.3557
3711.jpg,20.23825454711914,0.8068015575408936,0.03308,0.967,0.752,0.248,0.8105,0.1896,0.7905,0.2095,0.4883,0.5117,0.7773,0.2227,0.385,0.615,0.8975,0.1023,0.9937,0.00639,0.7026,0.2974
3712.jpg,19.878297805786133,0.7940530180931091,0.0695,0.9307,0.9424,0.0575,0.899,0.1009,0.9526,0.04742,0.988,0.01224,0.9766,0.02333,0.3667,0.6333,0.1646,0.8354,0.63,0.37,0.829,0.171
3713.jpg,19.93393898010254,0.785546600818634,0.3381,0.662,0.74,0.2598,0.7026,0.2974,0.962,0.0379,0.994,0.00573,0.997,0.0028,0.07263,0.9272,0.3208,0.679,0.7217,0.2783,0.709,0.291
3714.jpg,20.682138442993164,0.824461817741394,0.7217,0.2783,0.994,0.00573,0.9604,0.03964,0.991,0.008575,0.9927,0.007347,0.9785,0.02129,0.1348,0.865,0.3667,0.6333,0.9087,0.0914,0.785,0.2147
3715.jpg,19.765417098999023,0.7675046920776367,0.5234,0.4766,0.947,0.0534,0.8706,0.1294,0.994,0.006096,0.9805,0.01942,0.946,0.0542,0.1896,0.8105,0.2147,0.785,0.8887,0.11127,0.879,0.12085
3716.jpg,22.006284713745117,0.8115229606628418,0.8057,0.1943,0.984,0.0159,0.938,0.0619,0.999,0.001,0.9897,0.01033,0.9316,0.06854,0.18,0.82,0.3738,0.626,0.9253,0.07477,0.905,0.09534
3717.jpg,16.227691650390625,0.7047507762908936,0.0223,0.9775,0.938,0.0619,0.669,0.331,0.3557,0.644,0.6655,0.3345,0.947,0.0534,0.254,0.746,0.4766,0.5234,0.95,0.0496,0.539,0.461
3718.jpg,19.603267669677734,0.8264222145080566,0.22,0.78,0.9253,0.07477,0.755,0.2451,0.766,0.2338,0.758,0.2422,0.9365,0.0637,0.363,0.637,0.0863,0.9136,0.865,0.1348,0.8267,0.1733
3719.jpg,20.3748722076416,0.817267894744873,0.1688,0.831,0.644,0.3557,0.37,0.63,0.4456,0.5547,0.2974,0.7026,0.9185,0.08154,0.152,0.848,0.831,0.1688,0.9897,0.01017,0.8354,0.1646
3720.jpg,17.236209869384766,0.7564519047737122,0.7983,0.2018,0.558,0.4417,0.331,0.669,0.9785,0.02129,0.9355,0.06464,0.755,0.2451,0.2422,0.758,0.2043,0.796,0.905,0.09534,0.5312,0.4688
3721.jpg,13.306059837341309,0.6543640494346619,0.551,0.4495,0.8706,0.1294,0.9346,0.0656,0.9873,0.012825,0.959,0.04083,0.8374,0.1624,0.3667,0.6333,0.1052,0.895,0.6113,0.3887,0.854,0.1461
3722.jpg,18.131141662597656,0.7993671894073486,0.3774,0.6226,0.911,0.0888,0.8267,0.1733,0.9917,0.008316,0.9775,0.0223,0.974,0.02596,0.1023,0.8975,0.3452,0.655,0.9497,0.05032,0.905,0.09534
3723.jpg,18.17780303955078,0.7934827208518982,0.01187,0.9883,0.0656,0.9346,0.3008,0.699,0.593,0.4072,0.7905,0.2095,0.8887,0.11127,0.3208,0.679,0.558,0.4417,0.8374,0.1624,0.5195,0.4805
3724.jpg,17.859769821166992,0.7533115744590759,0.4727,0.5273,0.8105,0.1896,0.788,0.212,0.655,0.3452,0.4766,0.5234,0.801,0.1993,0.3738,0.626,0.154,0.8457,0.9424,0.0575,0.4883,0.5117
3725.jpg,18.7368221282959,0.8375451564788818,0.0876,0.9126,0.8174,0.1824,0.5312,0.4688,0.9272,0.07263,0.9175,0.0827,0.923,0.07697,0.5156,0.4844,0.0967,0.9033,0.8857,0.1144,0.808,0.1919
3726.jpg,17.929107666015625,0.807974636554718,0.2095,0.7905,0.793,0.2069,0.4417,0.558,0.562,0.4377,0.85,0.15,0.9634,0.03677,0.1896,0.8105,0.03845,0.9614,0.8916,0.1082,0.74,0.2598
3727.jpg,20.86524772644043,0.8341764807701111,0.1144,0.8857,0.551,0.4495,0.3452,0.655,0.796,0.2043,0.788,0.212,0.981,0.01912,0.2942,0.7056,0.2847,0.7153,0.9272,0.07263,0.769,0.231
3728.jpg,21.579586029052734,0.8525954484939575,0.2451,0.755,0.937,0.0628,0.4766,0.5234,0.9517,0.04813,0.9526,0.04742,0.9487,0.0511,0.1242,0.876,0.2147,0.785,0.637,0.363,0.766,0.2338
3729.jpg,19.842971801757812,0.7115793228149414,0.1871,0.813,0.7827,0.2173,0.923,0.07697,0.9263,0.07367,0.746,0.254,0.7983,0.2018,0.331,0.669,0.3774,0.6226,0.9136,0.0863,0.7607,0.2394
3730.jpg,17.802310943603516,0.7364206910133362,0.2281,0.772,0.9126,0.0876,0.8335,0.1666,0.7773,0.2227,0.508,0.4922,0.8843,0.11597,0.2878,0.7124,0.4766,0.5234,0.9565,0.04337,0.824,0.1755
3731.jpg,16.503406524658203,0.777754545211792,0.1993,0.801,0.9263,0.07367,0.644,0.3557,0.831,0.1688,0.938,0.0619,0.9897,0.01049,0.1277,0.8726,0.1733,0.8267,0.7188,0.2815,0.813,0.1871
3732.jpg,19.09725570678711,0.7917608022689819,0.03964,0.9604,0.895,0.1052,0.8613,0.1384,0.9683,0.03162,0.963,0.03732,0.942,0.05835,0.4727,0.5273,0.4187,0.5815,0.899,0.1009,0.82,0.18
3733.jpg,22.90835952758789,0.8550288081169128,0.8887,0.11127,0.9644,0.03568,0.3174,0.6826,0.994,0.005642,0.976,0.0237,0.9497,0.05032,0.1779,0.8223,0.6514,0.3486,0.9663,0.0336,0.6895,0.3108
3734.jpg,18.246854782104492,0.7753109931945801,0.08154,0.9185,0.9614,0.03845,0.801,0.1993,0.94,0.0601,0.955,0.04468,0.9307,0.0695,0.2422,0.758,0.1384,0.8613,0.879,0.12085,0.8857,0.1144
3735.jpg,18.322114944458008,0.7674009203910828,0.5195,0.4805,0.887,0.1128,0.8335,0.1666,0.972,0.02802,0.939,0.06097,0.928,0.0716,0.1561,0.8438,0.4727,0.5273,0.965,0.03516,0.831,0.1688
3736.jpg,21.525964736938477,0.8029910326004028,0.0619,0.938,0.842,0.1582,0.848,0.152,0.8726,0.1277,0.8354,0.1646,0.9473,0.0526,0.4688,0.5312,0.1755,0.824,0.5737,0.4263,0.8223,0.1779
3737.jpg,19.199321746826172,0.8282398581504822,0.6,0.4,0.887,0.1128,0.928,0.0716,0.7827,0.2173,0.589,0.4111,0.813,0.1871,0.2422,0.758,0.1919,0.808,0.9785,0.02129,0.679,0.3208
3738.jpg,17.689777374267578,0.8037943243980408,0.1366,0.8633,0.9717,0.02844,0.669,0.331,0.725,0.2751,0.907,0.0927,0.986,0.01428,0.2974,0.7026,0.1968,0.803,0.953,0.04672,0.824,0.1755
3739.jpg,17.377342224121094,0.7752503752708435,0.0526,0.9473,0.596,0.4036,0.758,0.2422,0.8687,0.1312,0.9175,0.0827,0.9307,0.0695,0.4148,0.585,0.331,0.669,0.987,0.01322,0.74,0.2598
3740.jpg,12.519521713256836,0.6115357875823975,0.803,0.1968,0.793,0.2069,0.8105,0.1896,0.2598,0.74,0.272,0.728,0.4036,0.596,0.1009,0.899,0.3594,0.6406,0.992,0.007812,0.5547,0.4456
3741.jpg,15.231010437011719,0.7139819264411926,0.0496,0.95,0.977,0.02298,0.8916,0.1082,0.9707,0.02931,0.9824,0.01772,0.953,0.04672,0.3074,0.693,0.1067,0.893,0.769,0.231,0.8354,0.1646
3742.jpg,20.285465240478516,0.7870679497718811,0.4111,0.589,0.98,0.02002,0.902,0.0981,0.976,0.02405,0.985,0.01519,0.9614,0.03845,0.248,0.752,0.1871,0.813,0.74,0.2598,0.813,0.1871
3743.jpg,15.982211112976074,0.720729410648346,0.01033,0.9897,0.535,0.4648,0.8057,0.1943,0.6113,0.3887,0.461,0.539,0.4727,0.5273,0.6113,0.3887,0.3486,0.6514,0.915,0.0851,0.728,0.272
3744.jpg,18.428815841674805,0.7971039414405823,0.0716,0.928,0.842,0.1582,0.755,0.2451,0.992,0.007935,0.977,0.02298,0.89,0.1097,0.0804,0.9194,0.4648,0.535,0.865,0.1348,0.7373,0.263
3745.jpg,22.39459228515625,0.8284302353858948,0.2659,0.734,0.8633,0.1366,0.82,0.18,0.9883,0.01187,0.6187,0.381,0.7056,0.2942,0.385,0.615,0.508,0.4922,0.9272,0.07263,0.585,0.4148
3746.jpg,20.55089569091797,0.8288397192955017,0.2043,0.796,0.874,0.126,0.7744,0.2255,0.86,0.1404,0.906,0.094,0.923,0.07697,0.2751,0.725,0.457,0.543,0.939,0.06097,0.8174,0.1824
3747.jpg,17.60580062866211,0.7490667700767517,0.0914,0.9087,0.4377,0.562,0.626,0.3738,0.9917,0.00819,0.963,0.03732,0.658,0.3416,0.03162,0.9683,0.496,0.504,0.895,0.1052,0.7827,0.2173
3748.jpg,19.76510238647461,0.7850479483604431,0.1082,0.8916,0.921,0.0792,0.8457,0.154,0.906,0.094,0.9697,0.03021,0.988,0.012054,0.2942,0.7056,0.2751,0.725,0.97,0.02975,0.842,0.1582
3749.jpg,22.40869140625,0.850028395652771,0.04468,0.955,0.921,0.0792,0.937,0.0628,0.9263,0.07367,0.902,0.0981,0.9634,0.03677,0.2751,0.725,0.331,0.669,0.9253,0.07477,0.731,0.269
3750.jpg,20.123172760009766,0.8266404271125793,0.4727,0.5273,0.9736,0.02635,0.937,0.0628,0.921,0.0792,0.9126,0.0876,0.9517,0.04813,0.4302,0.57,0.1848,0.8154,0.8335,0.1666,0.788,0.212
3751.jpg,17.95207977294922,0.7578611969947815,0.6826,0.3174,0.941,0.0592,0.9365,0.0637,0.994,0.00582,0.9546,0.04535,0.955,0.04468,0.4072,0.593,0.7188,0.2815,0.9673,0.0326,0.8965,0.10376
3752.jpg,16.107322692871094,0.7171763777732849,0.746,0.254,0.8374,0.1624,0.57,0.4302,0.9907,0.009125,0.9844,0.01543,0.9673,0.0326,0.0901,0.9097,0.496,0.504,0.9673,0.0326,0.8457,0.154
3753.jpg,24.292137145996094,0.8661194443702698,0.758,0.2422,0.9087,0.0914,0.752,0.248,0.951,0.04886,0.686,0.314,0.7373,0.263,0.1733,0.8267,0.0637,0.9365,0.212,0.788,0.5776,0.4226
3754.jpg,19.282819747924805,0.8607101440429688,0.2598,0.74,0.731,0.269,0.5273,0.4727,0.566,0.434,0.637,0.363,0.9785,0.02129,0.37,0.63,0.0248,0.975,0.248,0.752,0.854,0.1461
3755.jpg,19.698705673217773,0.7915027141571045,0.0792,0.921,0.959,0.04083,0.8726,0.1277,0.94,0.0601,0.9683,0.03162,0.981,0.01912,0.3242,0.676,0.3008,0.699,0.874,0.126,0.895,0.1052
3756.jpg,18.129085540771484,0.7214916944503784,0.874,0.126,0.9766,0.02333,0.6514,0.3486,0.983,0.01718,0.964,0.03622,0.959,0.04083,0.1561,0.8438,0.2173,0.7827,0.626,0.3738,0.648,0.3523
3757.jpg,23.16130828857422,0.8405946493148804,0.04602,0.954,0.9346,0.0656,0.824,0.1755,0.496,0.504,0.6406,0.3594,0.793,0.2069,0.154,0.8457,0.05664,0.9434,0.916,0.08386,0.7773,0.2227
3758.jpg,20.80792808532715,0.8497205376625061,0.6333,0.3667,0.813,0.1871,0.593,0.4072,0.942,0.05835,0.8857,0.1144,0.962,0.0379,0.15,0.85,0.04672,0.953,0.6,0.4,0.78,0.22
3759.jpg,13.876115798950195,0.6777399182319641,0.2281,0.772,0.5815,0.4187,0.4844,0.5156,0.8223,0.1779,0.5156,0.4844,0.8267,0.1733,0.2422,0.758,0.7607,0.2394,0.994,0.006004,0.626,0.3738
3760.jpg,19.605714797973633,0.8060101270675659,0.3381,0.662,0.906,0.094,0.9087,0.0914,0.911,0.0888,0.8105,0.1896,0.948,0.05185,0.385,0.615,0.2659,0.734,0.916,0.08386,0.8105,0.1896
3761.jpg,16.542299270629883,0.752933919429779,0.05664,0.9434,0.953,0.04672,0.915,0.0851,0.945,0.055,0.976,0.02405,0.967,0.03308,0.363,0.637,0.2422,0.758,0.7827,0.2173,0.8687,0.1312
3762.jpg,21.326404571533203,0.830827534198761,0.2366,0.7637,0.9614,0.03845,0.9585,0.04147,0.9785,0.02162,0.969,0.03067,0.967,0.03308,0.171,0.829,0.566,0.434,0.907,0.0927,0.7744,0.2255
3763.jpg,17.822063446044922,0.8461302518844604,0.0967,0.9033,0.3381,0.662,0.2568,0.743,0.4,0.6,0.566,0.434,0.8613,0.1384,0.0792,0.921,0.1294,0.8706,0.905,0.09534,0.679,0.3208
3764.jpg,20.367080688476562,0.8231813311576843,0.4688,0.5312,0.644,0.3557,0.725,0.2751,0.9336,0.0666,0.84,0.1603,0.8223,0.1779,0.2043,0.796,0.3008,0.699,0.8354,0.1646,0.808,0.1919
3765.jpg,20.27908706665039,0.7904361486434937,0.0914,0.9087,0.8613,0.1384,0.8457,0.154,0.9756,0.02443,0.963,0.03732,0.9883,0.01187,0.363,0.637,0.2422,0.758,0.824,0.1755,0.8105,0.1896
3766.jpg,21.461671829223633,0.8432753682136536,0.03114,0.9688,0.7905,0.2095,0.604,0.396,0.8774,0.1225,0.9243,0.07587,0.9727,0.02718,0.171,0.829,0.2069,0.793,0.8965,0.10376,0.8223,0.1779
